4021041,2979601,3541293,2174632,2595133,292934954
61158,15633,11751,2285,8433769,8451622
65637,10975,12166,4197,8462932,8428930
59369,13778,7493,4556,8477297,8451499
102650,32649,32194,17878,8442420,8460307
55431,4063,4503,3214,8475526,8474500
64384,4920,9839,6645,8444549,8473123
58163,6050,11110,5283,8474980,8446615
56182,4084,7554,1648,8466482,8444823
57506,6682,12485,1969,8490842,8458813
54256,5020,4035,1243,9183828,8953061
54542,9911,8967,3732,9125139,9084702
55997,11424,11291,3322,9091474,9050874
56074,10454,7813,4596,9060293,9059553
50870,9994,12839,3191,9104842,9104724
57535,8549,97217,9796,9079919,9068327
22253,19482,10849,4301,9214707,9199638
54324,2852,4357,2496,9063129,9050432
54885,3915,4063,10252,8664736,8642818
30090,7591,4808,1711,8434904,8433765
45262,16236,17061,4932,8445202,8427598
81604,9089,9438,7765,8445980,8435978
55511,10392,8078,7046,8430812,8432285
90899,9357,11021,13152,8416487,8406500
61151,794,3915,2046,8426544,8407718
77196,10935,7684,9192,8420365,8401012
50237,3758,12453,9740,8424914,8417110
70009,7442,19288,93977,8445137,8433783
53059,6446,9183,1328,8880596,9144609
57931,16538,13218,1917,9066505,9040237
56990,5631,15445,12312,9126136,9103481
56681,7162,5747,3036,9092831,9058970
58502,14597,6844,3546,9074179,9059716
43380,3806,8528,9467,9147710,9095505
57310,6610,7829,2221,9070086,9023283
48735,9780,13755,11830,9126833,9096666
57405,3597,6640,2939,4446730,4143733
52629,15204,11473,2185,2322706,2089643
58022,3465,5570,4368,2038192,2057542
79208,33756,51398,98473,2350011,2348925
32348,29666,10461,11757,2561383,2560127
53695,7081,7768,4845,2540533,2562663
58485,24218,13634,8836,2563022,2559733
56822,6569,4742,6011,2549765,2552439
56049,29165,9337,19534,2547260,2561212
59867,5295,9655,6662,2556534,2560185
54899,5280,7828,6118,2554283,2552446
62989,22556,12925,10188,2542066,2560121
62075,5335,6672,7929,2552621,2550242
57296,20761,11004,8182,2549197,2553567
56366,13779,4705,1120,2558622,2577004
65389,22857,10801,12909,2538983,2527618
61029,11385,13460,7128,2551039,2550982
58388,6008,25154,6358,2549224,2576581
59509,5733,12783,25942,2548051,2549773
57102,5660,5953,7868,2634245,2557495
57200,9801,7465,28039,2555788,2554504
54434,2815,6554,6566,2541887,2562284
59937,4592,6131,9330,2566922,2561556
64872,4578,8536,27067,2556760,2561750
58016,2783,5601,7988,2549702,2578203
54624,4289,7596,28359,2535739,2534884
62652,7041,9576,101381,2560361,2569452
63607,11549,9141,8745,2467327,2273845
52515,6160,9982,3309,2241857,2036152
58502,8399,8227,4465,2095511,2365244
54944,5445,9142,7151,2283301,2490434
59494,6383,7275,7398,2565086,2553672
55138,12162,6859,10268,2601958,2612766
56453,8035,6259,1667,2542649,2564221
58882,13931,9341,4674,2583738,2582327
59809,9240,7949,9717,2568122,2577392
58329,7323,10404,2525,2533334,2562186
59997,9228,14560,6177,2566038,2552966
73491,23399,15331,8231,2552137,2559096
57492,4761,7163,11948,2542585,2565631
51455,6912,9737,10225,2555602,2550597
55662,6850,22553,14571,2559241,2567214
54949,6898,9689,8757,2554244,2567826
55384,15210,8616,6253,2540297,2537694
61067,7003,9017,8226,2561949,2572184
53382,7649,5140,3992,2558048,2572373
57917,12995,7924,6736,2556753,2581726
60497,4432,5686,5623,2558498,2555300
63935,3194,6290,3576,2553942,2566886
50848,18301,5109,10893,2541633,2566431
69892,42590,5426,20073,2574270,2565828
57980,4955,20330,8591,2534563,2519632
55877,7082,2611,3376,2491889,2514093
55058,16094,6403,4272,2519441,2517676
53318,10058,11601,6470,2560125,2570369
60115,8337,5016,5314,2487559,2492606
52359,11516,6320,6494,2083038,2077120
61587,7559,9637,11602,2061984,2058627
65665,5956,15671,4317,2047591,2058806
60076,4614,6368,6075,2052375,2033847
65033,6487,4370,9636,2053190,2058286
61204,5729,5717,14797,2040445,2060724
64955,16270,8192,19416,2034411,2027655
53782,4006,6043,9245,2058427,2059471
57763,3204,5241,36160,2069380,2081694
71729,3738,13826,2984,2061032,2045670
60876,4070,7482,3176,2058018,2060374
58322,6157,6931,9761,2039882,2060326
54124,6264,8258,1389,2059725,2053072
55096,4950,16133,4006,2051673,2055146
57157,3814,6138,9472,2167183,2096253
54341,3966,6010,1921,2341053,2344477
53194,7068,9530,2058,2553390,2563917
58768,5565,8193,1866,2546173,2563624
134729,28358,18630,7891,2559879,2549080
79039,8940,12713,4070,2551475,2558995
55701,14913,5555,5193,2557749,2561431
78654,8914,6389,3332,2600719,2555796
59422,1889,3155,2097,2558916,2572143
58222,7178,5003,7888,2550481,2560617
61982,5373,13189,9489,2555396,2563532
56525,2897,5551,7151,2549855,2566100
67701,2308,14641,17369,2572809,2586215
62304,1050,5679,4882,2539427,2542039
67381,4006,5994,6838,2511603,2520535
59322,9903,5288,16770,2083911,2086394
161549,7218,6780,29815,2682883,2551357
58163,11494,7379,7274,10860395,10858627
61730,6097,43084,3080,11100904,11126891
63169,11829,9043,7734,11240937,11192700
57271,3473,10662,4466,11089714,11122325
59477,9754,7917,6650,11119228,11134338
83728,2584,6846,9904,12952306,12926438
61973,6299,5904,11582,14093878,14062271
95460,8266,4228,8695,14170846,14194289
58100,8779,3300,4819,14161838,14162773
77945,41839,11858,5549,14037921,14055625
69661,27012,99479,14267,13135872,12811744
68173,38413,15648,9639,14014003,14033636
89762,16214,3814,10912,14193589,14191689
67608,3921,2266,6653,14015444,14053913
91370,22448,6793,9287,14216269,14131542
68310,5800,8208,9622,14027099,14038024
56033,3140,13417,9677,13992438,14028302
55676,27706,16578,7550,14156201,14155968
60037,6580,8648,4711,14015002,14061834
60607,10444,9671,5661,14107272,14119657
62385,5354,6156,6223,11545457,12469890
88941,10694,18683,5617,2499074,2516107
77234,10080,11541,13870,2482692,2505935
82440,28912,8170,6110,2488712,2477089
88117,3187,2742,19028,2468625,2476918
