0.464748,0.463681,0.462364
0.463568,0.465462,0.458469
0.460493,0.460201,0.463627
0.462382,0.461342,0.460544
0.467057,0.462743,0.438587
0.488769,0.493691,0.417381
0.493141,0.488369,0.416808
0.487632,0.489192,0.420983
0.494883,0.489159,0.417756
0.4879,0.487922,0.419684
0.4911,0.485724,0.414157
0.486579,0.487704,0.419927
0.48667,0.492325,0.415115
0.488986,0.493123,0.415828
0.494059,0.482948,0.422811
0.483283,0.485352,0.420882
0.488452,0.483216,0.41309
0.487376,0.487772,0.420534
0.492348,0.497642,0.416132
0.496677,0.491348,0.416321
0.481951,0.483988,0.412171
0.495279,0.490375,0.414844
0.481304,0.496917,0.414971
0.483279,0.489559,0.413239
0.493731,0.489516,0.416473
0.489293,0.492182,0.420882
0.52188,0.528457,0.449671
0.547619,0.540976,0.479051
0.536661,0.535849,0.480348
0.546382,0.542878,0.487578
0.547788,0.545283,0.473368
0.539814,0.54512,0.478382
0.539387,0.543763,0.475652
0.541294,0.541211,0.483754
0.542357,0.536886,0.473884
0.541954,0.546822,0.479206
0.528522,0.51756,0.476459
0.536278,0.532577,0.474367
0.536198,0.535695,0.475046
0.536097,0.535503,0.471795
0.533869,0.535408,0.472091
0.535262,0.53553,0.473409
0.535838,0.537416,0.474023
0.537937,0.554571,0.472183
0.534925,0.537979,0.471742
0.536028,0.537127,0.47311
0.536185,0.537718,0.471055
0.533828,0.534846,0.472759
0.515748,0.536048,0.475502
0.536925,0.523649,0.460721
0.534914,0.534586,0.472403
0.530997,0.529791,0.466142
0.531051,0.533035,0.471595
0.536752,0.534197,0.472906
0.546358,0.53733,0.478332
0.501311,0.50156,0.418781
0.491083,0.480175,0.420383
0.882504,0.87134,1.2073
1.33967,1.34275,1.27799
1.30145,1.34244,1.32147
1.33512,1.29516,1.27285
1.29127,1.33289,1.26864
1.34137,1.30353,1.32306
1.2814,1.33149,1.27413
1.30968,1.29227,1.32138
1.34382,1.30388,1.29207
1.29948,1.34689,1.3331
1.29513,1.28823,1.26652
1.3349,1.34926,1.32518
1.35068,1.35187,1.32353
1.3491,1.35201,1.31775
1.34659,1.35358,1.32806
1.35126,1.35335,1.32915
1.3512,1.34848,1.3328
1.3291,1.33247,1.33564
1.32712,1.33408,1.34087
1.30272,1.33482,1.34701
1.31774,1.32406,1.32701
1.32327,1.32555,1.33192
1.3213,1.32637,1.32892
1.31847,1.32707,1.32918
1.31939,1.33242,1.3292
1.33226,1.3346,1.33121
1.33785,1.33872,1.32294
1.34101,1.34344,1.32104
1.34168,1.3372,1.3243
1.34104,1.34495,1.32547
1.34518,1.34788,1.32393
1.31576,1.3298,1.31846
1.0026,1.00291,0.953878
0.383144,0.391202,0.355498
0.386952,0.385529,0.355641
0.386662,0.389049,0.358799
0.384848,0.387548,0.356185
0.386926,0.388116,0.357644
0.389152,0.391026,0.363152
0.413721,0.413923,0.414138
0.415441,0.416939,0.415387
0.413062,0.413166,0.414359
0.415043,0.416981,0.414904
0.415538,0.413583,0.415705
0.413436,0.410698,0.411807
0.413458,0.4159,0.414939
0.413003,0.415468,0.414317
0.417023,0.418346,0.418787
0.414543,0.417059,0.416345
0.41601,0.415796,0.41525
0.414702,0.41698,0.415864
0.414778,0.416624,0.416423
0.413474,0.414556,0.415547
0.414585,0.415928,0.415553
0.422765,0.423294,0.414573
0.422234,0.424458,0.414241
0.41579,0.420883,0.426738
0.42552,0.419951,0.421592
0.414905,0.416455,0.42144
0.417651,0.424412,0.419027
0.419781,0.426864,0.420689
0.419125,0.415398,0.426456
0.418485,0.42431,0.416312
0.413673,0.41564,0.417146
0.413581,0.414491,0.415166
0.412625,0.414736,0.414734
0.411581,0.414573,0.413483
0.414618,0.416226,0.416038
0.419981,0.420327,0.41999
0.41427,0.412196,0.415432
0.415267,0.417732,0.416415
0.413778,0.415526,0.416474
0.413392,0.414685,0.414673
0.414521,0.422732,0.424646
0.419768,0.424943,0.420845
0.419011,0.420709,0.425961
0.416275,0.418545,0.422921
0.418281,0.425539,0.420045
0.418342,0.419308,0.423566
0.417817,0.423571,0.419002
0.422644,0.410417,0.419404
0.416225,0.417919,0.413773
0.416625,0.415126,0.418994
0.413069,0.41478,0.414207
0.411878,0.412483,0.41343
0.414333,0.416179,0.415679
0.413473,0.414308,0.414995
0.406855,0.408325,0.4006
0.386661,0.388306,0.359118
0.386143,0.386686,0.356772
0.387797,0.389609,0.359367
0.389714,0.386375,0.359918
0.388779,0.400406,0.393175
0.413439,0.414513,0.415158
0.414306,0.415008,0.416228
0.415696,0.414672,0.415477
0.413988,0.415999,0.415096
0.410877,0.412234,0.41262
0.414313,0.414851,0.415145
0.415327,0.41724,0.415966
0.415442,0.416024,0.419863
0.415368,0.432665,0.423606
0.418706,0.419694,0.424976
0.417668,0.418226,0.424521
0.414293,0.417204,0.417729
0.412656,0.424463,0.424978
0.419155,0.420496,0.421494
0.4183,0.424601,0.419901
0.429053,0.425847,0.42456
0.420416,0.422375,0.417886
0.410918,0.413264,0.414506
0.433333,0.434862,0.434191
0.422435,0.425259,0.424284
0.413183,0.414833,0.414464
0.410942,0.414192,0.413047
0.413282,0.414988,0.415903
0.406304,0.408488,0.414055
0.414419,0.415612,0.415201
1.13627,1.41183,1.13352
1.6628,1.67613,1.67723
1.64656,1.65238,1.64902
1.67027,1.67244,1.67157
1.66134,1.65967,1.66024
1.65091,1.6551,1.65323
1.71279,1.7131,1.71305
1.66261,1.66733,1.66596
1.66724,1.66969,1.66936
1.64903,1.65407,1.65479
1.67053,1.65614,1.67315
1.6891,1.68305,1.69184
1.64478,1.65291,1.65268
1.67915,1.67743,1.68423
1.6648,1.66889,1.67045
1.64756,1.65203,1.6494
1.6858,1.68704,1.68744
1.64467,1.65008,1.6488
1.66376,1.66992,1.66883
1.67854,1.67973,1.68247
1.64875,1.65491,1.657
1.68315,1.68646,1.68626
1.64806,1.65574,1.65538
1.6717,1.64707,1.68673
1.67894,1.68242,1.68382
1.64831,1.65481,1.6558
1.66127,1.66359,1.66873
1.65058,1.65509,1.65782
1.60075,1.58215,1.57089
0.732444,0.735658,0.734545
0.728596,0.72847,0.729942
0.745783,0.744446,0.743125
0.730958,0.732057,0.734933
0.667058,0.673422,0.669146
0.601197,0.599205,0.598923
0.600241,0.597316,0.596243
0.611831,0.617251,0.609983
0.613979,0.616562,0.609351
0.606534,0.604495,0.606209
0.613959,0.61514,0.620695
0.605291,0.612228,0.608592
0.612407,0.614349,0.614575
0.599092,0.597205,0.597652
0.599295,0.602409,0.606373
0.610819,0.617637,0.612393
0.599036,0.59791,0.602505
0.618564,0.611707,0.620638
0.606568,0.599451,0.609011
0.614356,0.587236,0.613155
0.623563,0.620197,0.626485
0.601032,0.594455,0.603681
0.617376,0.611035,0.619342
0.596683,0.599864,0.599382
0.597077,0.600471,0.603743
0.603715,0.607256,0.597888
0.605387,0.608459,0.612911
0.637708,0.639103,0.642139
0.722895,0.72859,0.723564
0.748967,0.748257,0.747633
0.745269,0.744023,0.742645
0.751317,0.735496,0.75744
0.731129,0.735785,0.731965
0.666018,0.670175,0.665353
0.601853,0.601911,0.608629
0.608069,0.603263,0.611202
0.600225,0.600606,0.597334
0.60781,0.613262,0.615495
0.600291,0.601768,0.599435
0.605051,0.614006,0.608018
0.600334,0.605158,0.607749
0.606131,0.606158,0.604757
0.60421,0.61298,0.606664
0.596577,0.600968,0.599117
0.668123,0.670984,0.674138
0.755835,0.757036,0.757383
0.620805,0.627625,0.623521
0.594442,0.602097,0.599126
0.62004,0.624041,0.627617
0.599682,0.59961,0.598784
0.622009,0.622608,0.621806
0.601839,0.606648,0.609562
0.601308,0.611586,0.606159
0.610961,0.616415,0.615264
0.602651,0.607845,0.605198
0.612226,0.615516,0.621219
0.595155,0.586661,0.59401
0.607573,0.608053,0.613797
0.607726,0.614067,0.611781
0.600308,0.599631,0.600038
0.609272,0.613901,0.617871
0.615054,0.614504,0.614207
0.609738,0.618462,0.61206
0.622606,0.626537,0.627138
0.595077,0.603177,0.596102
0.615778,0.614503,0.614864
0.626919,0.627396,0.626567
0.601517,0.609811,0.602669
0.627177,0.631811,0.632864
0.601141,0.578083,0.604751
0.50062,0.497481,0.502191
0.510061,0.509865,0.517243
0.683901,0.74155,0.688773
1.06682,1.06118,1.05973
1.06461,1.06346,1.06365
1.06357,1.06809,1.05915
1.06888,1.06358,1.06
1.06522,1.06998,1.06866
1.08442,1.08342,1.09001
1.05785,1.06175,1.07184
1.08615,1.0844,1.0992
1.07761,1.08268,1.08745
1.06674,1.0695,1.07775
1.06155,1.06623,1.07856
1.06115,1.05677,1.06778
1.07515,1.0811,1.09197
1.10193,1.10883,1.1165
1.1078,1.10202,1.1079
1.10536,1.10493,1.11314
1.10856,1.10525,1.10949
1.10517,1.10899,1.10999
1.10706,1.10596,1.10968
1.10601,1.10972,1.11013
1.10929,1.10529,1.10633
1.10573,1.10282,1.11004
1.10448,1.10559,1.11319
1.10911,1.10525,1.10976
1.10675,1.10953,1.10694
1.10697,1.10681,1.11466
1.10955,1.10552,1.10788
1.10022,1.10245,1.1039
1.10643,1.10635,1.1141
1.1088,1.10264,1.10971
1.10453,1.10775,1.10759
1.10618,1.10532,1.10807
1.10649,1.10721,1.1149
1.1077,1.10362,1.06919
1.10514,1.10576,1.12128
1.10777,1.10622,1.11724
1.1048,1.10928,1.11377
1.10906,1.10606,1.11008
1.10539,1.10628,1.11383
1.10702,1.10976,1.11086
1.10619,1.10378,1.10993
1.10622,1.10657,1.11095
1.10685,1.10551,1.10633
1.10515,1.10816,1.10583
1.10843,1.10212,1.11321
1.10634,1.10921,1.10699
1.11002,1.0875,1.11016
1.10561,1.10928,1.10586
1.10568,1.10592,1.11323
1.10528,1.10513,1.11187
1.1058,1.10613,1.10599
1.10482,1.1016,1.10638
1.10468,1.10761,1.10953
1.03363,1.0441,1.06371
0.651609,0.652069,0.646626
0.641825,0.643626,0.64625
0.645931,0.644784,0.643907
0.662437,0.665026,0.66001
0.737634,0.733722,0.744587
0.640134,0.642132,0.641854
0.643864,0.645166,0.647776
0.642474,0.644087,0.642693
0.645169,0.644032,0.644201
0.640073,0.645882,0.641465
0.64022,0.642698,0.644974
0.640913,0.639959,0.638735
0.645858,0.650608,0.647328
0.646813,0.645449,0.644809
0.64169,0.644626,0.645517
0.651394,0.640727,0.637955
0.610369,0.615724,0.684625
0.664639,0.625708,0.602862
0.607307,0.613175,0.601783
0.612707,0.614947,0.610445
0.593119,0.594538,0.590486
0.618611,0.620241,0.616023
0.627207,0.629243,0.625121
0.605912,0.606932,0.604288
0.623648,0.626387,0.627723
0.622623,0.623834,0.623295
0.604302,0.605099,0.604575
0.59097,0.595633,0.592391
0.601954,0.602259,0.605485
0.658058,0.639044,0.658778
0.726695,0.728296,0.729089
0.722053,0.722807,0.721814
0.724394,0.730169,0.727311
0.719743,0.723672,0.724247
0.717225,0.718286,0.717262
0.709455,0.713256,0.711583
0.73517,0.735693,0.735561
0.720312,0.718293,0.722605
0.724499,0.727602,0.726171
0.715412,0.717786,0.720885
0.72695,0.728378,0.72885
0.774123,0.757116,0.777879
0.715096,0.711208,0.697364
0.761677,0.761266,0.761578
0.787282,0.790006,0.791521
0.716578,0.717785,0.71862
0.640256,0.643287,0.641576
0.668853,0.669263,0.668941
0.72404,0.725564,0.727363
0.745132,0.749622,0.746453
0.727496,0.726604,0.727947
0.751524,0.757658,0.758629
0.715593,0.715889,0.715606
0.733417,0.734392,0.737629
0.750617,0.726056,0.751161
0.726156,0.731399,0.730342
0.721446,0.723519,0.725999
0.716456,0.71991,0.718265
0.720105,0.720209,0.720093
0.732656,0.735578,0.736926
0.715915,0.720366,0.719
0.73051,0.731705,0.730589
0.704132,0.70786,0.708491
0.724737,0.727309,0.726248
0.736647,0.720041,0.822141
