1.05117,0.970934,0.732283,1.00018,0.817587,0.620241,0.703907,0.299668
0.368904,0.360377,0.371011,0.35484,0.498099,0.529097,0.537163,0.540256
0.363124,0.370305,0.361252,0.359496,0.432146,0.457939,0.464094,0.467512
0.35943,0.364941,0.361874,0.362473,0.4309,0.460038,0.466742,0.465658
0.364076,0.369198,0.35648,0.362332,0.435034,0.456502,0.463108,0.470334
0.361463,0.37123,0.363867,0.360332,0.433753,0.46787,0.467942,0.464645
0.369616,0.375276,0.361677,0.36841,0.432169,0.458947,0.464351,0.473355
0.364246,0.365448,0.362448,0.358259,0.429232,0.459185,0.464766,0.470114
0.359076,0.370356,0.362279,0.358611,0.438024,0.456122,0.462222,0.465568
0.36349,0.364769,0.356469,0.362226,0.429808,0.460388,0.466394,0.470205
0.358945,0.368875,0.363677,0.364423,0.43064,0.461255,0.466689,0.467973
0.362259,0.372282,0.36103,0.360307,0.430876,0.45731,0.462443,0.467529
0.361427,0.345178,0.356253,0.358209,0.436575,0.462635,0.467504,0.468191
0.357852,0.369901,0.360075,0.362473,0.434118,0.45632,0.461516,0.466165
0.363237,0.365824,0.361208,0.363923,0.429078,0.46072,0.468059,0.46996
0.366646,0.376958,0.363508,0.36589,0.436499,0.463522,0.464845,0.473163
0.363837,0.37051,0.356993,0.363573,0.429008,0.460432,0.46651,0.46566
0.363885,0.365785,0.361504,0.362755,0.434483,0.456186,0.462173,0.470018
0.362477,0.373353,0.364659,0.361192,0.435414,0.49318,0.538568,0.471103
0.364793,0.369095,0.357812,0.359247,0.429205,0.454665,0.464714,0.474861
0.35969,0.372315,0.362016,0.363955,0.432483,0.461819,0.461084,0.467635
0.364143,0.369808,0.362202,0.359406,0.429284,0.45551,0.45804,0.46633
0.363869,0.362128,0.354932,0.363362,0.422444,0.460446,0.461285,0.470525
0.359136,0.363156,0.351512,0.347459,0.434725,0.456825,0.466225,0.470883
0.369126,0.375666,0.362335,0.370474,0.433874,0.46652,0.464338,0.467314
0.360798,0.371112,0.358953,0.365943,0.434912,0.456822,0.466172,0.466727
0.363377,0.365136,0.356107,0.358512,0.434176,0.459774,0.460657,0.470255
0.358329,0.369123,0.361121,0.36395,0.429326,0.455181,0.465767,0.465863
0.363384,0.364936,0.356522,0.359058,0.433145,0.459025,0.460594,0.469953
0.360214,0.371346,0.362239,0.364596,0.43064,0.457678,0.466319,0.46996
0.364382,0.369459,0.362741,0.358839,0.433627,0.459602,0.461777,0.465726
0.359309,0.36947,0.356696,0.363291,0.434428,0.454486,0.461035,0.470233
0.363408,0.364427,0.361855,0.356911,0.429675,0.459773,0.466628,0.466024
0.370527,0.371045,0.363161,0.36953,0.458415,0.509839,0.524424,0.53566
0.388987,0.393789,0.392782,0.366328,0.602179,0.643161,0.656527,0.658502
0.371102,0.374508,0.373479,0.37535,0.606907,0.636435,0.647452,0.656805
0.373076,0.38131,0.370827,0.373099,0.611755,0.6512,0.662569,0.662438
0.381026,0.377934,0.37908,0.380182,0.615179,0.643749,0.659058,0.660534
0.371983,0.379252,0.371074,0.376503,0.6094,0.646262,0.653009,0.660414
0.376964,0.37805,0.370905,0.371397,0.611737,0.641551,0.652909,0.654424
0.371346,0.387297,0.369882,0.376606,0.610847,0.642503,0.65538,0.666209
0.371429,0.379585,0.375726,0.375625,0.605558,0.637254,0.65301,0.654713
0.377362,0.374588,0.376292,0.373195,0.612806,0.64575,0.652882,0.664809
0.370537,0.379191,0.374468,0.375684,0.605113,0.63749,0.652063,0.654392
0.375207,0.378075,0.369733,0.370316,0.607601,0.630766,0.649168,0.650835
0.368723,0.37691,0.385682,0.373243,0.613262,0.650732,0.661531,0.666744
0.379729,0.37641,0.37217,0.377701,0.608371,0.63632,0.65269,0.656423
0.356122,0.374436,0.361234,0.356535,0.455102,0.489737,0.510636,0.510896
0.37129,0.370983,0.363827,0.369034,0.433759,0.46058,0.470466,0.470341
0.361045,0.373362,0.3608,0.36239,0.436153,0.461777,0.463439,0.471953
0.365583,0.372659,0.358501,0.365102,0.43054,0.456605,0.467071,0.471205
0.360692,0.367842,0.363341,0.360215,0.434919,0.460713,0.466997,0.467095
0.366304,0.374042,0.359449,0.361693,0.435974,0.459121,0.465716,0.475157
0.361983,0.376452,0.368313,0.364065,0.432948,0.457243,0.468956,0.468965
0.36637,0.373288,0.364134,0.371393,0.436462,0.461186,0.463404,0.472182
0.387441,0.388272,0.383064,0.38983,0.464587,0.481171,0.479406,0.476195
0.378669,0.399212,0.394651,0.393084,0.471283,0.497093,0.498173,0.497062
0.387338,0.397635,0.38898,0.396586,0.469511,0.495939,0.493563,0.501443
0.391724,0.399149,0.389593,0.392721,0.474292,0.492573,0.498195,0.497642
0.385803,0.391801,0.388651,0.394067,0.471876,0.494249,0.491935,0.499733
0.38453,0.439228,0.391363,0.388894,0.452996,0.481737,0.459304,0.448652
0.377684,0.468339,0.416195,0.422383,0.323025,0.39897,0.339564,0.342765
0.45937,0.474739,0.47205,0.481852,0.331005,0.360251,0.349165,0.354202
0.458742,0.482105,0.470943,0.474923,0.34168,0.355442,0.361178,0.364533
0.522906,0.537423,0.614603,0.63657,0.354114,0.381046,0.365581,0.366159
0.634634,0.661967,0.671926,0.685255,0.356956,0.370956,0.362457,0.370365
0.635959,0.656271,0.663773,0.63815,0.35793,0.369251,0.364035,0.363939
0.633324,0.656133,0.646946,0.672132,0.354061,0.369514,0.361154,0.367643
0.635612,0.666412,0.669324,0.67976,0.359332,0.377575,0.360945,0.363404
0.625715,0.660858,0.66603,0.672109,0.355585,0.37058,0.366105,0.369779
0.633733,0.6597,0.663663,0.680229,0.358733,0.373528,0.359833,0.362477
