5820231,3908499,5784054,4990144,8416834,8571223,8044315,8679492,4302397,4270276,4282144
6567288,4445583,6426506,5475199,9103417,9219625,9797569,9468381,4372344,4370948,4205535
6404332,4274063,6211197,5385905,9184221,9247701,9244271,9200561,4390779,4475667,4320626
4012350,4386903,5419325,1583984,6515684,1312426,4923079,1877833,5157688,4225981,1573066
9869202,10176962,8941181,15471108,6915344,8684752,7295009,8718120,10818966,13070270,10668096
14291499,14340397,13466222,24607674,11105901,12097758,12020658,11787582,14321609,14152281,13639675
14202852,13874011,12468730,21086683,9204888,11867481,9114203,9900986,14267978,13476730,13607339
12633716,10513951,13654026,16374514,8767766,8769788,8081607,8273631,8954030,9553860,12834664
11771882,12739273,10905792,18862659,7967603,10535463,7979921,7952850,10667338,12746896,12150499
12206322,12648015,11827516,21612232,8345447,10623765,9715239,8406633,11633297,12738928,11932779
10946437,11512957,11221341,18915763,7848196,9162470,8805788,7849653,10222282,12352051,12319066
12489987,12865119,12906194,19805294,7660206,7795933,8184370,8926652,12061364,12877391,12978847
12046508,13101812,12268007,22490759,7474626,7582358,7981633,7575431,12015951,13137132,12808094
12629841,12346811,11555984,21108518,7509425,7603644,7354313,7320071,12981098,12758451,12566041
10028704,8313796,10834981,10292482,9672742,7122212,11195405,6869242,11193711,8563569,10879317
7240487,5916440,7959475,7920358,12017529,10764373,13466093,12880851,9913842,7095077,7695841
10116480,7313179,9790393,7049263,8863374,10109572,12698139,9090418,8382808,7324196,8301345
10917243,10092426,10309782,18047916,8185242,7934409,8991253,8311738,12980662,13002290,10773046
11673254,12133595,12922038,20535856,8359898,8464895,8276992,8246186,11550919,13026803,12580743
14205650,14075056,12734924,20412203,8574730,8638033,8075367,7715910,13167109,10994081,12435716
12712294,13728009,12105641,18437776,7681436,7889114,9737003,8268236,12641985,9315758,12285257
12974196,12687483,12299698,22592932,8580788,9181378,9032200,8967875,12947256,12794357,12617371
12715577,12651209,12898153,21531497,7844674,8760808,9184030,8101321,13073137,12581400,13274651
11501568,13271131,12898712,22329179,7478094,7187956,7081660,7049388,11738144,12838594,12922408
6650823,6931325,6271014,10486700,10775460,11453655,10143896,10582693,7665034,6529606,7113652
7622270,6042966,6123554,7835109,17930955,19100285,16562032,18785822,5703932,5165015,5357890
4599200,4049505,4319577,5285202,24959562,24468125,27367024,24630480,4224887,3981034,5159180
4382999,4101904,4396889,5200879,24890635,24062756,26245890,25027655,5346789,4076442,4402655
4444252,4156712,5330418,6164976,26061115,27449728,26538758,27123145,5422704,4103820,4453967
5630795,4260728,4727845,7044041,25912568,26200083,27544086,25731814,4514895,4163726,5642617
5349107,4111918,4405894,6779911,25909825,26524297,25671742,25970405,4283839,4044575,4291837
5179259,3868097,4071571,5435387,23862619,24244802,26147709,22354422,3791242,3621328,3738403
3828446,3502304,3651798,6748513,23463608,23632468,23337044,23134095,4444940,3485613,3656932
5296976,6309537,7038125,9807455,9922972,18807220,16298396,9396611,6259989,3836847,7057349
4405462,8692471,4190967,6678383,17008533,23329700,21181008,19069238,5301596,3666898,4254355
3955793,6234633,5970966,6009834,21732971,24998466,22568573,24659786,4986085,3735268,4052087
3723579,4868067,3693838,5547190,21023998,25157689,24160549,23625133,3706588,4776199,3708357
3836158,3549345,3736621,8135454,21835825,21384146,25363821,24981883,3716767,5009159,3762462
5459662,5619816,3594611,5578259,19977632,19004881,20389754,19533782,4132568,3876551,3981287
5092028,4932014,6358305,11639608,11953728,15619114,15509701,14514233,4555194,4033735,6213005
13805473,4646071,12963103,22938164,6864328,9587926,11943747,6751777,13034100,4670671,14087844
11389981,6829245,8387638,15542495,9188308,16326279,13754123,10714004,8805151,6220276,9975802
14389827,13669405,14410294,21022617,7037926,11835834,11716039,6567709,13931768,13825410,11711014
11845225,12314498,11874188,19062779,6183887,8255611,8228592,5965715,13619219,11789602,13230690
10385695,7236646,8182571,12138162,10060533,16511138,14400170,11466286,9232409,7204097,10160423
11089107,7862361,10951937,16642369,12784273,12814745,13410317,12942272,10717252,7736207,11830296
9024497,7658350,9102654,17117915,10318540,14844325,9812422,12907616,11022072,7540664,9816238
11331507,7830414,11528055,17211197,9732458,10344971,9887846,12774988,9877720,7884916,11248998
13557246,10593193,11775665,19833728,7993540,9593190,9741416,9549619,14258299,14530150,13204054
14741589,14476844,12753161,21848405,6794416,9304969,9294690,8267712,13340012,14664336,14633557
12160197,10752321,8735694,19027107,11054993,13868356,12351227,7627907,9497633,8228035,11457023
10928075,5635655,10839345,8826381,10985016,11188021,11187334,14962606,7670366,4970599,11331238
12023181,5869261,8727324,18466329,13416910,11469194,11418814,13760601,12411619,7949560,9459167
13317803,8437862,12639696,20403129,11013253,11107067,12421922,15327110,12378814,7886004,10246672
8712590,7606597,11351444,16046094,11998323,9800327,9643580,9791323,8536503,7486767,11509808
10125172,7444855,10951714,10787280,9176704,9322864,9326631,9394862,6889446,7286054,11131870
11636918,7440034,11005107,20685567,12106337,9738077,9739002,9355205,9711968,7780889,11922136
10307779,5595654,8436827,14589399,7493630,14939092,15030065,7192829,8770960,9901477,8332232
6562238,6732949,6729444,9882381,10062086,19018108,17694830,9412736,7390485,6061566,6087272
4688273,4687287,4721529,7320065,10330420,19932048,19876276,10756761,5464389,4485675,5431224
6127070,4709775,4726525,9135101,9662562,17550173,18705764,10572394,4655760,4520410,4595862
4481765,4570391,4534637,7090979,10770870,17144055,17260161,10547337,4322493,4606853,4419183
4570944,4674345,4758138,7217719,11074459,19384649,21044069,11333827,4574525,5822165,4814751
5430289,6788859,6365162,8467476,11161956,20594686,22540778,12004897,6563278,5252720,5283220
4468486,5285384,4304418,6601062,21227824,25253041,25882005,23140053,4331820,3838203,4357805
5134906,4599246,4090455,5995126,27311184,27308255,26193858,28285348,4060970,3859341,5216989
3947925,3753236,3911323,5513269,25064082,25633137,24930926,26126054,5133973,3486096,3630102
3750188,4528745,3699162,6802318,24145130,24599790,24222477,24158858,4564749,3508246,3865808
5302376,5030265,4426094,7744005,12517493,15921058,20066245,11173971,4353567,3709191,7270481
4942742,5066653,5183994,7860323,8739954,20652061,15653176,9837074,4810010,4752476,10465612
7399923,7693856,5004428,7975232,11036614,20270810,20345623,8704413,5039694,6157341,4906782
5404170,7719232,5317892,11259326,10722381,19646158,21687278,9779264,5338840,9438350,5257172
5585770,5742936,5303566,8403740,9274082,21720769,21684915,10912932,11085427,7664978,5414935
5355963,5174874,5160451,12915139,10232822,18405290,17503019,10539976,9253751,5006401,5094608
