1572,771,1698,644,1493,748,1374,677
1321,542,1231,593,922,667,1164,653
1327,529,1308,583,1353,426,1238,566
1419,443,1288,557,1212,547,1266,507
1507,532,1709,475,1533,527,1415,565
1133,517,1139,555,1126,548,1274,531
1191,532,1210,568,1192,487,1198,550
1361,460,1264,534,1166,539,1169,526
1340,546,1516,483,1339,513,1332,577
1239,535,1330,547,1286,573,1382,468
1076,498,1208,451,1037,547,1091,518
1297,496,1385,453,1214,521,1329,518
1101,571,969,552,1061,512,1022,550
835,498,938,535,927,545,793,556
1178,588,1270,510,1138,577,1175,522
974,525,923,532,1113,551,944,567
1075,517,1018,588,1045,505,1090,520
1120,559,989,526,995,515,1095,515
1079,523,1091,611,1098,606,1213,476
1387,562,1282,593,1147,575,1295,463
1458,595,1462,505,1389,537,1258,531
1033,525,1131,490,1070,467,1028,499
996,495,1102,480,1063,453,1060,467
1113,425,959,496,946,519,992,514
1139,415,1108,487,1157,507,1115,472
930,554,1059,458,986,495,1018,544
1167,543,1134,514,1065,491,1089,526
986,507,1026,590,1002,494,997,485
1112,473,1150,493,1050,516,1046,496
1042,507,1124,437,1068,520,1057,489
1030,482,1095,516,1134,507,1024,550
1058,475,1114,547,1057,584,1201,477
916,512,925,525,809,612,1035,506
1133,519,1186,461,1183,455,1170,487
934,505,973,499,885,538,997,508
956,543,1017,527,1063,501,1004,539
916,574,1073,508,1101,494,1128,506
1146,491,1180,476,948,616,1038,575
1040,507,957,591,1086,492,979,568
1021,571,1207,482,1059,512,1172,566
1264,365,1192,491,1172,506,1215,514
1053,493,1149,459,1140,484,1244,477
1021,615,1301,440,1119,515,1161,526
1144,445,1073,500,1257,465,1033,550
1157,466,1213,514,1170,510,1206,457
1235,484,1463,471,1546,519,1411,466
1425,484,1566,480,1404,504,1545,424
1213,508,1349,470,1303,549,1317,457
1100,487,1143,513,1374,410,1123,504
1104,469,1121,577,1248,441,1186,475
1185,447,1194,493,1159,522,1195,450
1047,451,1097,493,1112,505,1155,482
1167,426,1192,416,1209,583,1254,475
1126,497,1105,522,1244,424,1214,467
1078,521,1301,467,1114,496,1183,527
1086,501,1174,474,1152,477,1100,544
908,506,841,544,906,498,760,527
766,610,1058,465,803,557,859,494
1018,465,971,484,1158,416,1097,573
1008,567,1092,559,1088,467,1152,520
1155,411,1288,492,1254,412,1136,513
1194,420,1483,320,1360,388,1344,425
1294,410,1444,345,1360,426,1412,384
1494,306,1572,304,1574,360,1559,398
1552,307,1807,350,1691,355,1805,349
1812,288,1662,302,1857,292,1717,354
1783,272,1875,218,1735,287,1831,285
1824,307,1897,279,1892,245,1862,280
1768,276,1705,349,1703,325,1681,297
1789,303,1617,406,1832,291,1658,399
1925,286,1884,295,1868,237,1808,320
1959,259,1741,260,1742,289,1909,278
1876,261,1860,334,1794,247,1804,279
1645,296,1871,312,1721,319,1927,304
1483,337,1484,373,1566,380,1542,368
1833,344,1829,309,1912,377,1842,329
1917,356,1820,274,1895,286,1847,340
1845,303,1786,259,1877,238,1777,278
1805,355,1955,310,1814,277,1896,284
1842,289,1812,287,1881,297,1786,308
1423,383,1482,363,1526,377,1456,389
1612,385,1604,357,1573,391,1667,385
1894,267,1814,316,1774,317,1955,286
1929,261,1938,252,1918,305,1844,287
1809,305,1795,298,1786,287,1846,266
1914,297,1948,301,1760,342,1941,310
1773,322,1762,290,1857,377,1857,302
