5727497,4770751,3060411,3760239,3477763,4402465,1734232,290247760
4924244,4939533,5073832,5037856,11195215,11376851,11551854,11972114
5571282,5567295,5628511,5513541,11974035,12141705,12093938,12233964
5561022,5637590,5703675,5559980,12164776,12303256,12251243,12398762
5633170,5610603,5645523,5619274,12148465,12223606,12251240,12331904
5607748,5804484,5872072,5705072,12541612,12445086,12121591,12179515
5606193,5529618,5691749,5569637,12103228,11936086,12176193,11866624
5621265,5622590,5638819,5614485,12169818,12281691,12266902,12430734
5592970,5616164,5656974,5554747,12008439,12156310,12163791,12238674
5584146,5594179,5653521,5664993,12109261,12228935,12246111,12331339
5767937,5506738,5800314,5790824,8556057,8410640,9449408,9244067
5617358,5333369,5652946,5684491,8141015,8309449,8251040,8356383
5672560,5683886,5734801,5649433,8121801,8285336,8313366,8341335
5576034,5682673,5736554,5752213,8593289,9893822,8340353,8450995
5289726,5529869,5598926,5547259,8401986,8215600,8207731,8218734
5246277,5500181,5650704,5539518,7965600,8203918,8205623,8254008
5616783,5596806,5609334,5611899,8050640,8192035,8207390,8298437
5612148,5559369,5660317,5627875,8021252,8195000,8199218,8250562
5587398,5570502,5657232,5683450,8087640,8267029,8280262,8373390
5756163,5790410,5850211,5745072,8283242,8469550,8427404,8490463
5556300,5581459,5614744,5575491,8011615,8244511,8245917,8310952
5620279,5532394,5668669,5633177,8067110,8193433,8247982,8266287
5618781,5522900,5668533,5567862,8025867,8249815,8213507,8304370
5553922,5611302,5599864,5639007,8042961,8196607,8236486,8301056
5699921,5756127,5810609,5802438,8241554,8242339,8238007,8265731
5616828,5538413,5609765,5571249,8053747,8245745,8177803,8293512
5551729,5606801,5672447,5589734,8059178,8209116,8245970,8256939
5582384,5569217,5613251,5560534,8033373,8217107,8246804,8317122
5566182,5574729,5701365,5625157,8052404,8240238,8189536,8269110
5502309,5571964,5618537,5606380,8023466,8252072,8210808,8279575
5591345,5523424,5577455,5618661,8072112,8214126,8257498,8284872
5616620,5690835,5715920,5642524,8183004,9117205,10371344,9050751
5848807,5654662,5751550,5660250,11957982,12002665,12063488,12117692
5561744,5491623,5585801,5504749,11942051,12091433,12048977,12150205
5506780,5616973,5649591,5564774,12038892,12198046,12241487,12340144
5629251,5534744,5565859,5474241,12167242,12257539,12228331,12301052
5509738,5583620,5596306,5476359,11954078,12092013,12301541,12418467
5699591,5658460,5742960,5484946,12020625,12162246,12087076,12230200
5576985,5475397,5513191,5506240,11913885,11896041,12083248,12124692
5489264,5536495,5576682,5442696,11957302,12041262,12075485,12165182
5592539,5568601,5561603,5535795,12069343,12185586,12101843,12217053
5568373,5529382,5642909,5454183,12091831,12168216,12113383,12225714
5581672,5578122,5637892,5537754,11954340,12080193,12099729,12170691
5605065,5569564,5550859,5456266,12831789,12864184,12843693,12979368
5335011,5326615,5341864,5358028,15478547,15162631,15086814,15135301
5234659,5196273,5282114,5155468,15207020,15078290,15060571,15087888
5107334,5125512,5174565,5094543,14946818,15010159,14965873,14984156
5161763,5191316,5182162,5147492,14969312,14957160,14933595,14941361
5100796,5187128,5125684,5088959,14924714,14809078,14690431,14897359
5383447,5402240,5252397,5244241,9483379,9146601,9119990,9765591
5767682,5755588,5836364,5817133,8188546,8197952,8575313,8013932
7211395,10370339,8360204,8975904,5270447,5409926,6369359,5438594
10784386,9383129,10331640,9791355,5517329,5502275,5583610,5690732
8237399,8216264,8280709,8285001,5517843,5380474,5655333,5700767
8287106,8194435,8303585,8303614,5514922,5675151,5644613,5659716
8258228,8184863,8260795,8239788,5547521,5623426,5711664,5703690
8218558,8204884,8318420,8277699,5557989,5687167,5661685,5690968
8245537,8245785,8316850,8224699,5519333,5628574,5712957,5747738
8242555,8210685,8262665,8258613,5579231,5676311,5732186,5732846
8275985,8212005,8304838,8300071,5489922,5681421,5644134,5702056
8152152,8212361,8318423,8231707,5543870,5640228,5701254,5743869
8237325,8277290,8277932,8298345,5551165,5639909,5650342,5751780
8267741,8272006,8324327,8333199,5519186,5727262,5715441,5757603
8284750,8221789,8365382,8277217,5577806,5634318,5724061,5791425
8269340,8274709,8380919,8334924,5598410,5716639,5769860,5768184
8328783,8277373,8319685,8316631,5534467,5701086,5694685,5750103
8331217,8218643,8382921,8234563,5571408,5627237,5731278,5698023
8374898,8354142,8405752,8408029,5646798,5672465,5746053,5722081
8312049,8225499,8356495,8232300,5578022,5631785,5729238,5689890
8284205,8279290,8321165,8307051,5566694,5681732,5690448,5740003
8848182,8208492,8375243,8249688,5558025,5620838,5770454,5751883
12165796,10007517,12038673,10387027,6121953,6249192,5950741,6291171
12622439,12409465,12394731,12407478,5785028,5905876,5918724,5967036
12642869,12474303,12459794,12446737,5844486,5865175,5832771,5887562
12687365,12543151,12471665,12528405,5864607,5926125,5946101,5948483
12668226,12542924,12479224,12460218,5864992,5913951,5925107,5924441
12630756,12460470,12452468,12419319,5832027,5900531,5855058,5898789
12651616,12468803,12425836,12422626,5788194,5816964,5926646,5918494
12614536,12456490,12458651,12403298,5847238,5873223,5849215,5862044
12672063,12506427,12406329,12409988,5794980,5875539,6087179,6058987
12570115,12447394,12439822,12451263,5809021,5808826,5947437,5870805
10790290,10949954,11082098,10122601,5746893,5645149,5684381,5831164
8284863,8264714,8286567,8232458,5565263,5324369,5494635,5679781
8225041,8269104,8305003,8301825,5508805,5499452,5626557,5731358
8273948,8209287,8283376,8247267,5492359,5667508,5671290,5725471
8215030,8257339,8289247,8290858,5535842,5623821,5631103,5672648
8237057,8211714,8272254,8300345,5487789,5675717,5681617,5742379
8325916,8295748,8369358,8272890,5568846,5637248,5722016,5733865
8262492,8277505,8276866,8312425,5514107,5681458,5657962,5880949
8295015,8208277,8333680,8255435,5514170,5621554,5702250,5746478
8313650,8236732,8274624,8300589,5524042,5688697,5662102,5701093
8213775,8253162,8280676,8292255,5557238,5629490,5709074,5707256
8270603,8112395,8231049,8230020,5522985,5686225,5636733,5779827
8215270,8177880,8251336,8273750,5556163,5672426,5698445,5687229
8251077,8230013,8299095,8253947,5518530,5643997,5814423,5895838
8365846,8388639,8447611,8230639,5567191,5693246,5691601,5703823
9446580,8307173,9515092,8368051,5837061,5837797,5917642,5948157
11578539,8545680,11413388,8590739,5938603,6126268,6076113,6153007
