0.740462,0.679938,0.501847,0.672099,0.23942,0.679439,0.377814,0.299276
0.349229,0.353241,0.346961,0.347521,0.600726,0.631597,0.639463,0.644106
0.358732,0.359944,0.356041,0.355795,0.608577,0.637509,0.644537,0.650173
0.357406,0.364419,0.360909,0.356015,0.620029,0.649633,0.652746,0.66094
0.366411,0.364014,0.359921,0.364057,0.621341,0.645433,0.656873,0.656679
0.356975,0.363266,0.360848,0.355324,0.621395,0.634618,0.623713,0.622485
0.361073,0.357099,0.36146,0.357265,0.613577,0.626794,0.647057,0.624741
0.364079,0.366115,0.358737,0.361535,0.620545,0.647669,0.65605,0.664528
0.361642,0.364383,0.359598,0.355587,0.609109,0.638391,0.648534,0.650236
0.359048,0.361318,0.35746,0.362694,0.617378,0.645824,0.655783,0.654902
0.361581,0.353773,0.355386,0.356919,0.449259,0.459449,0.512271,0.50593
0.353898,0.346507,0.347938,0.354359,0.435004,0.458296,0.460799,0.469176
0.358221,0.363146,0.353107,0.349755,0.434225,0.456761,0.467603,0.468023
0.352917,0.359425,0.35563,0.358303,0.454992,0.531339,0.468965,0.476383
0.347568,0.357455,0.34976,0.349228,0.451364,0.457482,0.464272,0.463175
0.344487,0.356774,0.35456,0.349416,0.429032,0.456858,0.46379,0.467148
0.359209,0.36212,0.349229,0.353076,0.436341,0.454762,0.461856,0.469623
0.359347,0.358603,0.354314,0.355072,0.433437,0.455303,0.461976,0.465285
0.35822,0.361344,0.354752,0.359615,0.439434,0.461887,0.470757,0.477287
0.359637,0.367028,0.357621,0.352455,0.437341,0.460369,0.462869,0.466581
0.354423,0.361419,0.3487,0.349814,0.432719,0.459436,0.466249,0.470304
0.359551,0.357384,0.354439,0.354601,0.4374,0.455837,0.466436,0.46638
0.359697,0.357173,0.353961,0.349672,0.433087,0.460829,0.463324,0.470655
0.355268,0.36391,0.34908,0.355754,0.435774,0.455219,0.465865,0.47086
0.35415,0.362847,0.353064,0.355236,0.432563,0.460131,0.466304,0.466433
0.358907,0.357934,0.349657,0.350261,0.43693,0.460271,0.461228,0.469845
0.353167,0.362819,0.353998,0.350149,0.436696,0.456067,0.466315,0.465885
0.360766,0.361293,0.35074,0.347413,0.43562,0.458707,0.466562,0.472736
0.358352,0.363418,0.359748,0.355501,0.437203,0.461532,0.463093,0.467774
0.351294,0.360709,0.351886,0.352968,0.434162,0.461546,0.463906,0.468677
0.357703,0.356153,0.347771,0.35395,0.438598,0.456778,0.46792,0.467674
0.355189,0.363849,0.355283,0.350878,0.441745,0.498828,0.557931,0.504974
0.372719,0.364884,0.362234,0.361051,0.608025,0.629551,0.645113,0.646048
0.362925,0.358684,0.359443,0.358319,0.608948,0.640157,0.644678,0.648716
0.358309,0.365021,0.360873,0.359649,0.608017,0.63945,0.65301,0.656894
0.369688,0.363612,0.360653,0.359182,0.62782,0.65405,0.660803,0.66062
0.357792,0.364819,0.360369,0.354909,0.608933,0.637691,0.647855,0.652772
0.362085,0.359756,0.359461,0.355727,0.616381,0.644541,0.648,0.65586
