7852108,7777689,7474814
9693530,9736747,9695672
10089401,10070169,10075188
10034192,10008837,10001569
10149433,10041733,10209570
9829990,9859702,9831699
8587690,8204913,8286152
6946071,6920814,7001757
7018845,6929004,7028791
6913809,6888284,6860365
7021405,7054437,7086357
6912145,6901414,6888715
6980450,7059116,6997343
6919177,6947130,6984688
6982341,6962207,6959853
6967794,7043513,6976416
6875630,6904604,6886521
7897095,7907502,7942818
9047424,9040456,9033061
7186523,7244498,7193793
6841483,6911997,6864994
7192429,7216694,7271709
6924098,6903571,6895739
7205155,7181200,7172906
6948200,6971657,7016159
6939657,7010270,6963188
7061542,7088728,7085638
6948302,6989365,6949216
7076626,7089809,7154805
6854791,6768491,6812802
7005450,6998782,7053481
7009757,7068074,7028883
6909940,6880449,6874008
7031360,7056115,7103264
7095008,7066546,7059102
7035310,7104417,7044170
7206589,7227190,7228077
6851948,6921436,6839914
7110035,7068119,7080539
7254628,7232004,7234340
6937499,7003890,6932826
7263756,7286052,7312438
7041779,7059355,7016062
6966156,6934711,6925792
7694387,8044107,7576023
10790031,11161506,11006597
14608736,14517687,14456206
14609880,14552830,14505211
14577006,14588850,14448068
14638016,14540989,14459522
14591166,14609981,14535887
14857144,14794121,14832915
14487782,14503019,14534059
14855949,14804148,14875671
14759802,14784307,14760876
14645434,14641467,14661344
14537871,14560093,14594732
14523141,14450437,14499510
14687574,14751706,14603399
14013862,14030508,13987759
14103524,13988812,14011501
14068313,14010513,14050362
14101116,14019265,14011866
14057714,14042919,13999229
14054685,13992649,14011301
14072873,14066832,14009947
14111597,14021953,14007536
14105018,14036415,14048571
14055183,14011183,14039710
14101021,14002655,13998118
14065917,14046779,13998809
14054509,14001967,14030524
14108215,14016492,14011397
14425575,14402797,14311502
14037571,13986727,14017577
14107598,13989835,14013594
14058136,14039357,14008135
14074743,14007796,14005426
14041067,13998374,14031836
14125623,14038221,13681914
14048588,14006917,14044320
14083320,14020550,14011400
14060337,14054863,14018297
14107576,14021294,14014039
14052266,14019920,14038708
14048801,14022496,13980168
14080546,13999464,14052374
14079314,14025229,14018042
14103716,14017761,14002922
14068937,14053208,14015261
14102043,13986341,14048949
14059100,14033283,13990159
14074378,13781898,13975537
14069162,14051170,13999453
14065652,14018905,14038848
14052587,14000555,14011423
14034022,13985162,13953126
14032680,13959891,13977299
14001903,13973286,13950541
12665954,12962097,13288576
6626006,6627540,6566253
6509786,6539959,6533543
6578773,6576834,6545058
7021218,6918134,6817048
8127931,8125222,8206013
6511961,6547396,6506735
6536904,6556479,6551429
6515828,6535801,6502049
6537596,6534280,6506534
6533728,6588512,6525448
6574197,6591800,6587318
6551350,6553083,6517922
6561944,6605442,6551540
6558781,6553416,6524614
6505461,6534127,6529184
6754234,6471455,6421684
6237349,6301243,7568768
7683414,6784183,6026998
6887713,6929632,6617291
6926449,6946018,6931912
6677731,6691493,6672783
6998977,7010659,6996157
7111247,7128364,7117159
6837589,6857467,6836218
7080766,7103536,7120760
7064775,7078309,7082638
6824306,6831001,6839273
6665790,6695283,6681241
6802812,6804107,6832016
7510782,8139576,8196276
9701546,9703917,9697767
9595727,9612018,9610770
9661921,9699259,9691167
9590453,9622926,9615563
9517304,9536034,9536268
9423892,9457842,9444347
9799141,9816876,9820569
9564574,9570004,9581964
9654645,9654053,9657141
9526247,9535024,9562144
9672335,9694605,9704353
10456354,10321685,10460718
9498302,9446604,9401136
10229984,10235015,10241601
10668957,10693874,10682515
9418764,9542177,9550751
7213544,7698822,7725581
8493434,8312488,8340979
9647496,9652752,9648938
9982026,9999406,9983726
9669520,9668594,9684619
10121158,10132377,10152857
9480288,9490931,9491591
9795149,9787524,9807049
10048203,9901742,10068186
9727091,9720205,9737777
9623027,9623912,9634612
9536657,9537682,9546722
9564958,9567015,9571505
9794368,9811603,9812539
9535241,9541268,9557200
9727893,9746200,9748528
9344233,9371346,9357004
9664469,9648408,9670747
8710001,7890559,10942300
