353,277,355,265,353,269,358,275
320,333,319,328,342,296,347,299
525,120,514,128,524,118,515,122
351,279,350,278,355,268,345,273
351,270,330,278,349,275,346,270
351,275,349,266,349,272,350,278
356,274,361,258,359,261,372,258
623,41,614,40,614,33,601,42
351,267,345,263,352,266,361,265
355,271,349,268,355,262,365,267
624,29,630,26,639,29,636,22
347,268,357,258,343,259,351,274
341,282,352,269,338,270,358,271
347,277,342,266,349,287,347,275
343,277,343,273,353,266,348,259
342,283,338,276,331,268,334,267
335,272,348,260,336,264,352,263
375,235,388,232,373,221,396,222
644,11,642,15,626,1,631,5
701,11,686,3,679,0,694,4
859,14,835,7,837,2,842,5
