6421482,6478004,6423412,6423945,5779138,5730673,5837685,5812834,6206981,6248123,6172466,6138192
6226139,6285285,6329598,6355953,5687856,5704811,5758822,5801635,6171475,6282157,6123535,6084469
6238333,6335210,6371750,6429534,5692497,5780410,5829937,5862795,6182936,6238695,6116824,6114472
6494220,6498987,6585821,6433586,5695357,5692479,5831157,5810724,6223593,6256442,6138501,6059816
6225498,6341373,6531879,6501982,5906182,5912892,5981681,6066294,6288242,6354485,6222776,6225624
6173090,6132295,6193880,6135055,5393117,5353988,5281871,5311835,5651209,5733516,5567561,5449964
5571167,5577559,5649159,5721688,5054130,5080148,5187314,5139283,5526517,5583825,5470391,5472272
5540974,5626329,5693243,5687067,5082018,5094562,5189811,5203692,5496776,5581186,5517787,5452762
5538742,5595452,5659883,5727191,5077324,5102896,5206372,5201833,5534474,5638518,5479109,5488649
5525523,5624920,5681196,5687968,5074046,5090024,5180438,5215597,5471062,5587459,5503053,5438196
5570927,5578375,5645067,5729383,5060491,5078973,5172908,5149110,5527337,5577384,5470158,5484481
5524026,5620822,5688441,5676353,5053425,5076582,5168462,5154465,5479436,5609667,5506483,5436935
5899766,6021624,6201203,6211286,5492945,5741741,5893617,5909011,7031761,6772533,6143444,7247647
8335361,7626773,7793309,7736319,5313789,5484938,5571359,5696343,8231098,8340933,7681916,8440646
8599220,8470799,8300347,8224485,5069623,5172908,5076762,4921646,7781356,7663355,7558971,7487312
7744775,7733110,7654954,7631879,4732087,4944816,4854871,4746924,7523804,7492527,7466363,7510068
7762039,7690074,7621132,7583515,4727873,4926798,4848022,4727707,7526624,7503091,7475947,7459604
7748070,7725074,7645352,7640052,4724888,4905483,4727934,4741798,7538631,7467555,7476554,7465668
7726160,7722685,7607047,7596174,4756905,5011649,5046464,5039747,8033129,8054475,8107636,8208510
7421592,8018463,7810804,7627849,5307693,5602434,5439140,5343887,7095165,6739588,7568737,8192958
4302224,4343385,4350525,4345554,5386178,8515412,8610994,6840849,4214990,4354706,4316310,4301406
4415241,4415641,4384848,4501777,7015045,8775519,8902066,8823279,4288039,4370600,4371253,4261414
4260807,4256407,4275079,4288550,8587449,8752403,8890337,8829471,4298775,4460041,4389372,4376316
4213007,4206841,4238310,4318263,8640301,8633530,8810083,8704031,4183338,4252627,4252411,4240229
4288896,4266209,4253913,4309274,8677114,8600409,8785187,8742422,4085420,4180556,4162196,4180010
4273511,4224631,4205084,4200564,8419481,8202938,8195005,8091986,3854264,3855028,3783871,3762551
3821628,3779892,3818970,3845109,7751371,7694961,7820307,7799526,3697041,3768364,3781058,3741064
3815285,3851309,3803122,3882983,7729361,7700678,7887019,7804029,3754035,3831072,3761095,3726533
3811858,3797642,3791811,3843199,7742244,7368966,7589335,7601142,3750732,3804185,3730607,3722321
3806729,3836787,3803597,3840601,7702094,7693719,7900681,7830983,3745598,3768019,3740256,3737550
4323755,4342624,4329397,4363439,8764596,8691209,8834915,8749067,4199954,4254550,4181738,4158505
4228846,4195197,4153428,4185095,8237377,8204630,8312441,8055115,3867184,3872594,3772902,3783456
3793096,3861671,3794010,3828558,7720577,7715694,7919872,7856019,3695350,3836455,3728524,3730499
3849669,3782581,3803203,3852550,7746994,7705483,7828201,7772257,3740749,3761200,3777674,3758022
3834731,3816572,3863506,3901574,7654626,7711645,7821914,7747466,3742656,3803302,3784696,3807782
4226263,4269549,4305780,4318195,8599545,8625605,8754166,8686492,4159460,4207718,4223700,4223913
4285291,4200944,4214226,4245707,8690785,8614644,8831766,8731316,4146986,4303711,4290049,4294305
4290655,4181739,4169938,4166671,8175651,8138702,8309164,8019464,3833534,3868386,3820646,3778439
3804423,3791320,3800937,3838156,7774844,7747144,7929630,7836265,3750176,3766304,3754101,3743474
3813883,3790645,3820786,3854799,7776565,7359777,7734540,7653638,3715938,3783310,3806850,3756766
3801855,3830127,3837423,3890084,7699905,7682778,7806205,7833865,3690147,3761340,3743743,3731394
3804889,3788848,3806610,3847682,7761382,7775839,7921992,7798235,3704391,3766079,3793872,3747033
3808229,3810410,3824792,3843095,7717020,7694352,7860065,7853628,3750800,3755698,3760642,3745757
4337777,4320931,4359285,4453794,8783215,8818385,9012172,8885599,4246015,4232013,4220689,4187872
4166499,4266654,4192952,4231039,9680170,8731469,8877852,9397947,4034062,4047113,4202985,4145767
3604645,3734790,3706303,3738643,12936863,13048318,13132804,13112733,3681553,3827819,4146509,3836560
3569987,3569158,3601215,3671286,13273036,13334162,13369795,13297695,3666867,3754145,3857504,3789489
3632403,3626382,3616509,3676308,13349597,13482839,13525317,13454745,3580688,3708394,3739264,3742841
3677040,3703786,3617288,3663176,12411575,12744771,12635023,12482876,3394090,3392705,3351643,3378210
3214557,3228861,3278734,3354343,11838740,11941925,12012239,12009225,3231384,3300223,3305354,3305999
3222727,3233502,3231389,3308122,11711541,10995094,11962417,11930735,3260853,3314922,3345758,3330265
3243367,3227023,3245103,3325401,11851726,11345200,11956143,11924523,3243588,3297083,3319476,3307032
3382594,3461545,3500067,3606751,12755227,12974562,13077957,13186321,3705482,3843222,3754523,3745408
2706031,2700401,2700230,2720058,15089861,15055794,15014277,14976383,2706042,2723441,2702769,2675322
2440259,2441643,2394977,2389045,20379302,19502001,17466164,18821084,2261638,2279752,2223308,2170823
1945534,2231022,1824061,2001568,24198743,24271848,24179010,24168590,1986486,2061463,2287220,1602207
1926736,1950389,1933262,1937491,24310646,24408198,24388098,24338644,1927542,1945193,1929623,1928428
1955017,1986331,2002323,2050173,23209286,24754826,25826787,23296935,2130646,2171844,2176124,2805409
5761316,6950360,5277136,6267594,7858838,7962215,11693545,10869823,7002218,7571387,5364030,8821021
5933496,9587867,5798183,9374364,10644041,7149142,7111032,7089154,8292927,8712391,4704796,8365347
3604011,6232034,6588789,6638951,12344376,7112413,7073919,6978877,6385451,3421256,3445156,3222561
7973793,4261059,8427200,7709476,11157263,6902421,8306752,6915815,6567619,7487417,8441058,5268579
7096294,5346771,7447625,8149416,6879430,10045699,7500546,6620579,4003605,5358311,5637196,8892193
11022658,11364913,10576252,11716912,8955824,6541064,6524736,8786026,6866062,8699354,7207631,12244669
11386882,12177784,13610958,11749174,6638387,6446309,6511419,6390193,11520752,13199316,13794615,13143393
11871262,13299358,14067343,12031350,6694873,6656805,6703555,6547696,13715528,13217677,14418073,12133230
12575195,13815987,11521319,12118385,6480642,6543330,6545919,6417461,13543164,13868902,12137721,13250539
11964762,11111214,11806830,12295037,6566709,8292106,10246655,6648364,10149251,8846732,10231641,10681118
6970978,8121131,8229636,7212725,6469726,6585623,6634942,6693687,7311460,7802147,8267978,8130363
5133670,6860082,5223731,6974686,6497435,6673149,6752828,6680300,7288330,5110966,7332714,7704042
5842821,5397856,5658183,7788110,6914383,6919652,8045697,6918228,4935361,7637976,4181418,6530959
4832484,7833936,6015156,3531800,6726787,10418419,6741718,6743626,3372857,7277205,6948935,4499774
3499706,3990626,7350130,3989719,6016962,6138556,5762637,7795686,5816168,5203874,7330187,6625511
4151277,7188982,8466110,7408844,10659906,8391473,7184409,12497875,7021337,5976333,7932285,5119073
7704310,8790822,8386284,8153559,10304285,8650846,6963417,9825275,5714499,8858521,5575966,8278495
11930619,8949083,11560117,9621633,7265942,7350048,7256991,14001709,11380510,10887112,11156945,11120649
12114590,9289742,10338565,11225134,7163890,14031996,10535523,6842928,10647193,9929240,10050307,10365653
6925332,6024370,7260580,6252673,15905870,14196533,12175367,10493031,5865353,6710237,6816534,6966204
4855191,2686854,4359632,2766541,13095891,10372923,12119173,11150058,2692779,3850052,3404802,5071829
4177106,4647175,5555005,4214452,8776872,9492942,8662332,8853659,2682961,3601874,3482262,6202716
4031268,3535401,4838413,5098888,9698128,9453248,9537450,9477678,3087766,3014871,3059798,3382670
4962240,3229677,3300299,3873463,9827596,9071628,8893675,8804864,3154990,4627372,4534177,3097643
4795147,3115501,4301469,3149620,8783446,8578151,8768425,8962822,3100059,2897335,5102205,3002686
4738709,2991241,3697879,2990265,9150090,8346471,9258451,8465277,2931220,2771297,2877617,2832617
3833013,2942810,2917485,2939392,7959245,7167432,7691185,7524408,4162603,2749361,2788823,2797927
2999630,2938793,2919741,2944670,9066596,9811386,8803139,8458119,4651314,2734522,2757968,2898640
3091764,3072562,3038926,5096557,8549211,9690932,9254358,8491551,3375303,2859667,2891063,4988535
2961657,2950979,2930920,4706574,7985988,8245318,8555876,8010496,3309479,2817469,2866333,3105540
3516634,5401222,3409803,3433586,11032799,10719596,10694388,9932685,5480711,3404776,3367761,3280232
3514576,5566044,3674643,3575930,10231423,10535885,10897906,9615098,3916522,3530335,5416573,3344976
4754429,5513903,3610192,4804316,11050716,9870459,10237444,10412456,3495054,3399917,3850327,3475059
5426762,5810134,3660768,5725199,10662284,9697227,11112721,10150378,3594007,4635733,3310344,3559695
3300860,3445766,3299016,3467115,9414967,9346483,9734186,9714886,3134571,4794814,3676407,3145760
3276500,3265448,3473127,3393772,11325936,10976200,10853243,11304197,3200896,3306512,3917028,3136081
3403384,4118804,4313916,3947353,10094193,10509929,10345558,9954514,3010790,2925970,2952909,4283784
3024297,3831539,4543100,3853080,9255797,9196048,9971854,9531883,2859716,3010952,2950932,3079862
2944526,3012818,4320278,2928264,10053638,10053106,10059148,9930592,2828111,2702542,2923234,2762428
3087800,4030014,3690636,4201581,9981956,9520441,9568324,9322875,2973822,3053075,3057596,3269264
3375642,3701430,3252333,3576252,19268961,14807773,20065693,16352517,2898556,2959451,3102058,4377470
3710995,3271581,3464207,3216053,22137495,23190364,22603132,22326029,2527445,2731023,2579962,2680526
3323616,2839035,3393297,2892898,21615848,21823388,21800628,21926029,2468992,2777328,2507645,2881708
5064351,3421505,4118998,3475194,13435295,12895945,12747003,12202287,3364084,3236383,3195682,3089564
4639608,3363541,4643085,3507397,11813547,11640975,11743392,11722086,3530175,3371126,3397630,3447437
5247413,3714178,5380171,3839105,12961966,13002716,13067494,13088153,3896908,3924109,3947437,3805157
5248367,3797491,5291280,3887415,13054250,13162764,13205947,13189112,3864732,3775077,3880083,3834644
4514081,3674840,3562591,3868230,9279485,12715760,11319706,10453638,3843939,3753828,4083934,3743296
996462,4664578,928059,4529053,1164711,671270,743015,775735,3705399,3647648,3992847,3528010
13839185,13646970,13575379,13875159,9436621,7008192,10108243,8129887,14073739,13222301,13247949,14120024
9200264,12411623,10811192,8903831,8344365,6146195,8502046,5919020,12919379,10818856,13470022,11727916
13606716,12859079,12494270,12066208,11115453,6476233,9942135,6138010,14264061,12506842,13874702,13024949
12645473,13941694,11010860,12262510,9485351,6949789,10565621,6704514,15162473,13995352,14687138,12561198
15268031,10216147,14826828,9819777,12924113,7291077,12594152,8191175,7677053,6975627,6418289,9310608
14837990,8215363,14856634,6866440,12814233,12956968,11074002,11054324,7715492,7192089,7795024,8415240
15280452,8616749,15379084,8702945,13302053,10789297,10834318,13429630,7358566,8668164,8034210,8005744
14882409,8410099,15105503,8569592,10575382,10844829,10971902,16537307,7272087,7751768,8036703,8119767
13235096,8298439,15040195,8559195,9846960,9827838,9958624,10732884,7740589,8391746,7923000,8837854
14873628,9265010,14571172,10133176,9387595,7856162,9027002,7908677,14444796,7638064,6692309,9289773
15682980,16040563,12688171,14315864,9239144,6503868,11391266,6078200,13809092,14386832,11167958,12193896
11382957,13752705,13443174,10733736,8319443,6514421,8399200,6517114,11230063,14280975,11397435,11316061
13072521,11764793,13643357,13562148,8689480,6286732,11097304,6076399,13118143,12174650,12897715,14299799
13475497,13078512,12266149,12872893,11046957,6346351,9425582,6712475,13188700,13410732,13666949,13215764
15022344,14346402,13553422,14755366,8716261,7270582,7303394,5678433,15055557,13763999,14468370,13982992
14438147,14483551,14594103,14738194,8926142,8332091,8223417,8208481,14311352,14247414,14519415,14780685
13852435,14341876,14237034,14286950,7980763,7880611,7664873,6585187,13683246,14423247,14298841,13858847
7936453,6057900,5403678,8153482,13337843,16846984,16366826,10270137,7854247,5082635,4748702,5661930
7060694,6666541,5242948,6874930,16958073,17138247,19359192,11302251,8701838,6384524,6672414,6838865
5262310,6944714,5047437,5079947,17286973,17495920,16056712,10158938,7824800,5264093,4834041,4953300
7291626,6360809,6786923,6513261,17035294,18431000,16929399,9482596,8561926,5189385,5242892,5302366
4938081,5690981,4923518,7804381,17131409,18459373,15369711,7980442,4483945,6116815,4372514,4607675
7194139,7381639,4613306,6946217,20001451,15385596,17157116,8948678,4751159,4752763,4508425,5220189
5124235,4565628,4265567,4333132,20349871,22779994,21974674,20521612,4264354,4705802,4296768,7027845
4993545,4702063,5051850,4346496,21488196,22814651,22984281,22834783,4355549,3750698,5740044,5490783
4542143,4360151,4348946,3872289,22766294,22431603,23412439,21956379,3314184,3513452,3955294,4582801
4680096,3730048,4456792,3508895,25489472,24665905,26667302,26414295,3444606,3769946,3914665,4755222
5418053,4947954,4266185,5304507,23483476,24683958,22921872,16296427,4513492,3850535,4272761,5999816
5247485,5671225,4885687,4900448,25455678,25835348,25846189,12418581,4570426,3833111,4661639,4664742
4726119,4818613,4788426,6062283,18865510,15983008,14758069,11363553,4598350,4632558,4571263,4785708
4723568,4501495,4267532,5219183,27449182,27394380,28076904,20259468,4642989,3845790,3993487,4243183
4833773,4103101,4577466,5116366,21332707,21193159,19836637,20298462,4832427,4254967,4403715,4520558
8359431,4356437,6337264,10522038,12914727,12733635,10122234,7633009,4193865,4163088,6995279,10228983
15501084,4943604,13504720,13486117,6926597,7076042,7085117,5182774,5261871,5024855,13491819,13605937
14490215,8070084,13707410,10185832,7450636,7540968,9947869,5757427,9469801,10216741,12430540,13461392
13169029,13085651,14380921,13308996,7329800,7415407,7446555,7555717,13081410,12988828,13677001,13046669
10776852,8686284,9786725,8792628,9308564,12375096,11813907,9879839,7682176,10064891,11232263,7699684
11054116,6886511,5790630,10148076,9639702,9746119,12464660,9660787,6240371,5754991,7773458,9622698
12568756,7299240,8666425,11335379,11684016,12436074,9923589,9966355,6653024,6149614,10104665,11484374
10987681,7562438,11364508,11856593,12692138,9624350,9622738,9696946,6828745,7614831,11879733,12020628
12841868,7632236,11541567,11903319,9956251,12194887,12174792,10182419,6977520,7716806,10739641,12129396
10000653,7537022,8606945,11790958,9764770,10005184,10152622,10457045,6148234,8161706,10998373,12474991
14118831,10925770,14435260,14852182,13692547,9212457,9575384,7564946,11762707,14013869,15129852,15320943
15736806,17152824,16328868,15054421,11710947,10073901,11477039,10219528,14987857,16776316,15895372,16359728
16361187,15879362,15733079,15940055,16081047,9037075,8407218,7002860,14899075,14328220,14840878,14385151
13298156,10985590,10859469,13759295,7430392,7706475,7533977,7154062,12325660,13769427,13063712,13025824
13500238,7325081,9826053,10837403,11112030,11257724,15921842,12742931,6737287,7443192,11163037,8811461
13063426,7407084,9399605,11517034,9402678,12111955,9549986,9584717,6818735,7507359,9260432,11709629
11695922,6802302,10732884,11659161,10364941,11764263,9747616,9834075,6788257,7601093,11569765,11930835
13793392,6853642,11711105,10161199,16224792,13607045,13123257,14379399,7499787,8129599,12434237,11697697
7907247,4981416,6252846,4500383,22359534,22873910,20507752,22485574,4907833,4856831,4415688,4303209
6026410,3901294,6028544,5974155,23794343,24958656,24648326,24037750,3560325,3897960,4117327,4208203
5176209,5313420,6246160,5675856,23100750,23736909,25666532,24347118,4178723,4011186,5346938,4319677
5520219,5231794,4621603,4128782,25499367,25744561,23342752,23659187,4452228,4548096,6177630,4164051
5312965,3782872,5330498,3632867,29823547,27490060,27411104,28160479,4057927,5140925,5341976,4402494
4020305,3741314,4222473,5024656,27642847,25603328,26172091,25346999,5047702,5104045,3566495,5178175
4630926,4119188,3226373,3215414,27581274,26722954,27687421,28581941,2990103,3448021,3310377,2961784
4126875,3067569,3790610,2941669,27481676,26929053,26954312,27266405,2885723,2934793,4205919,2952890
5058207,4444460,4562941,3906614,18285281,20035224,18331515,10346128,3605475,3596681,4632526,3909536
5024686,4478751,4358174,5289687,22670102,22890334,23197226,10967035,4205331,3832254,4134242,4296852
4600350,4644706,4566521,6203079,20543761,20421846,22562912,11354704,4099545,4087602,4074320,4245741
4515488,4556366,6978496,7941865,22676929,22303102,20363083,11355228,4300142,4296549,4556690,4741946
4275483,4453677,4318579,4409963,16523965,21790113,19870488,9713180,4144362,6157489,4176540,5419183
