0.404531,0.442269,0.517069,0.465891,0.225702,0.301022
0.270972,0.27077,0.358158,0.360874,0.426292,0.79862
0.265873,0.267635,0.356606,0.357794,0.587698,0.172897
0.265622,0.267259,0.355173,0.35978,0.586971,0.197238
0.27032,0.277484,0.360256,0.359378,0.379837,0.136312
0.2695,0.272334,0.364171,0.358616,0.400634,0.24958
0.2702,0.272587,0.36581,0.360553,0.399411,0.112887
0.271355,0.273606,0.357612,0.365021,0.404457,0.247841
0.271154,0.268547,0.36227,0.359811,0.399,0.205512
0.266476,0.273363,0.357506,0.364518,0.3944,0.151218
0.269931,0.267777,0.360526,0.364008,0.393695,0.149617
0.271825,0.273452,0.362901,0.359029,0.40607,0.168896
0.271142,0.273846,0.355699,0.356635,0.395104,0.852651
0.2655,0.273667,0.369023,0.359983,0.409046,0.12031
0.272036,0.269105,0.356479,0.365359,0.379416,0.206761
0.270843,0.268732,0.362799,0.365477,0.391695,0.183561
0.265799,0.268269,0.361751,0.363717,0.39001,0.13456
0.269686,0.267822,0.355915,0.362545,0.409706,0.1617
0.269634,0.272794,0.360984,0.358635,0.402847,0.163061
0.264593,0.271347,0.36005,0.362574,0.399122,0.285361
0.270896,0.273932,0.363234,0.359849,0.400283,0.234932
0.271337,0.274146,0.36231,0.364308,0.398815,0.213748
0.271029,0.267997,0.357264,0.365323,0.386646,0.226478
0.266673,0.274175,0.363015,0.358942,0.393135,0.256877
0.267001,0.269228,0.362404,0.362721,0.427103,1.71521
0.26641,0.27284,0.357301,0.363642,0.41952,0.198606
0.266121,0.272672,0.361691,0.363128,0.409265,0.222856
0.266595,0.272798,0.362941,0.36447,0.386484,0.18968
0.271626,0.273621,0.362879,0.359991,0.411373,0.233225
0.272599,0.270319,0.360758,0.366628,0.410449,0.227902
0.26792,0.275467,0.364771,0.366378,0.418282,0.241786
0.275608,0.272935,0.376267,0.379081,0.396476,0.136101
0.277257,0.279334,0.384045,0.390437,0.390495,0.126591
0.250392,0.253125,0.352284,0.348439,0.411494,0.107538
0.248891,0.246918,0.351489,0.350582,0.404462,0.154636
0.245025,0.253076,0.351653,0.349906,0.402271,0.912134
0.250467,0.252063,0.351756,0.347448,0.407432,0.265054
0.250809,0.253573,0.34614,0.351623,0.398055,0.367571
0.245375,0.248139,0.352215,0.354345,0.405302,0.261743
0.250155,0.252813,0.352064,0.347139,0.430385,0.159902
0.250177,0.252123,0.345921,0.352353,0.4203,0.0739777
0.245799,0.253868,0.352681,0.353611,0.409315,0.24011
