2952139,3190636,2903448,3330926,2140750,289414173
2726605,2762498,4000627,4028257,60863,57437
2847022,2863490,4125056,4114988,34931,1634
2833543,2852932,4105263,4107678,39961,3255
2887632,2939549,4149886,4156186,55587,2814
2882442,2900874,4194889,4111844,57475,7538
2888357,2910232,4215081,4133498,50383,1291
2917351,2930047,4142960,4200409,61395,4631
2916798,2867044,4193076,4128790,61560,5428
2856774,2927774,4133202,4186980,49503,2728
2901175,2855814,4168354,4180035,59286,5002
2913499,2927010,4195431,4123878,51686,3208
2902491,2921004,4117994,4116266,71882,10844
2846273,2920609,4248745,4116949,54669,1968
2904427,2870254,4127697,4154471,54227,7356
2908387,2873341,4200442,4200360,59016,4775
2850909,2866342,4187454,4182823,58692,2514
2893653,2860125,4116331,4167884,58994,2575
2894770,2921737,4174305,4113024,52177,2543
2830301,2901388,4162749,4161975,53074,7025
2908378,2925808,4207988,4136741,52774,5310
2905882,2924592,4200230,4198327,55448,6457
2895582,2859393,4119375,4184223,49753,4772
2851231,2916194,4181111,4107918,52882,2655
2860276,2875263,4196735,4183840,59397,17286
2849697,2919061,4132240,4179813,54094,2729
2845463,2912381,4186239,4174223,55586,3817
2854988,2919964,4200027,4187756,54171,3811
2901624,2917567,4182072,4116413,54752,4583
2911333,2866973,4142941,4193810,56461,4898
2854052,2920091,4203619,4193015,55550,4703
2929699,2894623,4460579,4485271,53753,2396
2997721,3032213,4664692,4715468,52127,1925
2719586,2726537,4407968,4339650,54539,1250
2722958,2671867,4426551,4485753,55895,3272
2663033,2720516,4400870,4366018,59342,43096
2720410,2710007,4435639,4326046,60975,4025
2727655,2732768,4343109,4387317,58996,11464
2673130,2672670,4405990,4412683,58521,8820
2719052,2720356,4405054,4322558,53906,1385
2715630,2704722,4324622,4384333,53204,785
2678002,2732538,4411684,4402974,55583,3070
2681305,2624143,4365805,4376696,63655,2467
2730694,2722433,4425179,4347077,56084,3273
2714690,2661607,4328913,4381550,63265,4751
2673872,2725456,4427146,4410947,56672,1942
2719692,2717139,4333658,4377868,54239,1395
2708993,2709661,4368487,4290316,69443,36407
2707656,2696267,4451474,4434395,56686,3473
