11710139,11366479,10405024,7236745,4772679,292018839
5443641,5304538,5190265,5381727,9613501,9943544
5680030,5619177,5703861,5593212,8504272,8632153
5690026,5687358,5706969,5742698,8571841,8737667
5726104,5649941,5763145,5715358,8622639,8690948
5680783,5669545,5709240,5733987,8583846,8689958
5895603,5836319,6069466,6031236,9185259,9190869
6052833,5987661,6007929,6043213,9077978,9135016
6106633,5999945,6068747,6075448,9009450,9164268
6071482,5981114,6010015,6001862,9081950,9365625
6002914,5920607,6049775,6032988,9076421,9186555
6063513,5937273,6048356,6041009,9106301,9157406
6030313,5990692,6040024,6004862,9053278,9199851
5797378,5871093,5635798,5798285,8564686,8607468
5675359,5623981,5770022,5745511,8553769,8701277
5764806,5682644,5769134,5721063,8618812,8678980
5735683,5678155,5778058,5688340,8618373,8662026
5736934,5647161,5737341,5789401,8627961,8728639
5669165,5765638,5902013,5928092,8926578,9211792
6024832,5989259,6052273,5999501,9064753,9131164
6051635,5904459,6075402,6109962,9281759,9389464
5982693,5989685,5998416,6029499,9090819,9133191
6044601,5905099,6056483,6015112,9023237,9220975
5976741,5877864,5901187,5844185,8599782,8625496
5678991,5672319,5732065,5759692,8494165,8656714
5720293,5461877,5698783,5722963,8536688,8629751
5756194,5692729,5746046,5753132,8554322,8533573
5750123,5747097,5810073,5752202,8708725,9363339
5719565,5416151,5721121,5646541,11700082,12095789
5399153,5340086,5338764,5365200,12091744,12305527
5358201,5364478,5399603,5326769,12079512,12347737
5376155,5294074,5351813,5379426,12209947,12420599
5391017,5358742,5390018,5373898,12115342,12290965
5396873,5290901,5329335,5371007,12067596,12324415
5343336,5339464,5392568,5308283,12124486,12340784
5356771,5313357,5406109,5447891,11947253,12230618
5297202,5301122,5418208,5329284,12163915,12419759
5396644,5495227,5579830,5491916,12075218,12211041
5336902,5306920,5374292,5401559,11809949,12281434
5336903,5296053,5444366,5331539,12132360,12347074
5339840,5311866,5391501,5323333,12107035,12325553
5347403,5301033,5396111,5316636,12192150,12417925
5316962,5203717,5451226,5201136,13210425,14055879
5724094,5441242,5751365,5365203,9642983,9732097
5873327,5866803,5956282,5823408,9660966,9772430
6175215,6225607,6215140,6157979,10200288,10360158
6248166,6244882,6152433,6144802,10227261,10337353
6341751,6206736,6222793,6223840,11269006,13212045
5420897,5312416,5258139,5132468,15167231,15394728
5112795,5040831,5035365,5085049,15356957,15392415
5021504,5104299,5032378,5095381,15366008,15401188
5087826,5096158,5091582,5089967,15199880,15387534
5095650,5048764,5093047,5027158,15380033,15431745
5014516,5098208,5018152,5087197,15393042,15384496
5076134,5108677,5092751,5086227,15366859,15376869
5082779,5037649,5086544,5024524,15374940,15418028
5016883,5100407,5033229,5090851,15394492,15430081
5094536,5118516,5102142,5094279,15351302,15402335
5084961,5044611,5099942,5033145,15374343,15384423
5079875,5113321,5033054,5092396,15393999,15429058
5029073,5114311,5090375,5094592,15340798,15378641
5072886,5032409,5069696,5024564,15386963,15420907
5092867,5043646,5031377,5130804,15308127,15357089
5027225,5105128,5094491,5033752,15374900,15382333
5024033,5034602,5083743,5084495,15398816,15252918
5095063,5131881,5044050,5099362,15295673,15384896
5088424,5043134,5106477,5096094,15411204,15386922
5034028,5106392,5040504,5097794,15364024,15419104
5073955,5041424,5092799,5020418,15405120,15421610
5090371,5107754,5083259,5085520,15363431,15385876
5033978,5122503,5102449,5044088,15357255,15390181
6322029,7864514,6385855,6726164,12560687,11432922
8361873,8323904,8384175,8368341,6435209,6554990
10705102,9027474,10457595,10290115,6854699,6624272
8285465,7977679,8040667,7789050,5728139,5874997
11989751,10418709,11878269,10049009,6954704,6778894
12187350,12253202,12089690,12054328,6834688,6798398
12164100,12171748,12089693,11992690,6833417,6895867
12182687,12220603,12048743,12013496,6799963,6871690
12148877,12255507,12053332,12010700,6845114,6942594
12171008,12157993,12071675,11991718,6811924,6920442
12208716,12234533,12094378,11995856,6899155,6878059
12167333,12196949,12040521,12030516,6829119,6956192
12582671,12770767,12756932,12801013,7375226,7322065
12900807,12953306,12804494,12722974,7216578,7364851
12933383,12946227,12812034,12721315,7232090,7340381
12933541,12811547,12175939,12107799,7220231,7313563
10329924,10331862,10247340,11191602,6558217,6817329
8451015,8465323,8385228,8295618,6026322,6292083
8153883,8121760,8162111,8093906,6398738,6432564
8149101,8171421,8115770,8158003,6392247,6388353
8156104,8120586,8171352,8168542,6378437,6443158
8122455,8184282,8175641,8111634,6363738,6401926
8162419,8165229,8122813,8155364,6369176,6379339
8097094,8147268,8150147,8130553,6320073,6416047
8169007,8133190,8186644,8165869,6500053,6593334
8627811,8635958,8598922,8610025,6816544,6736584
8581705,8466721,8436616,8338160,6483434,6355735
8175275,8080963,8106908,7756502,6329748,6365786
8112761,8167186,8169709,8162448,6355511,6429015
8183517,8125896,8186603,8175404,6380743,6456313
8154962,8151403,8165898,8155999,6311378,6388909
8169359,8189256,8186730,8111130,6344836,6415458
8145589,8177879,8115750,8158170,6347398,6449235
8121231,8194005,8165617,8184836,6365728,6474360
8152811,8116182,8152671,8153957,6377362,6470089
8156649,8174068,8156824,8160413,6396670,6402849
8192651,8265729,8291666,8375013,6654047,6776728
8598540,8638917,8645868,8613989,6826280,6800064
8622417,8624490,8667314,8627051,6846039,6680454
8563520,8582662,8652291,8123312,6623333,6665997
8812286,8873729,8861973,8840494,6671629,6791664
8555156,8630878,8565500,8601202,6752242,6776595
10609332,8938975,10182917,8891508,6763725,6863441
11555291,8707701,11381872,8647421,7195610,7214326
11520980,8698112,11340365,8606619,7191728,7222923
11525999,8706274,11350823,8656320,7144681,7208831
11538030,8690919,11354554,8643670,7230293,7196881
11468061,8656556,11486659,8769321,7247745,7225640
11531449,8744147,11536669,8939627,7458529,7477718
12169088,9099714,12050449,9224249,7649622,7534288
12149655,9129117,12125995,9200744,7504361,7510081
12206904,9108972,11432675,8841340,7521564,7478601
12116213,9267467,11970667,9228234,7597187,7571064
12141125,9147291,11945745,9198836,7600935,7722452
12440577,9249152,12033381,9279828,7135068,7294502
11379194,8707021,11350549,8651489,7324004,7097132
12238208,8833777,14275111,8280288,6995556,7067948
7087845,8425264,8596238,5689123,13000798,19124846
7265564,8647632,9900592,7987764,17184750,16488642
6708896,7904469,9921785,5677935,15615371,15822275
10535820,5876824,6822409,7849271,16068108,16099060
8801960,8528454,6737583,6006410,15539297,15822907
6872652,8818137,6891750,7460075,17701384,15265145
7385625,8324184,9497769,9400066,13549933,14037541
11164077,7084306,9808281,7014183,10189159,10624820
14264453,13326745,8054083,11129326,13762035,14460724
8487592,6604154,6939134,8693280,17674355,19136846
6091693,7190544,6123435,6430015,19791587,19092286
6293399,7294789,7965187,5293995,22737909,19842459
6018460,7433362,5963378,5181912,19955492,18223807
5984331,5329409,6177389,7033308,19378619,21692351
7357304,5378783,7849349,6920380,19532506,18998827
6463542,6279584,5814580,5019601,21871498,21514187
5513047,5169524,5879128,5202087,23600985,23814209
6627708,5994632,7682087,5563168,14016639,15840571
7545884,6329342,6942308,5861642,21495426,20520624
5871579,5097383,5849747,5360574,24552887,24774861
5868404,5157739,5888934,5152631,25110986,25275799
5703898,4965308,5610208,4874122,23392884,23031219
5461233,4826702,6188579,4912049,23235893,23320355
6073339,4819375,5492756,4910168,23277568,23329444
5432835,4998305,5460442,4906032,23201220,23389362
5418514,4898171,5467299,4989753,23281761,23415750
5690087,4879503,5477219,4823873,23418888,23371089
5393147,4829820,5445086,4921542,23391232,23485463
5431356,4792025,5476339,4779344,23365857,23449147
5428545,4814832,5440849,4786945,23282015,23406703
5443460,4753881,5476166,4774548,23281859,23393702
5434425,4806613,5798004,4817703,23505216,23285637
5417854,4784403,5429454,4933726,23368433,23856108
5441694,4811179,5457697,4796502,23113212,22621266
5959860,5457341,5740038,5493281,12134669,12494475
6405764,6860483,5876703,5896875,12689303,12555573
5974896,6014780,6043590,6061171,12423922,12493426
12488584,9327167,17159413,12270612,12508260,10786887
15632500,17616961,19583400,15998557,10199173,10002716
20490645,20870498,19239265,20872514,9844077,9430213
20872934,18389174,20690533,20676032,10158169,10425592
20878921,20689288,20696761,19644644,9039970,9487954
21583456,18741798,21252068,21454260,8902987,8587569
18886252,20045470,18901986,20666814,8729993,8799620
18271812,13443038,15550286,13051910,9382375,8752037
18158101,18347269,18603034,15992230,9388288,11227859
15389963,20929575,19602659,20637032,8747925,8843556
17473805,20663168,20796132,16014313,8690854,8896512
20151468,17981627,18595116,18098565,10596362,9606903
20650130,17802230,19046390,17726235,8808668,8902851
18184198,15788542,19782795,20546695,8866348,8930600
17769737,15608648,17890834,20174880,8748883,8942385
20132217,19467565,15086302,15950533,8840347,8942552
20385976,13775759,17194063,16775621,8912102,8970542
17958347,20371367,17629037,20452357,8700273,8770365
18242553,13270474,16390183,19439805,8605687,8721738
14422795,19908982,20702811,15984091,8814171,9007394
19936654,19604350,18763741,20355907,9520891,10696550
15478493,13352087,15321505,14073069,6719427,11506122
10575210,13439322,10616914,13477916,11110193,10945077
12026700,15086306,15466635,11692500,11331807,11750774
14803690,12285310,16081140,12024381,11669757,12084614
14902006,17362748,14469018,12706767,13109600,12595939
15478176,16248077,13284034,13236328,12989257,12082846
15838754,14560532,16254672,17852079,13009833,12079504
15341254,16453811,13176685,15304864,13120464,12578509
11505985,11496547,14359289,15053310,11821186,11779964
10562974,8768174,9029824,8036875,21805264,22287033
12060508,6938038,10341605,10877913,21289491,19658128
11780350,11910199,10900188,11663985,22437766,14199821
10185133,13101652,12950437,10169362,21016345,13659089
10057735,10545856,10713556,15050843,21338976,14311369
9817312,10787616,9758317,11043691,23606844,14496154
10777058,10201597,9994231,9980180,23370564,14621297
10429298,9551756,9792278,9802890,23661328,15833268
6999698,6023765,7013691,7022140,27134042,27354451
6612036,6639365,6630828,6612430,28625022,28604157
6586720,6620914,6623515,6603265,28666316,28646288
6569019,6627429,6602125,6642813,28694510,28652023
6610553,6704164,6648779,6627737,28442390,28512787
7046039,7038130,7080668,7120042,29905859,29210658
8922680,8629203,9017702,9192001,26269466,17785078
8373648,8748170,8412744,8508743,29296083,29358776
10019518,10076992,10095692,10131484,28845838,28954727
10290688,10344677,10403540,10391884,29722948,29839550
9887722,9885434,9785440,9732933,27219889,27445940
9494015,9668714,9614385,9720674,25648139,27004331
22868125,22182313,20759010,25189261,14611147,16737238
21619777,23135719,19797015,23147184,21112036,19539929
22790949,20909365,19592504,22863262,19251440,18421399
18079633,20594788,18447020,21890981,18398536,19322681
24629963,24787752,24422267,21081405,18137667,19566537
24660133,27529161,26179729,26317649,12195594,13288094
26751416,27476799,26970108,26800971,17676255,13816851
25989969,24657613,26101848,27530943,14309229,14841266
26670211,26143180,25779042,24590986,12784786,14556105
22093041,24287091,20119558,18888572,13266383,13351483
15959394,20252030,20321823,11247212,19162306,18519143
20788141,16762540,17522630,16836998,19365509,18549199
13980741,16330965,20449645,17294586,17388004,17382855
19791663,18243420,19170960,20667939,20444709,20476916
23875633,21798584,24537289,25593667,19069385,16632822
10158710,11400548,12089971,11038139,24915107,25186728
9103377,11170522,12146532,9947682,24310174,24364326
11083122,10891337,12098507,7937787,25032824,24602655
10702646,10823518,9984831,8563948,23398418,24950141
12094721,13691090,14607503,9851609,25790070,25351059
13310878,12697977,12080578,11656596,21789103,21918954
10463122,13641618,10517537,12336967,21551649,19736934
17078016,13446596,12112575,15129828,24412958,24458519
10778847,12490833,16257565,10854867,21694337,22054425
12398191,11120392,14209683,12429466,24630814,22671971
9876904,9710918,9700084,10497714,24896428,25808920
9934899,8920462,9038468,9848045,27461265,27164986
6706044,6609779,6653998,6628557,28599429,28586550
6567660,6618249,6700935,6610513,28520390,28525536
6467483,6631791,6611598,6606534,28522065,28470676
6429190,6625815,6583818,6583183,27936785,28552903
6520513,6545734,6553699,6610076,28578722,28573626
6578859,6607876,6580420,6565518,28669211,28677583
6593827,6588350,6553090,6582944,28625334,28657471
6552828,6625470,6561222,6561041,28552903,28626171
6532738,6603126,6564258,6589622,28637414,28662284
6540516,6585367,6590265,6581233,28200832,28578265
6552553,6663652,6603573,6604328,28657600,28723667
7692166,7859856,7551126,8004004,27842793,27930336
11969184,11735807,14471921,13258346,24814621,22446614
27491672,27185014,26080532,26795565,14483826,12824247
26764140,26838531,27176018,26825214,11949371,12019419
25870615,27403214,26369902,25041651,14441125,12738820
27514865,27512201,24951845,27552808,11957107,12003128
27591227,27618364,27359098,26136977,12534773,13947392
25281389,29181893,28193902,29124120,12704177,12738091
26993499,27821073,29143759,28321222,15941783,16023872
27613589,29145287,26369752,28385600,14418873,13328868
26445945,27559094,23892353,25741735,12983959,14518539
24828528,27434935,26429525,24702888,14452249,12803350
25019410,26720942,25075268,27309386,14857741,14106558
24860147,27511626,22704869,26155687,12367010,13191481
20105097,24134976,25883618,22363909,12015173,12093730
