1.15612,0.987146,1.02339,1.07595,0.559434,0.261466,0.526224,0.727088,1.10693,0.874353,1.01934,1.25807,0.679067,0.298356
0.244857,0.249516,0.246608,0.244518,0.359276,0.379442,0.532718,0.533481,0.254162,0.254992,0.257031,0.256517,0.363985,0.361524
0.244686,0.248078,0.24535,0.245021,0.320099,0.327107,0.446288,0.446016,0.253189,0.2541,0.256721,0.256632,0.321796,0.326899
0.259452,0.258715,0.259751,0.2561,0.320132,0.328618,0.447817,0.452885,0.26027,0.256024,0.259222,0.259067,0.323797,0.329089
0.259037,0.266048,0.258339,0.262659,0.325918,0.329261,0.453723,0.449809,0.259309,0.262745,0.26172,0.262622,0.328305,0.333035
0.258136,0.263295,0.257335,0.257238,0.32172,0.328636,0.448574,0.453281,0.256285,0.26244,0.26375,0.264437,0.322319,0.33114
0.2587,0.262333,0.256958,0.261307,0.321803,0.333195,0.444206,0.44241,0.260829,0.257139,0.263392,0.258777,0.329589,0.32981
0.267977,0.266829,0.267001,0.260785,0.326847,0.329639,0.454309,0.450285,0.2588,0.259007,0.261589,0.261392,0.32612,0.330794
0.262392,0.271031,0.261212,0.260092,0.318825,0.330728,0.446017,0.446288,0.257647,0.258885,0.26536,0.26575,0.323431,0.328265
0.260801,0.264433,0.259628,0.263889,0.322419,0.325296,0.438463,0.411431,0.259884,0.256828,0.259096,0.259031,0.322404,0.326808
0.264866,0.263531,0.263432,0.257909,0.32096,0.328284,0.453221,0.44903,0.255953,0.256287,0.257855,0.263094,0.324702,0.329426
0.264149,0.272242,0.262201,0.261627,0.326942,0.331209,0.451495,0.45363,0.259302,0.260588,0.26162,0.261468,0.331183,0.336967
0.260486,0.263734,0.258877,0.263531,0.32155,0.333318,0.449526,0.450681,0.255854,0.255917,0.257782,0.258096,0.329845,0.330095
0.264753,0.263353,0.258285,0.257778,0.320825,0.328422,0.452029,0.446723,0.255338,0.256249,0.2625,0.262908,0.324965,0.329474
0.25523,0.255724,0.25817,0.252569,0.321459,0.328869,0.450244,0.456251,0.248442,0.248497,0.24887,0.248955,0.325256,0.334617
0.244204,0.246904,0.244425,0.249728,0.434213,0.417524,0.653229,0.64803,0.243214,0.244149,0.249113,0.249859,0.3683,0.402186
0.245917,0.248439,0.251491,0.2453,0.448174,0.459999,0.7011,0.705465,0.241623,0.243853,0.244138,0.2442,0.462284,0.463469
0.245717,0.24862,0.244563,0.248449,0.450242,0.462585,0.701309,0.709566,0.239582,0.240272,0.244036,0.245205,0.465846,0.469108
0.24535,0.253406,0.24978,0.249535,0.447383,0.459221,0.697967,0.677455,0.242556,0.245371,0.243737,0.243763,0.462578,0.467599
0.243054,0.245687,0.248999,0.242782,0.450543,0.462625,0.703472,0.701626,0.242622,0.243716,0.24884,0.248374,0.462701,0.465061
0.264265,0.248187,0.245345,0.249953,0.453868,0.464335,0.700869,0.705869,0.246879,0.247535,0.25051,0.250746,0.465847,0.467561
0.243642,0.252447,0.244055,0.243589,0.453222,0.463366,0.693607,0.626963,0.243245,0.245073,0.244543,0.247137,0.46553,0.47116
0.243255,0.244969,0.243737,0.248321,0.453395,0.463662,0.699571,0.70475,0.242809,0.243144,0.249126,0.243696,0.46491,0.47001
0.244516,0.252016,0.245408,0.24466,0.449563,0.46439,0.703043,0.702616,0.2438,0.245611,0.245171,0.245505,0.462133,0.463833
0.246323,0.248777,0.246647,0.249199,0.447989,0.459437,0.694845,0.701547,0.251404,0.247167,0.252384,0.24682,0.46028,0.465643
0.241996,0.249584,0.243474,0.243787,0.451377,0.465242,0.697463,0.695234,0.246251,0.252548,0.248491,0.24901,0.458112,0.460313
0.240625,0.2434,0.242616,0.243277,0.450442,0.464074,0.696331,0.697338,0.250713,0.247301,0.251876,0.248218,0.457554,0.463726
0.240035,0.24718,0.242182,0.242452,0.451126,0.460341,0.692798,0.698557,0.250966,0.248049,0.252091,0.247872,0.457947,0.460068
0.239843,0.246877,0.241909,0.242408,0.45165,0.462152,0.700604,0.697915,0.245467,0.252012,0.251972,0.247872,0.457871,0.46454
0.244289,0.242662,0.240943,0.24232,0.452022,0.464996,0.694774,0.699891,0.249646,0.252264,0.247096,0.24777,0.45722,0.459804
0.241154,0.24793,0.241072,0.240627,0.456798,0.469126,0.702977,0.687303,0.242393,0.243447,0.245123,0.245309,0.462341,0.469151
0.251476,0.247749,0.246167,0.245496,0.447397,0.45803,0.693028,0.690639,0.251312,0.246359,0.246765,0.24603,0.459186,0.464084
0.247073,0.254086,0.247898,0.252276,0.44578,0.45787,0.680916,0.625055,0.246338,0.246833,0.252651,0.252998,0.458882,0.461486
0.251015,0.246937,0.245463,0.245108,0.447854,0.463122,0.69126,0.691844,0.245298,0.25036,0.245644,0.245718,0.464016,0.462349
0.242965,0.250211,0.243652,0.243021,0.451993,0.462532,0.703947,0.702314,0.247507,0.244034,0.248382,0.243332,0.463461,0.465251
0.243747,0.245633,0.243347,0.248197,0.455643,0.462118,0.702689,0.705025,0.24783,0.243698,0.243642,0.243537,0.465931,0.470449
0.247976,0.245551,0.2486,0.243206,0.451614,0.462298,0.68229,0.698352,0.242658,0.24307,0.243426,0.248622,0.467373,0.465141
0.24414,0.250773,0.244465,0.249151,0.451331,0.462223,0.708026,0.705509,0.243643,0.245163,0.244339,0.244479,0.465446,0.46855
0.246367,0.247001,0.245854,0.245875,0.452053,0.462654,0.696842,0.699683,0.245298,0.2508,0.250571,0.251085,0.467358,0.466099
0.247198,0.249459,0.248845,0.247521,0.440724,0.44623,0.678162,0.604782,0.246572,0.247731,0.247147,0.247028,0.381045,0.453446
0.263679,0.299587,0.268936,0.27095,0.280888,0.283653,0.334729,0.333525,0.284706,0.291795,0.301039,0.300943,0.258854,0.279084
0.330132,0.337625,0.337113,0.339404,0.253003,0.258178,0.324652,0.32577,0.332763,0.334374,0.339554,0.337372,0.25999,0.25928
0.332884,0.341506,0.336409,0.335516,0.256906,0.257768,0.325963,0.320049,0.333227,0.332913,0.335198,0.337285,0.25512,0.263745
0.331839,0.335681,0.337452,0.340341,0.254027,0.259436,0.324225,0.326235,0.333885,0.334629,0.333762,0.331788,0.260036,0.260237
0.338965,0.338948,0.338358,0.336555,0.256244,0.262586,0.323079,0.313378,0.334781,0.337123,0.341173,0.334838,0.258851,0.268211
0.33301,0.34197,0.33696,0.340201,0.260318,0.262334,0.32597,0.328067,0.333245,0.334883,0.336244,0.338614,0.25723,0.263655
0.336731,0.337408,0.340976,0.334664,0.253511,0.258756,0.326262,0.3323,0.332788,0.334897,0.335839,0.333598,0.260909,0.259599
0.332432,0.337384,0.336542,0.339731,0.258809,0.259575,0.327091,0.328257,0.333166,0.334634,0.336585,0.333045,0.256625,0.265148
0.336396,0.337108,0.33616,0.335373,0.253617,0.259246,0.325946,0.331776,0.332948,0.334686,0.334892,0.337113,0.260445,0.260197
0.331631,0.33694,0.335856,0.339219,0.257195,0.258704,0.325018,0.32657,0.332244,0.33352,0.335112,0.336913,0.255525,0.264224
0.336213,0.337392,0.339797,0.334918,0.253148,0.262823,0.32637,0.332286,0.33293,0.334381,0.33483,0.332869,0.260317,0.260406
0.332555,0.342325,0.337216,0.34071,0.258335,0.261756,0.332062,0.327958,0.334249,0.335382,0.336556,0.338138,0.259625,0.266251
0.33717,0.337534,0.341256,0.336218,0.255196,0.263821,0.325684,0.331145,0.333621,0.335249,0.335957,0.333997,0.26398,0.261174
0.343918,0.440073,0.403371,0.403177,0.251242,0.265349,0.330552,0.319038,0.425541,0.416427,0.440255,0.4345,0.272884,0.268961
0.441277,0.450779,0.450732,0.450026,0.25316,0.273773,0.303365,0.323624,0.456894,0.454985,0.454053,0.451617,0.268463,0.27103
0.378852,0.445813,0.40985,0.412601,0.248466,0.257625,0.30855,0.315015,0.398587,0.385648,0.373103,0.37616,0.249067,0.268842
0.332291,0.33765,0.335853,0.335592,0.25258,0.261246,0.323507,0.318044,0.332667,0.333362,0.334508,0.338339,0.248816,0.259012
0.332261,0.341394,0.339861,0.339621,0.254326,0.264582,0.325636,0.323207,0.333161,0.334371,0.335386,0.334795,0.248522,0.27054
0.331659,0.336592,0.334678,0.334952,0.253042,0.262718,0.323606,0.326648,0.331694,0.332152,0.334402,0.338256,0.260012,0.259288
0.336907,0.337038,0.34086,0.335677,0.252923,0.25859,0.325524,0.327647,0.33727,0.333847,0.334795,0.333977,0.255249,0.264542
0.332355,0.343687,0.337053,0.337013,0.253314,0.263785,0.326359,0.33289,0.332723,0.334377,0.334873,0.333857,0.260704,0.259936
0.332878,0.33725,0.336355,0.340127,0.254548,0.258258,0.324526,0.326999,0.33754,0.339351,0.335338,0.338562,0.256023,0.259474
0.336573,0.342025,0.340344,0.335243,0.253025,0.257983,0.324958,0.326282,0.332482,0.334402,0.339451,0.333553,0.255827,0.26358
0.334444,0.338335,0.337832,0.340438,0.254302,0.263041,0.324735,0.327097,0.338278,0.34011,0.334944,0.337278,0.256689,0.260198
0.333263,0.338161,0.337039,0.335933,0.258066,0.264658,0.328566,0.328467,0.33301,0.334288,0.340186,0.333807,0.261869,0.266385
0.336999,0.337469,0.340561,0.335213,0.253979,0.273279,0.320684,0.325333,0.332971,0.334057,0.335503,0.334151,0.256886,0.273094
0.414419,0.394703,0.432052,0.433446,0.261504,0.265527,0.309085,0.330992,0.424152,0.425049,0.333816,0.356332,0.250783,0.265361
0.437736,0.445253,0.452282,0.444861,0.254068,0.270611,0.328161,0.338938,0.451798,0.449938,0.410765,0.442383,0.262015,0.271982
0.410251,0.43164,0.462882,0.410228,0.242402,0.261593,0.371685,0.300983,0.41076,0.399813,0.441322,0.425638,0.247689,0.253918
0.401023,0.4093,0.404267,0.402356,0.194985,0.210699,0.507199,0.256172,0.400508,0.399623,0.403209,0.403005,0.360324,0.207131
0.42474,0.425134,0.423191,0.421159,0.27012,0.187816,0.38857,0.310601,0.425535,0.427471,0.423129,0.421818,0.269385,0.184031
0.438096,0.445498,0.444488,0.443389,0.234377,0.191594,0.331882,0.331391,0.439743,0.441324,0.444104,0.45082,0.240062,0.186344
0.475216,0.479484,0.474159,0.47769,0.199797,0.205286,0.282045,0.28898,0.47132,0.473007,0.47341,0.475736,0.21274,0.216844
0.661072,0.614408,0.516868,0.439101,0.240677,0.219667,0.27256,0.237101,0.436361,0.63218,0.637011,0.652984,0.182958,0.233174
0.70572,0.719914,0.694834,0.722234,0.21132,0.215211,0.267283,0.267149,0.732871,0.731777,0.732279,0.727487,0.216064,0.219017
0.280467,0.304144,0.303052,0.399043,0.318755,0.300602,0.369407,0.374793,0.275689,0.264746,0.349091,0.291436,0.367925,0.313168
0.199638,0.200927,0.198915,0.205786,0.380949,0.372569,0.522275,0.486281,0.198285,0.25322,0.227307,0.268185,0.399399,0.397607
0.202228,0.207912,0.317059,0.209509,0.373455,0.384148,0.521916,0.488544,0.203563,0.249234,0.220744,0.330792,0.396039,0.382685
0.210303,0.284468,0.206213,0.20992,0.377158,0.355403,0.436521,0.42762,0.280207,0.210253,0.208466,0.331557,0.338885,0.347215
0.192536,0.224103,0.195216,0.201541,0.375537,0.354276,0.49819,0.498523,0.23012,0.200709,0.196034,0.221966,0.378987,0.363327
0.200947,0.202348,0.205198,0.267618,0.310073,0.320183,0.409735,0.409044,0.199854,0.277264,0.206988,0.209483,0.325372,0.332727
0.199526,0.213804,0.202365,0.318075,0.353556,0.356577,0.503696,0.523479,0.202261,0.317135,0.203902,0.227389,0.375103,0.396552
0.200142,0.205763,0.206774,0.235361,0.391777,0.371144,0.500219,0.529588,0.209518,0.220735,0.317045,0.334599,0.384712,0.406369
0.206151,0.217565,0.200636,0.225026,0.328169,0.331874,0.42942,0.42506,0.187573,0.216599,0.282325,0.253994,0.331522,0.45678
0.201512,0.201436,0.203492,0.27341,0.566295,0.531276,0.920071,0.871784,0.202758,0.268927,0.205082,0.202852,0.455451,0.624644
0.221221,0.226266,0.224821,0.25482,0.601031,0.671216,1.02896,0.997182,0.259015,0.253898,0.258265,0.264104,0.625024,0.633625
0.218512,0.221831,0.225926,0.220312,0.609423,0.624651,0.99795,1.04472,0.258287,0.225447,0.259712,0.265971,0.625144,0.686737
0.222006,0.225392,0.21913,0.22345,0.656998,0.693578,1.09674,0.917495,0.260885,0.216948,0.256131,0.272194,0.702298,0.68271
0.214296,0.217664,0.219281,0.222458,0.509969,0.604609,0.958009,0.858888,0.254088,0.219042,0.214749,0.261968,0.614479,0.544047
0.187692,0.178801,0.176352,0.262024,0.381749,0.391387,0.517634,0.512738,0.227128,0.257313,0.178392,0.219851,0.38863,0.385756
0.172621,0.219808,0.150894,0.301413,0.339363,0.350641,0.490803,0.457628,0.233695,0.287529,0.232657,0.22517,0.346315,0.349828
0.194445,0.193887,0.191402,0.193387,0.414901,0.417676,0.553981,0.553553,0.253345,0.191289,0.19797,0.197118,0.413746,0.420118
0.197992,0.209592,0.207954,0.274132,0.395462,0.390686,0.500276,0.530576,0.201752,0.265915,0.251879,0.286305,0.381846,0.405595
0.186694,0.196638,0.191709,0.196526,0.407219,0.405791,0.550747,0.546893,0.194914,0.191054,0.21887,0.194518,0.404408,0.417509
0.229058,0.203898,0.206241,0.266536,0.377381,0.40563,0.531344,0.52088,0.271667,0.250735,0.204407,0.216513,0.38099,0.407497
0.225842,0.193882,0.19183,0.198344,0.38651,0.411263,0.541375,0.536005,0.19331,0.200751,0.192221,0.196079,0.409567,0.418837
0.194495,0.264223,0.199449,0.262981,0.389503,0.408278,0.51073,0.533416,0.199272,0.207048,0.201336,0.268988,0.389629,0.384886
0.226107,0.313032,0.177192,0.177564,0.594289,0.629213,1.07149,1.00194,0.188446,0.204769,0.245893,0.176369,0.551829,0.719673
0.197595,0.246002,0.262685,0.194694,0.68486,0.601802,0.846615,0.912682,0.195035,0.197138,0.185825,0.197084,0.624162,0.656255
0.191514,0.245223,0.266018,0.194235,0.60646,0.624629,1.13247,0.982737,0.193802,0.204851,0.190705,0.196857,0.714311,0.649318
0.192763,0.246314,0.264327,0.195473,0.667908,0.711685,1.1389,1.15122,0.200881,0.245738,0.186637,0.197873,0.70387,0.729254
0.197,0.207749,0.263146,0.195425,0.585135,0.706006,0.914944,0.989409,0.194762,0.247578,0.186482,0.20302,0.61614,0.72117
0.331076,0.269009,0.460499,0.252926,0.357565,0.347027,0.401721,0.384628,0.259201,0.304465,0.439391,0.25687,0.391591,0.25774
0.316804,0.379325,0.538526,0.365013,0.207934,0.331127,0.417316,0.333585,0.353563,0.367743,0.344787,0.311165,0.300695,0.335391
0.386043,0.409884,0.676978,0.408782,0.189139,0.263776,0.398673,0.358118,0.406922,0.408337,0.394657,0.395949,0.367403,0.457117
0.396068,0.349821,0.682469,0.401537,0.236586,0.345696,0.446774,0.486705,0.400936,0.349485,0.377975,0.401331,0.2471,0.315898
0.375438,0.390107,0.544177,0.371287,0.219914,0.2257,0.581724,0.321678,0.311933,0.390079,0.284891,0.307701,0.231037,0.235788
0.373459,0.392614,0.560075,0.313254,0.216847,0.222209,0.450926,0.320859,0.302665,0.385861,0.364286,0.308506,0.318918,0.239075
0.411701,0.553531,0.697556,0.465043,0.377751,0.300232,0.335648,0.390606,0.635406,0.58331,0.44388,0.617843,0.293836,0.257267
0.651949,0.703628,0.688715,0.702732,0.300615,0.30408,0.285203,0.304787,0.713472,0.710012,0.713637,0.66234,0.245682,0.246843
0.578048,0.518363,0.472285,0.703832,0.289535,0.301899,0.307544,0.307105,0.697475,0.521484,0.526132,0.676896,0.248467,0.252148
0.502406,0.555777,0.465923,0.565469,0.225752,0.229899,0.285625,0.289991,0.385667,0.473666,0.378949,0.705384,0.231483,0.234834
0.568543,0.689694,0.52045,0.488163,0.231182,0.27328,0.293656,0.294402,0.561193,0.534994,0.692415,0.69185,0.236974,0.257757
0.56774,0.692564,0.528692,0.548467,0.247132,0.323929,0.314986,0.315373,0.486002,0.693989,0.691311,0.59611,0.252671,0.309171
0.589469,0.661144,0.650493,0.603799,0.232212,0.255743,0.300045,0.296305,0.641962,0.637074,0.642715,0.645406,0.237654,0.245302
0.442755,0.454349,0.455967,0.453349,0.255495,0.305044,0.32941,0.315748,0.468496,0.459637,0.457535,0.451702,0.249453,0.258885
0.435355,0.448296,0.451195,0.447582,0.260711,0.260773,0.322392,0.322203,0.459101,0.457847,0.457336,0.449739,0.256541,0.261939
0.435809,0.44915,0.451373,0.447803,0.25701,0.261209,0.323196,0.32345,0.457472,0.457783,0.458183,0.452072,0.25245,0.260442
0.437058,0.447845,0.450653,0.449306,0.251925,0.256843,0.318712,0.323208,0.456274,0.455729,0.458649,0.450737,0.255674,0.255337
0.439336,0.453192,0.455426,0.453758,0.255315,0.258083,0.305516,0.309907,0.459379,0.456291,0.458312,0.453902,0.253145,0.256415
0.441441,0.4521,0.455117,0.451829,0.250415,0.256649,0.316252,0.32065,0.459239,0.454751,0.456592,0.450809,0.256953,0.261867
0.441887,0.449994,0.455243,0.450486,0.256267,0.260098,0.318442,0.318774,0.470194,0.456026,0.458308,0.451501,0.254167,0.257865
0.47986,0.479982,0.48105,0.465304,0.309727,0.40634,0.456497,0.433252,0.659019,0.462906,0.462033,0.485228,0.301141,0.321518
0.34592,0.306922,0.489765,0.336408,0.525301,0.752203,0.702264,0.698428,0.335944,0.334282,0.378941,0.34035,0.531171,0.525447
