5492324,13745534,9492301,3891247,6854009,1317493,10003871,11677024,4337308,6660110,8159340,8383151,8304892,299271010
3653921,3701780,3846161,3884699,6718297,7295118,9733181,9813209,4230096,4359195,4418434,4450215,7127497,7080741
4255630,4291551,4300104,4311981,6512265,6622668,8654405,8662389,4471431,4535281,4581256,4577696,6411990,6512639
4482417,4437082,4497577,4474369,6380382,6493831,8479003,8556992,4472041,4488777,4542565,4527873,6317270,6413287
4512964,4558040,4524028,4589659,6447722,6507919,8565900,8522839,4461308,4555454,4583813,4577334,6354863,6447688
4517242,4624779,4632675,4651255,6567262,6682922,8736791,8792084,4529872,4704945,4719003,4729527,6455515,6598523
4468263,4448852,4382989,4419320,6126071,6225651,7936000,7853212,4122341,4129704,4145194,4053367,5669492,5666211
4081503,4044957,4084378,4041176,5676700,5738524,7533561,7523231,3916184,3990173,4018242,4018314,5575478,5657374
4011692,4087715,4035863,4038038,5602976,5749313,7463912,7463318,3909640,3997142,4067166,4074038,5549547,5643309
3987620,4004697,3985858,4048368,5623076,5683017,7346534,6992261,3904534,3956671,3986634,3969288,5535359,5613768
4049378,4005366,4047798,3999345,5631135,5724826,7532267,7496610,3873886,3953249,3990690,4024395,5573617,5662390
4032244,4097383,4029590,4041005,5676851,5754293,7518796,7545105,3913276,3981207,4021035,4006933,5618058,5716660
4000101,4001011,3991814,4066348,5635582,5771580,7497175,7505710,3878602,3951852,3977505,3969339,5618510,5660790
4035597,4001320,3992741,3999246,5637698,5728020,7517411,7474631,3873414,3955592,4031019,4021883,5578416,5657778
3887357,3837338,3938900,3896494,5631498,5725830,7502955,7570756,3722416,3764283,3786001,3773868,5568120,5686593
3491325,3540587,3543000,3623759,7710814,7202925,11131671,10983205,3479336,3552675,3636250,3641027,6265450,6775742
3409587,3490867,3530711,3511942,7882316,8063405,12288429,12449653,3600981,3705142,3756694,3795968,8526306,8624181
3915370,3973442,3994087,4051960,8988061,9106116,13721940,13810630,3897391,3917562,3971128,3990492,8985549,8998547
3845889,3942171,3893859,3877707,8417961,8453944,12611763,12213177,3598667,3633844,3593281,3563131,7864999,7842140
3372068,3440604,3483621,3436277,7760247,7874615,11862529,11850242,3428627,3479604,3540259,3538589,7785341,7816682
3248030,3452886,3440749,3513718,7798387,7890153,11838856,11868036,3518047,3496680,3549769,3554051,7812553,7843760
3371706,3509989,3437502,3440192,7806578,7878418,11747326,10840277,3428299,3499486,3489312,3513118,7825772,7880057
3375086,3453963,3448096,3519271,7833462,7907167,11886148,11908140,3439305,3516908,3568458,3508122,7846044,7888928
3395094,3535765,3479223,3501080,7777092,7896464,11910473,11906660,3451893,3538685,3539582,3538062,7808343,7828260
3433257,3494982,3492858,3547957,7755572,7847784,11797045,11840299,3545017,3557857,3613888,3566140,7771364,7822852
3732858,3891911,3885268,3959006,8957458,9090898,13413540,13612414,4042907,4138237,4086205,4092662,8872301,8899216
3829425,3906577,3922415,3971189,8924431,9042242,13538487,13535333,4065706,4049292,4109324,4058582,8794296,8858566
3849556,3983555,3965350,3990489,9005054,9010506,13484017,13531621,4074615,4054536,4111409,4055500,8789614,8829390
3806652,3953068,3946213,3982466,9003535,9106464,13680037,13655634,4029037,4141832,4150121,4096634,8870219,8941255
3836327,3857868,3854603,3902946,8866280,8977577,13401469,13446156,4014908,4102516,4057110,4055219,8782570,8819167
3800519,3898992,3791778,3785936,8632768,8656074,12828775,12466555,3636975,3670513,3635372,3605128,7883279,7876753
3497647,3512042,3515286,3528119,7812267,7889204,11828688,11795749,3569057,3569765,3589172,3577143,7824205,7860547
3434997,3551193,3512443,3566878,7748671,7848801,11613257,10822172,3496202,3569657,3615449,3619672,7774789,7799187
3471459,3469120,3469415,3491073,7761851,7879838,11734396,11734915,3489555,3584620,3542132,3545571,7805603,7798628
3378482,3499342,3436819,3451343,7791085,7882902,11894884,11878820,3493955,3493928,3554818,3490879,7806275,7833217
3376922,3442403,3433318,3508478,7833533,7889441,11900516,11930033,3495148,3505605,3496721,3500488,7842317,7890043
3429980,3452100,3491104,3464106,7803369,7886382,11631647,11836097,3442169,3506951,3509887,3565842,7855270,7830714
3370248,3490865,3431266,3503349,7803125,7876725,11945978,11926131,3436187,3494815,3497813,3503152,7837453,7854630
3387392,3454770,3440645,3472193,7801063,7893530,11820239,11837105,3452459,3570176,3564444,3576959,7843343,7852595
3494570,3565063,3548338,3574652,7806550,7731191,11562784,10045292,3513091,3592515,3633671,3672458,6602423,8036838
4501855,5436499,4717707,4808278,5291393,5281004,5778301,5770489,5092282,5305876,5438274,5559536,4641428,4998391
6278192,6464632,6533471,6569987,4631998,4708688,5702347,5699716,6336854,6541402,6485972,6459314,4657715,4682115
6361802,6462294,6428242,6387512,4513624,4501305,5427374,5321781,5913900,6008168,5835308,5797066,4098053,4161464
5590719,5673264,5758043,5799002,4074327,4147966,5012368,5013061,5580347,5738741,5672098,5642880,4079147,4116550
5631159,5688082,5755827,5754550,4078353,4152479,4954937,4930230,5578607,5775366,5719456,5645019,4058799,4150087
5594388,5721631,5756204,5808500,4138102,4174517,5019772,5043460,5577902,5755471,5682728,5700114,4067598,4131863
5648758,5689571,5800646,5752264,4082869,4157813,5036822,5087190,5587952,5763815,5679583,5660281,4116588,4136080
5607443,5702012,5764142,5804076,4135541,4167160,5053143,5043190,5584834,5774378,5696222,5657857,4075469,4181311
6576619,6638393,6712992,6718007,4765405,4844280,5862920,5823213,6397074,6545483,6438515,6465235,4671479,4690892
6402431,6515085,6589612,6648564,4716204,4760016,5752758,5769867,6562248,6718740,6608409,6637665,4735269,4864493
6400501,6461620,6575721,6538356,4634007,4763345,5716666,5773751,6339222,6532676,6428958,6414207,4672439,4667756
6434426,6573162,6611011,6664418,4726481,4782777,5956824,5877034,6530654,6672278,6576149,6586190,4745457,4823775
6411909,6473206,6597423,6549159,4657236,4743144,5741132,5786066,6346754,6552816,6448836,6428897,4679076,4670902
6670274,8660386,7668918,7615661,4160770,4408047,5252377,4992920,7702722,7303742,7648870,7484034,4061054,3991706
7666335,7658324,7582158,7586462,3645588,3997390,4342140,4532910,7530713,7489217,7474789,7428620,3853245,3914967
6504710,7781107,7029452,7051671,3706372,3916336,4558720,4584956,6617102,6482706,6228285,6300550,3694589,4025424
5588387,5695705,5735384,5757448,4048416,4140464,4916695,4746020,5571958,5759488,5633414,5686956,3834870,4033526
6198975,6401406,6639151,6714126,4787573,4806742,5782970,5660448,6433645,6617855,6509034,6517656,4400735,4789941
6354510,6398543,6400027,6375337,4472838,4560978,5388934,5369676,5891910,5985736,5801993,5802190,4121672,4103764
5649025,5683144,5796469,5756519,4073096,4146934,5012793,5038125,5635568,5750064,5664871,5665398,4048497,4163583
5608027,5755217,5758948,5773316,4070431,4196173,5017826,5088488,5590895,5785820,5665199,5660401,4093571,4113201
5603603,5682947,5752739,5804616,4077515,4142367,5005321,5028425,5674882,5903052,5822953,5915394,4269915,4341993
6460327,6574827,6618081,6718157,4751492,4830168,5855983,5867143,6500213,6717831,6665976,6599201,4738401,4838420
6434530,6534199,6621016,6651353,4670945,4801584,5745759,5758237,6459727,6592711,6448619,6479445,4622477,4689321
6363071,6417654,6428014,6380694,4519121,4535244,5461164,5398893,5898823,5986364,5885210,5766926,4137982,4135304
5641142,5684532,5778799,5748695,4076603,4245504,4994493,5042343,5587683,5759046,5657341,5646345,4046838,4185446
7378699,6717603,7566421,7542457,4014921,4082359,4689244,4937372,7131284,7251202,5608571,5972870,3785608,4072182
7650990,7609690,7712712,7536946,3640163,3998225,4613339,4875199,7484787,7446439,6818910,7345915,3694191,3959228
8202638,8604594,9633289,8258917,4134554,4800512,6604524,5017834,8074096,8060578,8738148,8354190,4183790,4416762
8042553,8288991,8374974,8335375,3738944,3776563,10240992,4487567,8068521,8209264,8256482,8246984,7314077,3647880
8227498,8382054,8517256,8482903,5047614,3301718,7704817,5874899,8260711,8520246,8470237,8444973,4706485,3124288
8575508,8811900,8759877,8756179,4382591,3519672,6538106,6501517,8478005,8814217,8869712,8947763,4182636,3213068
9007723,9244444,9258552,9280532,3727924,3732455,5639364,5663953,9027917,9343585,9337207,9378202,3706409,3733248
13921413,12174552,10107347,8600082,4565955,3970616,5402147,4762369,8507891,12398141,12863475,13514335,3351889,4001865
13818310,13835045,13355676,13813604,4029056,4098205,5060376,5055065,14051875,14181376,14249299,14017498,4079682,4133837
5122627,5385118,5517569,7377414,6267530,5699907,6781647,6938335,4413674,4176165,5694699,4715057,6680655,5405830
3256436,3236226,3154577,3267104,6781316,6543421,9138681,8695006,2956934,3912594,3346991,4048827,7137930,6959346
3302036,3307335,5090769,3363221,6653840,6766106,9131950,8373622,3021211,3764108,3301400,5044567,7068889,6724162
3374853,4470031,3190779,3314020,6673517,6256734,7467397,7247394,4241247,3130370,3013080,5033680,5910079,5973485
3168690,3570284,3079506,3150136,6688131,6156356,8654261,8647812,3431207,2948364,2866047,3242068,6727166,6283309
3541325,3548165,3503898,4605352,5840240,5937033,7441830,7397012,3041513,4355062,3027372,3124771,5657263,5742545
3253401,3400362,3178279,5160186,6140507,6266386,8676769,9098648,2990081,4877637,2977017,3462400,6588691,7033355
3295873,3277458,3329520,3840985,7012147,6534843,8603991,9256522,3093577,3284401,4867751,5187829,6821835,7166160
3770970,3821128,3729113,4194936,6592767,6704073,8416846,8293132,3402310,3594799,5091009,4551978,6479345,9422794
3749356,3767464,3886240,5242105,11620363,10325042,19087847,17800937,3848358,5135299,4025075,3955294,9299733,12247276
4104866,4234994,4255345,4924567,11868264,13264326,21238024,20444929,4950627,4891365,4940309,5092946,12048851,12463350
4060657,4132595,4253471,4186584,12003053,12383735,20493998,21507652,4990039,4225814,5025928,5151722,12055625,13507894
4045870,4087047,4045475,4065246,12691959,13200914,21588295,18238337,4601516,3784941,4474566,4728487,12399089,11973274
3576514,3626398,3697579,3804991,8715377,10764743,17633121,15539710,4414233,3706658,3638689,4495494,10623171,9371317
3292534,3064326,3305079,4373651,6928537,7061015,8975066,8914754,3981313,4270800,3225908,3538167,6985663,6926832
2930872,3494494,2745211,4843696,5919037,6229701,8691066,8025662,3875393,4677796,3962420,3565511,6384924,6574070
3706264,3549165,3483246,3516050,8397432,8503604,10952347,10936445,4456392,3248120,3317161,3320161,8392083,8516383
3745306,3817907,3764638,5101694,8109029,7987017,9848167,10627084,3451689,4560203,4299881,4975186,7601967,8204172
3649544,3659124,3591748,3637193,8474670,8397498,11153142,11116416,3403576,3361167,3833548,3382016,8431567,8501832
4405534,3720650,3678968,4872945,7490666,8250164,10550433,10200310,4876040,4331045,3425936,3661445,7572423,8245188
4316077,3548773,3480598,3562414,7774365,8361457,10729598,10527378,3342801,3412987,3234407,3291239,8235436,8426552
3683990,4892442,3622928,5021005,7889281,8300514,10031775,10673433,3412199,3553585,3383005,4899457,7891986,7948547
4043814,5591941,3154206,3373021,11557314,11842106,21252602,19181100,3057333,3263176,3902857,3049276,9651369,12800720
3200570,4122639,3955151,3199887,11798391,10284003,15515497,16392813,3212006,3320252,2909515,3263607,10633756,11096742
3093955,4090992,4011720,3186461,10454437,10552111,20800048,17483178,3187668,3439942,2985882,3253503,12119023,10873194
3117591,4149446,3987416,3211488,11445534,12544175,20697637,20790485,3305317,4196943,2925537,3271564,11985921,12791671
3186139,3415396,3965506,3209281,9721179,12613160,16270904,17772121,3202577,4246431,2981597,3450002,10473779,13364810
6562203,5157877,8932836,4710062,7005693,6211083,7828040,7001414,4695954,5676658,7578555,4464309,7098276,4014335
5409301,6726038,9579477,6598758,3938333,5726177,7753533,5894250,6269704,6819539,5941707,5509870,5678452,5657403
6561858,7172301,12585485,7248888,3385980,4429204,7074048,6126181,7082804,7247056,6823029,6988205,6385795,7522995
7138029,6193996,13465591,7609738,4111797,6475268,8891883,9747232,7907455,6774028,7488529,8249974,4207995,5852789
7444604,7834228,10793498,7411819,4029371,4055551,12439575,6261104,6124363,7885076,5322025,6037097,3876005,3936981
7415504,7887810,11268557,6050221,4050439,4006337,9359873,6251024,5933811,7804423,6978800,5973565,5696720,3987805
8298470,11375463,14861208,9311362,8219834,5898449,6598741,7798420,13619969,11849755,8730531,12626390,6132527,4878658
13469882,14598494,13798416,13800079,5898239,5755611,5232466,5562046,12727599,12853302,12583711,11153384,4171221,4144747
10267373,8595635,7385559,12218913,5024421,5257194,5130730,5114298,11951626,8539362,8235452,11642902,4155078,4229202
7854224,9142884,7164627,9820838,3775464,3845176,4743131,4801257,5778732,7756873,5662651,11927866,3814558,3863794
9605368,12051257,9289894,8506958,4200402,5144636,5389926,5442754,10123547,10062193,12970217,12865919,4437808,4946743
10505372,14048555,10203872,10357009,4798350,6616916,6054096,6054639,8622269,14130501,13136201,11098569,4769405,6152510
11489960,12964600,12482802,11537544,4472551,4759959,5754876,5674476,12265818,12049891,11942569,12333521,4449224,4748935
8738071,8731460,8655838,8657073,4279133,5796103,5501721,5127267,8816759,8572450,8541299,8455369,3939787,4189985
8722892,8732392,8671495,8667203,4228207,4294715,5212872,5200502,8670552,8548685,8540207,8435786,4033174,4166319
8648681,8663821,8605293,8599329,4165540,4257268,5170392,5166096,8580317,8550492,8560505,8473399,3995388,4147506
8698102,8652148,8599494,8630889,4059047,4223335,5165114,5255697,8716786,8604214,8655390,8569914,4133847,4110889
8612257,8569075,8424060,8450236,3987237,4026756,5130116,4670518,8003677,7809470,7729158,7606795,3543985,3557512
7678835,7660557,7614693,7580912,3537593,3619908,4422769,4523742,7570510,7509982,7506590,7439879,3585407,3662559
7380122,7650693,7604691,7565768,3633913,3700066,4446130,4452886,7770734,7507391,7523057,7438996,3526224,3579330
358280,4605771,1532946,3922139,2788091,5239969,5940590,5253241,2407670,3677096,1484533,4717827,2455027,2388838
5645625,4881255,7371835,5674371,8665877,13160111,11735560,11394934,5646302,5674184,5476503,5754026,8677601,8982351
7362173,6793682,5863495,5526617,7223513,13157448,8863053,8700607,5048838,5130285,4958152,4815354,6621837,5901925
5156030,5170561,6367937,6524982,6776081,12203337,8683362,9518843,6093277,6097776,4970050,5050869,6549002,5859366
4568702,4564869,4627561,5176794,6649424,12201468,7872782,8351639,4267980,4271873,5432695,4497245,6377816,5714297
4691287,4958432,4668542,7145793,6217190,11822162,8150698,9260919,4734736,4804416,5259000,5363966,6964312,6342614
6962496,6455680,5446720,5580714,7131186,13969896,9959043,9147963,6602482,5150022,5130751,6511519,7064166,6742127
5244808,5187032,5283831,4968248,7554361,14623345,14801675,10471965,4915783,4605789,5943678,5748083,9848110,7105744
6558090,6502067,5586348,4888409,7923879,14954544,10055858,9471550,4823737,4732828,4714512,5785026,7479079,6608531
5097507,5154262,4794033,5853576,6919699,13517330,8843032,8687933,4439098,4448215,5550648,4726496,7510537,6921071
4733234,4613116,4687100,5120241,7350096,13720498,9383513,9747763,4853357,4483423,4865532,4526102,7588557,7031665
4501014,6740040,4452467,5126661,12044636,12201784,19504610,18572838,5007530,5643614,5093968,4465124,12469122,12090652
4614795,5459366,4557822,4559820,11448273,11037759,20713793,17277142,5759806,4792222,6114655,4646040,13299300,11668125
