6141003,4534039,4956115,3709387,3021957,3871487,194868917,101158555
3198924,3215467,3425072,3358216,72230,35955,22946,33882
3217523,3214097,3297673,3279848,52824,14488,2084,8109
3212357,3237724,3301435,3289406,48251,25356,1477,9283
3328102,3336285,3398815,3381414,42098,9703,3409,1155
3328752,3426213,3323562,3317450,39693,21304,6553,7470
3352702,3382063,3427921,3344484,41390,84776,27286,15196
3245342,3255105,3264324,3306100,43679,241735,18204,34595
3230897,3295935,3359443,3325099,52593,12029,5200,2015
3291683,3230407,3293478,3288399,43897,22144,38278,10117
3211958,3245248,3303558,3310747,42369,7646,4806,1827
3221652,3225015,3275787,3319884,43055,9656,21152,2055
3199361,3230620,3308193,3305393,51418,16256,13934,1102
3262316,3241995,3286781,3292423,44374,8508,5007,1466
3292490,3276079,3329443,3331020,44590,14591,24817,2169
3261130,3206012,3244675,3254537,46088,8604,4665,3315
3257110,3280907,3374084,3379779,40689,17181,20817,5810
3238051,3272230,3277228,3270383,42793,8706,965,1597
3221384,3296697,3352064,3297725,29628,300016,56529,93417
3285162,3375846,3373305,3429481,48535,11651,24286,11452
3119384,3169582,3385712,3417888,47317,7628,7723,5828
3287097,3320550,3401042,3421896,39716,8863,5143,16718
3212039,3293580,3347867,3296501,42647,5874,3826,8105
3205846,3281387,3337540,3335868,53649,9343,36747,15498
3225181,3234176,3302536,3275110,49289,4097,4914,1646
3267367,3285794,3337951,3330696,45074,20970,16282,42220
3334077,3415327,3346656,3282120,43216,8882,5954,5922
3210811,3233720,3288080,3341757,46869,8200,6245,40416
3231369,3314950,3287445,3354522,40432,8000,9981,3479
3014017,2996288,3076855,3008264,45375,7827,9149,29783
2737970,2761661,2875859,2898708,74773,53564,20611,50211
2032003,2039362,2078344,2054941,53052,7223,8504,4352
1854263,1922302,1860013,1856353,45882,9911,12920,31688
1855635,1872766,1879238,1882164,47371,3648,7623,3048
1977521,1886172,1783141,1787025,44567,15285,5235,30551
1848494,1916573,1790912,1852567,43524,6652,6547,15103
1879666,1885001,1821961,1826942,42073,3396,5085,5734
1908334,1852127,1844833,1904107,51129,7446,6491,3468
1823707,1824181,1869818,1821610,45256,3894,5795,1369
1818707,1879805,1821218,1879233,48372,15728,9448,4857
1877898,1817659,1868771,1871731,37513,10792,3570,4731
1883012,1886680,1829500,1850527,43874,62450,71877,19976
1828802,1889321,1873454,1878101,53472,5335,4054,13647
1841119,1800249,1813770,1822735,43354,3563,847,6217
1820644,1827113,1872713,1818633,58044,20126,7268,14617
1875077,1874889,1816713,1875840,40233,9956,7035,6923
1852000,1862063,1875371,1824421,44315,8345,8282,12715
1872792,1886228,1822333,1876673,45424,12416,1305,7833
1820850,1882045,1877945,1875920,49590,10232,4612,9159
1938635,1881589,1871555,1877025,45812,4228,7461,7284
1823737,1829318,1878072,1875588,42976,2850,7933,5551
1865823,1817085,1804002,1808417,41867,1651,10690,6233
1825814,1885364,1871997,1877900,45260,2856,15789,9228
1867801,1797047,1779934,1764193,72188,10940,10189,49109
1754219,1820007,1806450,1809644,55933,11415,5128,6679
1810217,1761093,1816616,1766881,50124,7660,6275,8100
1750193,1809369,1749376,1805905,45727,7429,1402,10772
1900309,1864285,1847336,1840919,50914,9228,1102,3282
1828548,1877202,1873207,1827108,49881,6007,5044,12728
2141216,2234289,2030656,2087714,49822,3184,7665,799
2196823,2324026,2253239,2235367,56682,6665,7507,1427
2418188,2374804,2379876,2315260,48444,9932,2913,727
2319162,2319323,2317032,2375028,55448,43016,6922,1696
2301867,2363100,2299917,2360697,43860,12044,7922,718
2474727,2464162,2422062,2389988,69903,32777,11771,15686
2413565,2415018,2348980,2406268,93391,19056,18232,12641
2293621,2293509,2341202,2289187,54404,4946,8557,1667
2374340,2350788,2302535,2368915,80217,11782,14503,2290
2333809,2347838,2335548,2288200,45950,9759,9603,1874
2305516,2309349,2301140,2355014,81179,4893,15275,13175
2310550,2376835,2362477,2307568,46352,10885,3149,1124
2361525,2365067,2306189,2369812,58549,9723,3399,1202
2357932,2366065,2350802,2300904,74084,20430,13258,9818
2294330,2297751,2290400,2346100,44502,2201,12720,3615
2310204,2307395,2291779,2351061,70833,14111,17547,11968
2298956,2306870,2296591,2362165,43704,9824,8842,2351
2319628,2316270,2287335,2349200,60840,73997,19494,4326
2333453,2348259,2283849,2299482,44485,2886,10169,6768
2302222,2362708,2299861,2413593,54869,4958,11074,3771
2310773,2369735,2310817,2312295,48512,12859,12199,15870
2301852,2361202,2287611,2287010,45337,6321,10775,8240
2302446,2362046,2305861,2358796,48292,18577,15648,8605
2287928,2355634,2292883,2358162,42610,6249,10451,2403
2321610,2379993,2309535,2378350,44949,16782,13500,13851
2272176,2440662,2218438,2367496,25944,6684,9719,8350
2290421,2431706,2286735,2302731,41559,9079,12307,10404
2319694,2382686,2321030,2375016,47601,12761,11059,11372
2311877,2375279,2300259,2362657,51960,77860,13108,13268
2309467,2321902,2304194,2371079,63097,255923,17294,53967
2370484,2379884,2373909,2322614,49128,6919,10255,6036
2300562,2362312,2290329,2372989,47905,17657,15213,8655
2304149,2365374,2295739,2307189,38087,8011,9829,9695
2357033,2310128,2359348,2358779,43956,8411,14394,11776
2377101,2383375,2297559,2278319,51591,24634,10642,7586
2341988,2372130,2361021,2363772,48434,7375,9876,2803
2360536,2364724,2362298,2312856,33193,16531,15624,10918
2282199,2350353,2290080,2346648,41918,8588,12756,7205
2364581,2307238,2353234,2363569,250690,121051,118148,136180
2362665,2362090,2300273,2310566,48792,9449,10273,9809
2383919,2456781,2492094,2504360,1948130,1305888,206008,2042440
2713261,2751991,2673133,2675481,3335085,2895675,732705,2887740
2208070,2220882,2209420,2272764,43595,7511,2008,6266
2215949,2337868,2215867,2231773,37307,7864,38718,21042
2224450,2228671,2224837,2286419,44710,8742,3821,7215
2299507,2383451,2340471,2420973,45289,8671,13529,53232
2413943,2351049,2351245,2313144,41672,3079,15741,10781
2301395,2351885,2352679,2351494,41784,5737,12565,11372
7919413,5396530,6946101,7919690,39087,1134,32523,37094
8934819,8890140,9142636,8552329,46069,3281,8155,6981
8456813,8450033,8735001,8418085,30978,2750,17425,39083
8353973,8972072,8535594,8443648,48589,4247,10049,28460
8609383,8614726,8596352,8629901,72093,49587,9613,67273
8641506,8596567,8538820,8648783,44129,6958,8295,8888
8653328,8589521,8755364,8808682,45616,12071,9607,14721
8623944,8636163,8601951,8635374,39459,5159,7353,35125
8806006,8229418,8790820,8575620,43818,7717,6838,2768
8357631,8354573,8632408,8346661,38973,7536,7149,35005
8340947,8346922,8639441,8332769,48240,7574,6444,4294
8360959,8343345,8621443,8317217,43954,2602,6290,7599
8347986,8332445,8637845,8321333,46319,1628,2167,5251
8479437,8923625,8447560,8243289,50252,16366,5196,7603
8577816,8539782,8503400,8566864,24233,5031,2268,6409
8479941,8484006,8382578,8466887,54113,17190,14090,5869
8944909,8689836,8710568,8471317,47064,4183,15986,15189
8185976,8073439,8399571,8050757,47973,5620,6326,8618
8402879,8250957,8452359,8148513,56023,6023,13908,10607
8069621,8143702,8361954,8162958,41238,6431,4977,1632
8433327,8396627,8724166,8360919,45494,9363,9099,7444
8394643,8604419,8710759,8317428,70923,23870,17281,16381
8835670,8974374,8741503,8701808,545502,12150,52467,8843
8756938,8769973,8744607,8609913,61911,3961,17827,21210
8909169,9050015,9154047,8940554,43050,1692,7431,4845
6187071,6097405,5296077,5565267,57705,6823,15499,14115
4827840,4722040,4675237,4925011,45304,4102,8467,6446
4443295,4590146,4719708,4875052,113468,22011,292184,10966
4538793,4570128,4640752,4847194,27250,38012,11126,9502
4426928,4410998,4746566,4687949,49144,3915,7804,11457
4420432,4483909,4699068,4363981,47740,30560,15195,7725
4450728,4455848,4561105,4589460,44371,3375,5797,6966
4658312,4573261,4886397,4589667,39117,29567,24731,17936
4572417,4515962,4888012,4986084,50100,4510,1021,13475
4676542,4487287,4497963,4784783,49446,4982,921,4963
4374028,4446609,4359084,4549777,42852,33838,14392,7937
4465382,4575479,4357007,4371837,43381,7530,1137,5080
3103243,3486919,4014411,3182427,42952,35744,13227,1822
2089558,2094037,2140929,2083303,53209,32624,15472,6237
2078558,2101661,2096638,2091092,56446,43029,67733,43648
2077990,2087329,2083115,2096349,55159,11973,2767,2806
2074705,2110298,2082834,2083588,61747,4224,3478,5065
2108143,2102054,2067916,2084216,48013,14533,8357,1357
2080710,2100359,2107301,2107522,52501,11243,2492,2506
2084337,2100524,2080855,2074909,47099,22465,1101,5856
2101743,2097896,2088189,2078079,47136,3796,966,4280
2089772,2086344,2092076,2074892,43476,15331,11883,7918
2089048,2100762,2084164,2106559,44686,1900,7423,3396
2093947,2095831,2089911,2078235,45232,22030,4464,3316
2083885,2105714,2082767,2087551,45459,36464,2186,1595
2083937,2074876,2087090,2091082,41863,50024,68590,42959
2093740,2102220,2058926,2070258,49975,37978,1375,6379
2080876,2087370,2098321,2101494,44622,7818,800,1933
2103090,2094528,2086767,2088297,59556,35296,803,3715
2105020,2097345,2082618,2095853,51974,3181,1125,4332
2094186,2100891,2097312,2075377,46606,4677,5484,15066
2083563,2080801,2067665,2092158,46015,30397,9115,5872
2090258,2100279,2094321,2097445,58833,10927,7778,9363
2085427,2092644,2090966,2105184,47172,33486,1592,1509
