77,10
74,11
80,10
70,11
77,9
74,12
76,10
75,11
76,10
77,10
77,9
76,10
76,12
76,12
78,10
78,8
88,1
86,0
88,0
87,0
83,4
76,10
82,3
87,0
86,0
86,1
75,10
77,7
77,11
76,11
76,12
88,0
86,0
87,0
72,4
86,0
81,6
69,10
74,12
75,11
74,11
73,10
86,0
88,0
74,2
85,0
83,0
80,6
79,12
94,13
137,18
123,19
150,22
148,23
115,24
148,22
148,21
147,20
146,20
149,20
148,21
147,22
60,11
59,14
57,11
52,13
57,12
61,12
60,12
70,7
80,0
81,1
62,5
82,0
82,0
60,13
60,10
60,12
61,14
48,14
82,0
80,0
97,1
90,3
93,0
93,0
65,13
3,0
65,11
64,11
64,12
98,1
96,0
97,0
98,0
98,0
86,2
95,0
84,0
74,3
58,12
61,9
81,0
77,2
60,13
80,2
81,0
64,8
76,4
83,0
81,0
81,0
81,0
82,0
0,0
