0.339678,0.338884,0.33801,0.342485,0.326905,0.320725,0.337755,0.337263,0.338884,0.335432,0.337966,0.342432
0.334876,0.343366,0.342602,0.337527,0.326636,0.320648,0.337858,0.337703,0.334154,0.339203,0.34252,0.337863
0.333697,0.33884,0.341251,0.337336,0.326074,0.327879,0.347637,0.347716,0.374906,0.360354,0.341871,0.390043
0.427072,0.405565,0.41566,0.409113,0.335028,0.326963,0.35044,0.354795,0.444365,0.451468,0.414952,0.445045
0.445939,0.453352,0.453783,0.456085,0.345017,0.330373,0.347245,0.344741,0.46247,0.455282,0.457008,0.455261
0.443075,0.456531,0.457133,0.456078,0.344307,0.335433,0.348738,0.346819,0.458189,0.455199,0.454034,0.458165
0.44726,0.451882,0.453082,0.451058,0.344,0.334372,0.347105,0.344401,0.460782,0.456755,0.456009,0.452777
0.444153,0.456863,0.458109,0.456746,0.343032,0.332774,0.326754,0.343345,0.46159,0.453066,0.455874,0.453248
0.454147,0.455842,0.453019,0.451619,0.344101,0.334676,0.347407,0.348012,0.458694,0.453379,0.45625,0.456474
0.392427,0.420949,0.417125,0.406827,0.333589,0.328199,0.339303,0.336574,0.397129,0.379758,0.411478,0.435054
0.256215,0.263644,0.258974,0.253774,0.3307,0.432755,0.448007,0.390634,0.257176,0.258094,0.262339,0.259639
0.25814,0.261867,0.253197,0.258778,0.382818,0.437666,0.453678,0.451903,0.253711,0.25452,0.262828,0.263613
0.256406,0.260224,0.25537,0.252436,0.44434,0.44171,0.460333,0.458023,0.258607,0.259369,0.25969,0.261037
0.252977,0.256272,0.255094,0.256208,0.449167,0.445604,0.465933,0.462809,0.257785,0.25569,0.264298,0.264049
0.259681,0.262292,0.2525,0.256121,0.451986,0.44325,0.463421,0.462939,0.249679,0.254441,0.255887,0.258203
0.256993,0.259707,0.254147,0.25477,0.456009,0.440629,0.453723,0.454111,0.252937,0.252561,0.257382,0.26203
0.258923,0.257464,0.257176,0.253005,0.45041,0.444261,0.460323,0.461817,0.252869,0.25282,0.261445,0.25836
0.25788,0.265741,0.253305,0.258131,0.449813,0.445007,0.46594,0.463814,0.259985,0.260872,0.259008,0.257263
0.257306,0.259574,0.253635,0.254553,0.449897,0.424819,0.441938,0.448442,0.259346,0.257908,0.257736,0.257999
0.255401,0.262627,0.252461,0.252665,0.446329,0.443473,0.467678,0.465069,0.257213,0.252991,0.257316,0.258025
0.258031,0.264188,0.255324,0.255232,0.452086,0.444954,0.460147,0.458347,0.25413,0.257372,0.257782,0.256912
0.255913,0.263301,0.254006,0.254202,0.445548,0.447959,0.468175,0.457658,0.25806,0.256082,0.256887,0.262517
0.254312,0.268482,0.251754,0.252191,0.446685,0.443917,0.467395,0.465838,0.252383,0.262815,0.256425,0.257602
0.260476,0.257853,0.252984,0.253525,0.449763,0.442331,0.46056,0.458573,0.257178,0.253258,0.261345,0.258779
0.257972,0.260368,0.258541,0.259604,0.441387,0.444662,0.458864,0.456734,0.254876,0.25497,0.25966,0.264055
0.25418,0.260631,0.252261,0.254085,0.444577,0.445707,0.460027,0.460724,0.254183,0.258429,0.259493,0.261322
0.258451,0.25604,0.250695,0.250424,0.452885,0.444659,0.467013,0.464066,0.25312,0.253945,0.259604,0.260643
0.261868,0.259828,0.254678,0.254674,0.442277,0.441504,0.466885,0.455726,0.253979,0.253512,0.25944,0.260787
0.254864,0.257668,0.252542,0.252958,0.451608,0.447482,0.467488,0.464146,0.257119,0.252478,0.257562,0.257961
0.258319,0.259815,0.256012,0.256391,0.452484,0.425046,0.45418,0.452827,0.255264,0.2545,0.264833,0.261536
0.254698,0.261762,0.256806,0.257859,0.445469,0.442105,0.458061,0.464901,0.252182,0.252148,0.257336,0.258837
0.255491,0.257927,0.252984,0.25359,0.451053,0.449216,0.468145,0.46083,0.252956,0.253006,0.262344,0.258645
0.255504,0.261628,0.257453,0.253325,0.446079,0.442147,0.461834,0.46548,0.257415,0.253113,0.257885,0.259238
0.260338,0.262903,0.255568,0.260265,0.450028,0.448424,0.469102,0.463391,0.258373,0.254382,0.257248,0.257449
0.252844,0.25953,0.248675,0.249285,0.491984,0.447378,0.464002,0.492048,0.248281,0.249393,0.259709,0.256116
0.23937,0.244399,0.239077,0.242833,0.669664,0.688873,0.697877,0.698785,0.24174,0.243109,0.257834,0.248636
0.236647,0.235818,0.235431,0.240271,0.692958,0.70936,0.713177,0.711312,0.24121,0.241598,0.247865,0.249575
0.238746,0.238427,0.236163,0.237545,0.695793,0.715119,0.720557,0.718441,0.234107,0.235792,0.237541,0.239326
0.241932,0.246072,0.239618,0.242674,0.664171,0.702966,0.707224,0.706233,0.238827,0.237229,0.237902,0.245719
0.237173,0.237856,0.240729,0.242977,0.687211,0.704483,0.713824,0.71526,0.236201,0.236686,0.237124,0.238616
0.237741,0.23786,0.236365,0.239295,0.679821,0.64104,0.708053,0.706757,0.240169,0.236366,0.241898,0.242776
0.241212,0.236342,0.23695,0.240135,0.686883,0.666315,0.711372,0.707267,0.237398,0.236423,0.241154,0.241783
0.239101,0.24339,0.24177,0.244897,0.679245,0.696801,0.699358,0.70058,0.240379,0.24443,0.241892,0.243494
0.210624,0.211378,0.211703,0.212419,0.83235,0.833298,0.828723,0.825492,0.215295,0.215386,0.215278,0.214195
0.201064,0.202999,0.202264,0.202504,1.08343,1.04844,0.978501,1.03965,0.20308,0.201305,0.205994,0.204524
0.180135,0.191983,0.178376,0.175971,1.3365,1.33973,1.3344,1.33122,0.180787,0.186023,0.190343,0.170468
0.167154,0.169109,0.167636,0.168229,1.34109,1.34803,1.34755,1.34002,0.169731,0.167577,0.167842,0.170111
0.169473,0.173193,0.1703,0.170638,1.24706,1.304,1.34118,1.2191,0.171275,0.171911,0.174197,0.214591
0.387037,0.459385,0.380307,0.409401,0.426147,0.433161,0.590846,0.552634,0.446202,0.477605,0.367891,0.565631
0.397189,0.598802,0.402579,0.590572,0.553068,0.400093,0.397781,0.394212,0.568972,0.552583,0.341132,0.534445
0.258903,0.449372,0.480221,0.487031,0.65153,0.419365,0.420937,0.418348,0.491529,0.270984,0.272161,0.259531
0.592861,0.342555,0.598538,0.59258,0.640481,0.434495,0.487604,0.433933,0.482426,0.589386,0.601308,0.403535
0.557281,0.423864,0.55993,0.572623,0.427116,0.572842,0.43653,0.414232,0.318037,0.421306,0.420446,0.599437
0.642133,0.640752,0.633137,0.659561,0.509643,0.38099,0.380948,0.493134,0.434029,0.502144,0.449451,0.673744
0.624983,0.644229,0.703406,0.632713,0.352719,0.336962,0.347992,0.341695,0.645478,0.708623,0.714179,0.708143
0.626032,0.697758,0.703103,0.637426,0.344836,0.335678,0.345868,0.3363,0.710241,0.678942,0.715714,0.642975
0.653048,0.703789,0.634048,0.645813,0.343684,0.341153,0.347727,0.341264,0.714223,0.718079,0.680322,0.713236
0.598264,0.572896,0.572306,0.598716,0.319311,0.415848,0.482585,0.327934,0.504993,0.457153,0.508146,0.531637
0.3772,0.417174,0.420242,0.372349,0.320336,0.334753,0.345292,0.349033,0.380017,0.399276,0.417301,0.418826
0.293463,0.380904,0.296247,0.386343,0.337703,0.355027,0.360491,0.358267,0.419852,0.296322,0.421239,0.427773
0.415612,0.367621,0.400452,0.513246,0.384865,0.38593,0.43745,0.385014,0.351764,0.522382,0.306127,0.432622
0.360368,0.513359,0.409024,0.273664,0.391864,0.574492,0.402284,0.407822,0.276485,0.51181,0.515493,0.370581
0.284294,0.318536,0.527938,0.312175,0.377514,0.380526,0.356843,0.466068,0.466009,0.410816,0.527288,0.518596
0.317543,0.545521,0.573032,0.574271,0.621577,0.505689,0.443304,0.707987,0.56726,0.447043,0.57685,0.39535
0.565987,0.628585,0.610818,0.590051,0.601539,0.516006,0.435558,0.573288,0.447388,0.628368,0.428586,0.592994
0.696152,0.576335,0.675793,0.61187,0.396721,0.401522,0.395692,0.687683,0.701851,0.705269,0.701488,0.706583
0.71817,0.609909,0.639613,0.72249,0.414847,0.738636,0.580476,0.403971,0.717354,0.712792,0.716603,0.727074
0.485876,0.446083,0.49562,0.458334,0.89213,0.806592,0.705389,0.632874,0.439757,0.500055,0.499109,0.514445
0.312993,0.185829,0.298757,0.183071,0.738668,0.586553,0.68724,0.646246,0.185484,0.266581,0.249403,0.327191
0.242247,0.284971,0.34692,0.246561,0.502337,0.521099,0.497961,0.503449,0.160672,0.236709,0.235822,0.369032
0.245355,0.222898,0.301776,0.315731,0.547887,0.52709,0.541391,0.540201,0.20989,0.208894,0.209994,0.227311
0.300174,0.202215,0.211983,0.244901,0.551467,0.507315,0.509759,0.509179,0.212129,0.305798,0.277923,0.214271
0.290917,0.198271,0.268227,0.203237,0.503542,0.483827,0.502588,0.509818,0.209003,0.203576,0.329487,0.210549
0.285393,0.189898,0.234174,0.191671,0.517302,0.473757,0.524872,0.494184,0.197897,0.191548,0.19999,0.19895
0.236889,0.190893,0.191543,0.192056,0.461973,0.400371,0.448617,0.438781,0.27434,0.193006,0.198314,0.19851
0.180642,0.186061,0.187668,0.187739,0.517134,0.54147,0.5135,0.492794,0.302644,0.191513,0.194609,0.202623
0.189677,0.195055,0.19547,0.302008,0.497081,0.533274,0.528038,0.494707,0.228813,0.20022,0.203273,0.310499
0.183635,0.189401,0.190705,0.294659,0.465278,0.466235,0.493315,0.461823,0.221102,0.192556,0.195275,0.203143
0.188344,0.293934,0.194131,0.194654,0.551911,0.529756,0.540356,0.515324,0.316111,0.204179,0.210236,0.205846
0.191726,0.304138,0.201971,0.197986,0.508256,0.507093,0.523162,0.483165,0.230702,0.209256,0.31228,0.20453
0.256146,0.302019,0.205357,0.267811,0.551091,0.499354,0.521135,0.525764,0.21003,0.206966,0.236643,0.212575
0.292386,0.311373,0.209404,0.316793,0.535866,0.489906,0.552788,0.517202,0.214962,0.268247,0.208679,0.21715
0.180609,0.192214,0.188332,0.197039,0.485337,0.472644,0.497068,0.497566,0.193038,0.284482,0.22694,0.198161
0.178052,0.183232,0.193704,0.188524,0.563045,0.538831,0.549383,0.562184,0.193302,0.201547,0.234222,0.193458
0.1845,0.229588,0.244294,0.224354,0.530541,0.54822,0.554317,0.545629,0.201306,0.196394,0.202941,0.283569
0.186397,0.23904,0.283945,0.242148,0.528727,0.484576,0.559975,0.544863,0.197973,0.202425,0.203558,0.2119
0.178565,0.189395,0.269293,0.185299,0.568841,0.557422,0.570774,0.566408,0.193982,0.189173,0.201075,0.193638
0.190118,0.249879,0.233566,0.261015,0.554302,0.519615,0.531379,0.519819,0.194698,0.197143,0.198457,0.207419
0.18992,0.214599,0.194664,0.204828,0.950329,0.736336,0.990256,0.821176,0.174543,0.185509,0.201223,0.257694
0.226381,0.188249,0.21689,0.186451,1.1347,1.19703,1.18653,1.18057,0.159583,0.164924,0.165477,0.167118
0.225842,0.177044,0.229129,0.178708,1.18139,1.19612,1.19745,1.20163,0.16268,0.171464,0.163187,0.178581
0.298826,0.221626,0.261815,0.223828,0.766567,0.755824,0.753776,0.730741,0.217359,0.218416,0.208552,0.216208
0.292965,0.240611,0.291062,0.245765,0.663095,0.677942,0.688421,0.688144,0.229998,0.238718,0.227841,0.245617
0.296417,0.237601,0.296247,0.242243,0.660904,0.676636,0.684414,0.686502,0.231765,0.244209,0.233866,0.242778
0.292568,0.241738,0.292767,0.242861,0.658017,0.678373,0.684767,0.685289,0.226947,0.238441,0.231202,0.244881
0.301729,0.244014,0.297284,0.253288,0.651548,0.675354,0.667361,0.669652,0.249685,0.25182,0.270317,0.256883
0.621203,0.38408,0.731895,0.381972,1.53603,0.517793,0.575352,0.623959,0.53803,0.350051,0.444711,0.357504
0.831125,0.823015,0.846664,0.841143,0.686237,0.433912,0.690998,0.505116,0.855496,0.836409,0.813241,0.859407
0.628291,0.814112,0.7028,0.63217,0.611803,0.393325,0.628211,0.381717,0.868154,0.71993,0.872672,0.811986
0.831919,0.83233,0.799748,0.787684,0.775607,0.413626,0.716368,0.396006,0.879752,0.81829,0.881321,0.847312
0.72287,0.808854,0.670052,0.73256,0.622552,0.397754,0.6836,0.387364,0.871401,0.814554,0.874123,0.75326
0.800225,0.552682,0.800489,0.521188,0.72364,0.362043,0.731315,0.424276,0.419108,0.386003,0.369242,0.503679
0.797283,0.457514,0.794655,0.392976,0.71342,0.732684,0.658583,0.657889,0.427316,0.40096,0.430744,0.462146
0.810929,0.47141,0.809339,0.474149,0.728869,0.627611,0.637521,0.758978,0.410941,0.470847,0.443189,0.442859
0.797408,0.462291,0.795126,0.468158,0.606201,0.631822,0.6473,0.903853,0.400019,0.42151,0.437758,0.440006
0.737921,0.460266,0.803216,0.469401,0.543544,0.572835,0.567308,0.624626,0.43739,0.458964,0.438589,0.474565
0.797028,0.522572,0.801943,0.564134,0.560801,0.442254,0.575555,0.449321,0.77462,0.43112,0.395042,0.53063
0.859195,0.874097,0.778966,0.851958,0.605805,0.382547,0.744218,0.359869,0.82426,0.82688,0.759513,0.785535
0.752934,0.818606,0.869202,0.739563,0.611216,0.393158,0.621579,0.398115,0.781517,0.88256,0.747477,0.779967
0.840807,0.784828,0.871048,0.834341,0.636772,0.402407,0.778561,0.391327,0.828883,0.816024,0.808734,0.880154
0.847123,0.831779,0.78203,0.830545,0.771167,0.406232,0.665327,0.406917,0.844354,0.852985,0.886131,0.849344
0.927847,0.924469,0.890982,0.924571,0.6099,0.5451,0.550076,0.37482,0.932811,0.884964,0.916325,0.877592
0.912631,0.911423,0.894655,0.911917,0.647739,0.594842,0.585248,0.515542,0.894808,0.904549,0.917692,0.916295
0.900279,0.908479,0.912778,0.913794,0.56587,0.585624,0.572185,0.410107,0.891429,0.891598,0.896757,0.892733
0.545305,0.43132,0.39764,0.556304,0.938388,1.13725,1.11151,0.638092,0.553036,0.400923,0.389487,0.425752
0.47579,0.47453,0.391298,0.47444,1.08519,1.09351,1.20393,0.650562,0.555959,0.440931,0.463751,0.455021
0.34747,0.44769,0.35026,0.351943,1.04306,1.05146,0.982905,0.572021,0.508681,0.363362,0.353089,0.35901
0.447195,0.420003,0.439839,0.42591,1.00978,1.08054,1.00712,0.527211,0.527935,0.365783,0.365798,0.370408
0.348222,0.385575,0.353612,0.516519,1.07442,1.16132,1.00389,0.484191,0.351992,0.448658,0.354668,0.357427
0.513775,0.524419,0.365082,0.4926,1.30495,1.04389,1.12832,0.575071,0.365518,0.363569,0.3686,0.390471
0.38651,0.303169,0.349889,0.291771,1.27628,1.3999,1.36584,1.2997,0.324578,0.318959,0.360728,0.477136
0.369583,0.30695,0.395259,0.297801,1.33953,1.4025,1.41526,1.40039,0.298725,0.247465,0.455241,0.399051
0.339675,0.28677,0.352888,0.268238,1.39491,1.39989,1.44186,1.36597,0.233534,0.233688,0.337342,0.344886
0.321686,0.229694,0.327062,0.220263,1.41218,1.38492,1.46869,1.45211,0.217691,0.22634,0.306593,0.322747
0.337841,0.292759,0.311447,0.322684,1.31444,1.38254,1.29159,0.881144,0.265789,0.227382,0.32701,0.389203
0.331351,0.345743,0.323952,0.324239,1.42779,1.44778,1.45344,0.678508,0.302614,0.238491,0.329264,0.329639
0.32144,0.325635,0.325207,0.394289,1.12954,0.983717,0.921224,0.629946,0.328079,0.332739,0.330747,0.335696
0.311889,0.28432,0.302046,0.345948,1.50561,1.51066,1.53114,1.10218,0.310806,0.247148,0.304314,0.308789
0.305818,0.248817,0.331003,0.29913,1.13072,1.11768,1.06176,1.06405,0.284708,0.249028,0.325246,0.264468
0.469444,0.271446,0.359999,0.624676,0.795111,0.757004,0.621564,0.395125,0.252576,0.268911,0.434153,0.651566
0.894746,0.341878,0.813819,0.810743,0.481572,0.496784,0.504881,0.30428,0.324764,0.335829,0.80808,0.815962
0.907455,0.593064,0.875267,0.689545,0.553314,0.56204,0.706542,0.370264,0.613528,0.732157,0.787699,0.897651
0.859387,0.848634,0.905325,0.861064,0.551369,0.558437,0.562549,0.479015,0.855413,0.855027,0.859347,0.855773
0.692872,0.536388,0.655226,0.646396,0.646733,0.808384,0.805615,0.656441,0.502773,0.609795,0.757524,0.580163
0.698039,0.428746,0.467958,0.697921,0.645135,0.658746,0.803349,0.649589,0.396811,0.358178,0.605642,0.658006
0.777083,0.455693,0.623074,0.747207,0.752053,0.797813,0.673546,0.673953,0.41833,0.386149,0.717143,0.756104
0.715139,0.467967,0.74865,0.772658,0.797642,0.646528,0.649767,0.653452,0.438035,0.464512,0.776848,0.780432
0.79792,0.473261,0.779398,0.775426,0.66113,0.781641,0.784517,0.683546,0.43946,0.471574,0.720999,0.787339
0.642757,0.442623,0.590049,0.731177,0.599292,0.613501,0.621156,0.621482,0.358132,0.441529,0.697635,0.736704
0.800206,0.608184,0.826222,0.834332,0.826731,0.599537,0.606829,0.440391,0.663396,0.775999,0.857221,0.858108
0.869375,0.890858,0.895431,0.849801,0.733309,0.649928,0.721514,0.550716,0.854384,0.898039,0.879562,0.90433
0.914079,0.904591,0.904548,0.916474,1.01739,0.63,0.589803,0.42368,0.901834,0.896126,0.921128,0.908623
0.846193,0.700421,0.752802,0.872849,0.552733,0.55642,0.563497,0.446146,0.789393,0.854224,0.881609,0.830247
0.816283,0.450937,0.666611,0.754276,0.740002,0.756623,0.9938,0.786325,0.416727,0.44743,0.756276,0.621004
0.804908,0.459356,0.682946,0.76004,0.623788,0.774868,0.645001,0.646262,0.427603,0.458178,0.672974,0.771398
0.741857,0.430886,0.716428,0.760779,0.675469,0.756024,0.659235,0.663018,0.431692,0.465158,0.766699,0.77678
0.816339,0.419958,0.727202,0.647531,0.928253,0.792703,0.774853,0.820494,0.409813,0.433369,0.706891,0.700518
0.468372,0.287898,0.440367,0.336922,1.2393,1.2725,1.18502,1.25413,0.293579,0.284459,0.33483,0.337066
0.387885,0.23734,0.423178,0.416556,1.31506,1.36451,1.36069,1.32787,0.223263,0.235387,0.312356,0.317881
0.345116,0.310929,0.429959,0.40254,1.28168,1.31404,1.40351,1.34913,0.258769,0.239388,0.379244,0.32943
0.36488,0.321248,0.331981,0.312251,1.38394,1.39349,1.29693,1.29851,0.284668,0.283389,0.432563,0.320523
0.392512,0.313097,0.390156,0.290554,1.64977,1.54738,1.5486,1.5726,0.333152,0.412475,0.389076,0.3435
0.301749,0.305724,0.327924,0.360814,1.49861,1.44182,1.43671,1.42318,0.401375,0.40626,0.285554,0.374621
0.345576,0.33742,0.26256,0.265546,1.59709,1.54828,1.61816,1.67683,0.27105,0.307349,0.287135,0.265851
0.345047,0.292113,0.31641,0.264851,1.69847,1.66646,1.66772,1.68129,0.272486,0.2806,0.347063,0.265463
0.35644,0.298464,0.342625,0.312503,1.19241,1.28986,1.20378,0.62427,0.26658,0.238511,0.363412,0.32718
0.36708,0.321315,0.329879,0.383901,1.44314,1.4562,1.47628,0.680539,0.328824,0.287819,0.33022,0.335431
0.318632,0.323838,0.323416,0.417264,1.26476,1.27886,1.40785,0.68535,0.322202,0.320134,0.325555,0.329515
0.345507,0.349093,0.494017,0.551723,1.45659,1.43284,1.33274,0.705903,0.346147,0.346471,0.34992,0.353402
0.329765,0.332656,0.332911,0.333003,1.1227,1.42081,1.31109,0.613086,0.333622,0.455558,0.336822,0.412736
