0.832242,1.12518,0.943816,1.031,0.298875
0.389863,0.389316,0.384304,0.387219,0.58698
0.399716,0.398188,0.395708,0.395765,0.613843
0.404138,0.404786,0.396627,0.395027,0.625313
0.405314,0.399463,0.400615,0.400538,0.627416
0.400086,0.404076,0.401154,0.400648,0.624935
0.405122,0.400299,0.40618,0.400014,0.620136
0.391834,0.39785,0.399182,0.399274,0.625312
0.40205,0.404147,0.403,0.400292,0.63136
0.408789,0.400159,0.402868,0.40063,0.625307
0.401852,0.40558,0.401541,0.39542,0.624688
0.40483,0.399896,0.401376,0.399263,0.624806
0.405635,0.40879,0.40156,0.39569,0.615371
0.405695,0.399946,0.398682,0.401064,0.630277
0.404678,0.40813,0.406249,0.40518,0.639265
0.410246,0.400026,0.397737,0.39992,0.630021
0.401074,0.409364,0.402622,0.396111,0.630407
0.406307,0.399952,0.403429,0.401979,0.629829
0.407033,0.400259,0.403616,0.403307,0.61493
0.3878,0.39743,0.402235,0.39822,0.617335
0.411648,0.399725,0.396998,0.402381,0.627506
0.401958,0.406853,0.411008,0.398085,0.626943
0.406815,0.400088,0.402951,0.403106,0.624388
0.406298,0.406396,0.397689,0.402515,0.624921
0.401201,0.405072,0.40223,0.401634,0.628145
0.404872,0.409308,0.395977,0.396077,0.624263
0.410972,0.406022,0.398122,0.397198,0.622971
0.414041,0.414924,0.404612,0.403811,0.637941
0.411806,0.40553,0.398431,0.396965,0.629174
0.40643,0.405517,0.397733,0.396382,0.62708
0.405683,0.412837,0.387462,0.382806,0.616901
0.407938,0.408222,0.400788,0.398169,0.628609
0.408393,0.411812,0.40111,0.39939,0.626184
0.426766,0.427281,0.42246,0.424936,0.843998
0.43202,0.433601,0.434765,0.425526,0.926042
0.432149,0.43296,0.427457,0.431813,0.925907
0.431341,0.426653,0.432894,0.432376,0.926364
0.433861,0.433576,0.434727,0.433326,0.925262
0.431388,0.431763,0.426514,0.430818,0.928856
0.422587,0.430071,0.429171,0.429686,0.928498
0.430306,0.431251,0.431227,0.424875,0.92724
0.432851,0.428918,0.434297,0.434971,0.925946
0.437509,0.434704,0.425709,0.418808,0.92261
0.433886,0.436121,0.435188,0.428074,0.926387
0.433017,0.435957,0.430092,0.434813,0.926223
0.425494,0.430867,0.431792,0.430574,0.924543
0.427249,0.424893,0.432,0.430862,0.927803
0.433114,0.433144,0.432448,0.431711,0.922969
0.430297,0.433419,0.428153,0.430263,0.925959
0.432204,0.427677,0.429,0.433104,0.926651
0.433823,0.435877,0.435258,0.429419,0.926369
0.428248,0.435865,0.435079,0.43317,0.927185
0.433397,0.430569,0.435029,0.433204,0.923297
0.4243,0.428505,0.429004,0.428074,0.927571
0.434472,0.430462,0.405909,0.43473,0.925226
0.431685,0.433894,0.433478,0.426433,0.928131
0.435206,0.433347,0.429591,0.433914,0.92817
0.433897,0.430494,0.435894,0.434321,0.928352
0.434173,0.435276,0.433215,0.432484,0.92435
0.426305,0.433816,0.433288,0.431972,0.928362
0.426311,0.433112,0.433387,0.432777,0.92791
0.427462,0.429336,0.434462,0.424413,0.796499
0.449145,0.454723,0.452377,0.461733,0.620874
0.460904,0.465468,0.469411,0.457546,0.617248
0.460478,0.467454,0.459435,0.469307,0.616549
0.459987,0.464779,0.468678,0.458726,0.619519
0.461644,0.445862,0.444836,0.470426,0.620303
0.461791,0.462901,0.460477,0.455048,0.621951
0.454582,0.461261,0.45788,0.458161,0.62188
0.454873,0.46773,0.470482,0.463962,0.627632
0.460689,0.466277,0.458374,0.467868,0.621923
0.45626,0.466824,0.46701,0.459137,0.621986
0.459731,0.465718,0.458694,0.468681,0.623463
0.457764,0.465103,0.462068,0.460996,0.624056
0.463533,0.457842,0.462495,0.45734,0.622507
0.451669,0.464808,0.460604,0.461846,0.625964
0.458086,0.465543,0.457999,0.461783,0.627364
0.456831,0.464298,0.461195,0.458297,0.628317
0.452825,0.454677,0.481959,0.474142,0.744722
0.653672,0.686899,0.680388,0.60461,0.437475
0.69317,0.68769,0.677075,0.677619,0.438978
0.767692,0.786313,0.781908,0.759577,0.466075
0.768153,0.786661,0.778697,0.781237,0.462278
0.771209,0.788456,0.782772,0.778991,0.46403
0.769515,0.786752,0.78381,0.778531,0.457866
0.771577,0.782363,0.783556,0.781269,0.460913
0.766075,0.784076,0.782062,0.779953,0.461128
0.770682,0.787536,0.787132,0.780571,0.460996
0.772916,0.787354,0.782988,0.776359,0.456589
0.771251,0.786967,0.777181,0.783035,0.45662
0.767643,0.74174,0.790407,0.735639,0.461858
0.769816,0.78732,0.783564,0.781851,0.455774
0.768632,0.786293,0.779205,0.784147,0.456327
0.767907,0.788456,0.787932,0.78293,0.461662
0.771106,0.787761,0.78441,0.781977,0.463364
0.77001,0.784819,0.782037,0.780313,0.457239
0.769381,0.78438,0.78127,0.779083,0.459813
0.772235,0.786608,0.782576,0.778731,0.461374
0.765989,0.788491,0.781182,0.778423,0.457325
0.771591,0.783177,0.785823,0.778545,0.466315
0.772801,0.789223,0.785468,0.782534,0.465861
0.768902,0.78337,0.778581,0.777314,0.461123
0.731702,0.744695,0.78256,0.773452,0.463623
0.773564,0.785977,0.786613,0.784303,0.474726
0.769639,0.786361,0.783743,0.778827,0.456609
0.773319,0.787317,0.783431,0.777715,0.458936
0.766644,0.784841,0.783727,0.781821,0.472696
0.770344,0.78665,0.782873,0.780933,0.457049
0.768839,0.784258,0.780736,0.779589,0.457995
0.771673,0.785937,0.784085,0.778976,0.466086
0.770496,0.773949,0.781154,0.766597,0.455813
0.769301,0.784299,0.781866,0.782822,0.456613
0.770488,0.784405,0.783764,0.782069,0.456507
0.770005,0.786276,0.779263,0.780676,0.45734
0.76317,0.781898,0.74178,0.741375,0.456998
0.771831,0.786819,0.777875,0.775737,0.457358
0.761121,0.75241,0.771799,0.739696,0.454198
0.748926,0.66582,0.75471,0.657216,0.443953
0.799584,0.608357,0.684996,0.608984,0.705374
0.483585,0.663466,0.436473,0.627262,0.739796
0.393484,0.563563,0.403703,0.530239,0.740538
0.626156,0.466956,0.62606,0.507974,0.768596
0.49165,0.58659,0.424692,0.542615,0.754653
0.510372,0.459032,0.628171,0.498124,0.747837
0.424215,0.601384,0.521222,0.609704,0.760935
0.574242,0.585564,0.552975,0.415789,0.756608
0.438319,0.476651,0.642642,0.4835,0.723485
0.391264,0.578486,0.502961,0.474746,0.81882
0.426113,0.381013,0.51975,0.469525,1.08316
0.419752,0.517889,0.424122,0.460432,0.949287
0.512434,0.455177,0.499903,0.572169,0.74789
0.509945,0.44221,0.530576,0.592619,0.744062
0.463885,0.647757,0.441367,0.675671,0.75828
0.521493,0.465423,0.471973,0.414764,0.761965
0.354272,0.382282,0.375402,0.374439,0.786763
0.358516,0.368985,0.372553,0.378944,0.786602
0.357597,0.377042,0.379272,0.367969,0.786963
0.358781,0.377422,0.37247,0.374196,0.787632
0.355769,0.375291,0.351199,0.374601,0.786733
0.360308,0.390393,0.373961,0.374643,0.78695
0.362902,0.369995,0.366997,0.378108,0.787635
0.359492,0.372483,0.37246,0.378729,0.786631
0.365675,0.371227,0.373083,0.36856,0.790113
0.359584,0.371436,0.372337,0.378372,0.786561
0.362026,0.368149,0.367274,0.341989,1.15344
0.375646,0.324777,0.377045,0.329031,1.22609
0.368407,0.33401,0.362762,0.327234,1.22386
0.369755,0.329264,0.369488,0.327458,1.23049
0.370349,0.328791,0.369599,0.327058,1.22694
0.369282,0.328741,0.371419,0.327515,1.22992
0.376949,0.33149,0.374391,0.330645,1.22049
0.376079,0.350782,0.372256,0.330352,1.21932
0.38015,0.336589,0.370014,0.334387,1.2232
0.375179,0.335471,0.370836,0.33433,1.22424
0.369408,0.332171,0.368927,0.331863,1.22566
0.371389,0.331391,0.386992,0.329588,1.20113
0.374613,0.34308,0.370846,0.350334,1.22681
0.37168,0.332072,0.371247,0.331725,1.2272
0.371609,0.329068,0.37288,0.32837,1.22275
0.414451,0.356587,0.400364,0.364713,1.19949
0.385309,0.342153,0.413272,0.350877,1.20531
0.401491,0.351965,0.40338,0.364551,1.20599
0.393835,0.360408,0.392317,0.359693,1.21459
0.376043,0.320131,0.399297,0.348944,1.21423
0.396331,0.35159,0.380083,0.33724,1.21783
0.386304,0.356358,0.395285,0.347918,1.20336
0.376012,0.34058,0.375522,0.334223,1.21654
0.396773,0.350844,0.388159,0.332294,1.22146
0.399231,0.34232,0.390134,0.335691,1.21416
0.379155,0.361396,0.388752,0.347944,1.19043
0.380755,0.363994,0.398573,0.343474,1.06936
1.03368,0.666545,1.08733,0.695378,0.8433
1.06016,0.688823,0.91869,0.68643,0.773815
0.916299,0.68746,1.04102,0.685494,0.77296
0.917169,0.681977,0.995179,0.679715,0.777151
1.10206,0.714981,1.10757,0.698993,0.83384
1.05801,0.695242,0.923843,0.694495,0.772918
1.08519,0.706756,1.0831,0.658956,0.776138
1.07644,0.703038,1.07737,0.648429,0.777151
0.953375,0.688394,1.05477,0.660759,0.780798
1.05723,0.671308,1.08686,0.704404,0.774599
1.07856,0.64577,1.08046,0.702781,0.782465
1.07846,0.65022,1.08262,0.70187,0.782432
1.07408,0.646055,1.07899,0.703876,0.812914
1.07093,0.712227,1.09592,0.712302,0.804559
0.938044,0.695229,1.06923,0.695959,0.777
1.01264,0.627666,1.072,0.663929,0.794701
1.12105,0.704956,1.12374,0.883926,0.719147
1.21851,1.24105,1.23678,1.16884,0.650766
1.21391,1.17089,1.23355,1.22997,0.653025
1.21028,1.22839,1.18203,1.2205,0.705807
1.21894,1.17244,1.21174,1.22519,0.656636
1.22498,1.24224,1.17746,1.233,0.665754
1.2212,1.1642,1.23249,1.22944,0.707147
0.693467,0.632561,0.748528,0.629375,1.28442
0.712126,0.555318,0.801421,0.617075,1.31875
0.780587,0.635701,0.794316,0.520498,1.33412
0.735601,0.626657,0.665375,0.581981,1.31852
0.727408,0.598302,0.82042,0.529402,1.33884
0.752257,0.552614,0.809852,0.56991,1.32637
0.808646,0.602367,0.695463,0.638784,1.31912
0.784696,0.587427,0.761897,0.595009,1.32912
0.710555,0.539129,0.733247,0.583492,1.33155
0.840335,0.564072,0.783163,0.641513,1.30753
0.964116,0.938679,0.864136,0.894243,0.839183
0.796599,0.920383,0.804291,0.865196,0.880936
0.622233,0.649389,0.635876,0.635797,0.904529
0.623067,0.637151,0.626165,0.636494,0.909355
0.617163,0.634765,0.631786,0.635052,0.907165
0.617245,0.637282,0.625556,0.635954,0.909568
0.59794,0.641352,0.637875,0.629516,0.906255
0.616771,0.642086,0.62862,0.638407,0.907885
0.610617,0.635402,0.630808,0.584912,1.26359
0.553114,0.560367,0.549548,0.459436,1.60033
0.599772,0.60584,0.601286,0.572349,1.66435
0.688628,0.691898,0.686147,0.694417,1.71094
0.688814,0.692318,0.685709,0.697066,1.71126
0.691433,0.691317,0.685239,0.694306,1.71182
0.691897,0.691237,0.684291,0.689676,1.71457
0.690852,0.691402,0.681165,0.69186,1.71488
0.690446,0.694654,0.685116,0.69151,1.71035
0.663846,0.676969,0.659559,0.655813,1.69615
0.586698,0.571862,0.552748,0.488003,1.59679
0.756404,0.752127,0.735963,0.737603,1.69046
0.739771,0.760988,0.748685,0.758786,1.69767
0.753537,0.753441,0.734864,0.727228,1.68881
0.760623,0.75546,0.736937,0.758404,1.69577
0.745565,0.727616,0.736071,0.7221,1.68037
0.742804,0.747364,0.728012,0.75088,1.68702
0.79543,0.726598,0.721727,0.750703,1.66886
1.67191,1.65012,1.60433,1.65743,1.47718
1.63772,1.63123,1.52314,1.62389,1.59549
1.61935,1.61124,1.46653,1.61132,1.60043
1.61006,1.47326,1.5606,1.59589,1.60078
1.38385,1.41842,1.52228,1.57538,1.57416
1.66316,1.65778,1.5368,1.54964,1.41686
1.72655,1.71809,1.64225,1.71746,1.36143
1.72878,1.69584,1.65844,1.69924,1.36512
1.72886,1.72119,1.65916,1.70213,1.42253
1.6293,1.62705,1.38792,1.62405,1.46738
1.70229,1.71529,1.65167,1.71961,1.42046
1.71306,1.71484,1.6407,1.71201,1.36321
1.71891,1.69591,1.65237,1.71647,1.361
1.48652,1.65122,1.58712,1.64629,1.50022
1.44081,1.31617,1.43086,1.46665,1.359
1.09379,1.02761,0.926588,0.912302,1.60768
0.982361,0.977599,1.05805,1.08493,1.61416
1.11859,0.96282,1.06664,0.951329,1.60727
1.10505,0.889299,1.02833,1.09749,1.59914
1.00234,1.08049,1.08874,1.05626,1.62156
0.944382,0.829898,0.953764,0.851267,1.53908
1.05506,0.982076,0.938884,1.07484,1.61321
0.880741,1.10838,1.05566,0.90526,1.62238
0.687428,0.692019,0.681346,0.690184,1.71624
0.687961,0.690824,0.681655,0.688609,1.7143
0.687037,0.691722,0.683628,0.687645,1.71365
0.687449,0.690422,0.681197,0.687266,1.71236
0.685245,0.689858,0.681142,0.685883,1.71662
0.675585,0.668288,0.664505,0.670498,1.72196
0.532857,0.502429,0.512461,0.530212,1.74839
0.525681,0.524202,0.519821,0.526907,1.74692
0.523051,0.526329,0.518169,0.523835,1.74503
0.523479,0.528313,0.518865,0.522795,1.74611
0.523013,0.525986,0.517376,0.524538,1.74451
