3810716,4357326,3304161,5063470,2873850,2386540,24895637
2627385,2643848,2695831,3648296,40551,1272,1723
2757050,2773844,2823796,3919433,54868,1896,2376
2778433,2782269,2830019,3917620,54031,4352,6780
2760919,2776794,2884419,3964324,57264,9865,8058
2765720,2781677,2847516,4026981,53404,18332,4889
2780213,2788926,2914902,3970176,53208,6377,6734
2762577,2818609,2831557,3977143,54310,4337,639
2788708,2741578,2800237,3881826,49254,6560,3653
2828531,2896349,2948869,4078864,60678,14412,11364
2829603,2782299,2897522,4072736,54108,5117,9259
2757756,2826871,2831578,3934488,96471,20659,16183
2815919,2771815,2888772,3997042,46388,9610,4180
2852393,2865634,2901407,3935553,56266,6831,3322
2827139,2882098,2893246,4039480,60707,8360,4133
2888485,2899870,2907900,4021579,63460,10806,6320
2780297,2773190,2887841,3928782,52357,1029,1410
2827998,2822297,2891279,3933735,49653,2653,748
2834408,2777610,2893029,3939367,44636,5338,3093
2798559,2863864,2925725,3980764,48433,4407,1634
2825631,2778466,2834597,4004524,52687,5322,6318
2749568,2816569,2920819,3961897,52083,2018,7652
2810239,2811610,2838097,3982426,69155,17721,9466
2816941,2780335,2885993,4005222,47520,54707,29144
2762017,2836015,2897738,3933619,43409,3260,10989
2820259,2824237,2833387,3986415,50818,3635,11937
2762460,2775314,2836787,3992967,51668,1699,3998
2812650,2826081,2885938,3930059,52961,4842,13581
2772628,2826632,2888603,3997274,51203,9173,12878
2827265,2774918,2830547,3915298,52530,2208,4583
2757371,2773190,2886411,3997992,48351,2315,545
2799229,2757317,2863374,3972783,49075,3718,3208
2461670,2462363,2417272,3654035,50485,2627,5880
1983365,1991534,2042334,3331410,51559,1682,5657
1999198,2057043,2046943,3271168,146531,35684,94798
2185108,2092166,2120967,3399559,53889,7388,4257
2460759,2322986,2292257,3730274,51332,10134,29230
2492216,2482373,2539621,4168107,49792,9149,7115
2542500,2549678,2538769,4093485,46667,3632,14313
2483513,2541076,2536216,4159344,56825,2476,6582
2556066,2515695,2595644,4191685,53583,1169,1093
2532412,2544296,2480399,4155798,54680,3413,16161
2552317,2510244,2551937,4112205,50050,1193,3058
2491387,2551045,2485441,4166813,49672,2081,15683
2549286,2508016,2501763,4195505,56885,6878,4781
2490072,2553890,2544608,4158800,54375,10816,15308
2490639,2548635,2541283,4081666,71603,63551,104484
2553365,2506297,2539264,4178377,50481,3374,1518
2535015,2597600,2483610,4146536,44754,2792,4229
2538736,2481086,2535087,4081369,51122,2687,3700
2494770,2548004,2540756,4179329,73308,10820,2706
2541914,2496441,2543257,4168615,53828,1591,1499
