11055524,7859280,8994744,8590495,14980276,9927023,4206995,292663753
5822548,5805920,5905066,5803124,9089622,9394542,9374960,9437987
5855362,5790117,5866693,5840043,7912274,8082475,8212677,8199591
5922919,5858287,5932123,5865847,7949763,8232926,8231022,8288529
5846151,5867994,5966949,5909151,8041322,8350279,8354953,8276800
5848241,5862805,5864266,5919973,7893876,8258013,8213966,8240688
5962444,5818151,5857888,5874811,7940744,8196892,8220341,8218240
5865405,5886084,5920720,5867490,7944775,8254220,8200030,8263493
5903495,5870226,5858956,5920643,7907964,8210615,8206871,8266039
5900137,5860254,5969531,5911739,7991024,8302806,8303498,8271359
5919562,5864534,5944624,5861277,7946822,8232576,8258907,8270700
5861287,5859015,5862247,5886584,7943525,8254985,8212283,8289747
6017324,6008152,6152987,6066917,8253224,8400220,8354460,8380502
5786120,5753576,5732016,5688549,7584787,7683665,7751622,7554797
5532902,5397358,5521449,5450555,7372819,7674572,7632983,7675496
5467411,5453731,5457396,5501337,7375327,7638715,7668024,7692375
5522105,5406811,5506034,5432532,7408274,7681975,7621480,7642476
5514842,5457630,5523441,5443071,7367012,7639404,7658297,7640533
5479885,5401641,5453459,5497108,7416942,7697084,7620207,7634455
6027550,5929619,5913276,5963979,7993999,8260723,8283396,8298321
5938423,5844195,5923669,5866389,7919901,8270227,8248786,8247280
5948605,5911758,5946477,5959153,7949097,8294977,8536160,8573281
6593506,6412312,6487558,6445737,9935750,11566789,11875176,11917930
5928856,5942774,6013298,5892271,11851818,12168550,12150019,12250030
5922141,5852145,5967391,5834738,11990736,12212803,12200398,12277343
5927691,5823272,5759958,5715604,11435119,11509290,11353981,11199419
5501078,5444092,5545101,5498762,11059059,11376333,11371534,11357480
5546433,5495379,5498797,5425438,11086546,11287215,11294489,11402182
5567973,5448427,5568381,5494960,11012307,11236216,11309357,11355853
5490406,5470669,5488003,5432744,11081513,11340433,11332467,11421836
5459872,5413893,5517306,5473972,11058107,11049946,11353069,11062132
5238220,5293213,5139317,5115704,7667203,7747428,7741178,7706066
5520171,5438784,5457842,5487481,7394550,7656733,7688757,7657526
