11343741,5757966,10172070,59542333
13742993,13789825,13748141,13798500
14246572,14219584,14213839,14269291
15759855,15712271,15707945,15655141
14709554,14683459,14591915,14588027
14176047,14179161,14148347,14098110
14109284,14147693,14118559,14021060
14603197,14591459,14591912,14550323
13871930,14380849,14600908,13935834
14094115,14140000,14066599,14135684
14114929,14131555,14113843,14103965
14087466,13979916,13787955,13701839
13893978,13853184,13904708,13894726
9187387,11465963,9912806,9263490
5337207,5348040,5410041,5338531
5354815,5380780,5369519,5429696
5339392,5365535,5432622,5347494
5378117,5360192,5354583,5385530
5294913,5364617,5414359,5373959
5345681,5405914,5484623,5539058
5385806,5548777,5444166,5584000
5530215,5556099,5595531,5571282
5506832,5515826,5578975,5542898
5541965,5518109,5572784,5586252
5523082,5526876,5600420,5587854
5507255,5536953,5559600,5588995
5566424,5581788,5632163,5623777
5533735,5525549,5556266,5582303
5526929,5541993,5594165,5590095
5491790,5536593,5598303,5600871
5506308,5515765,5554446,5590468
5482704,5483600,5532917,5550322
5269239,5367847,5553540,5673745
5576799,5543962,5578320,5598491
5503153,5533755,5564065,5572175
5544816,5541551,5577124,5566559
5508559,5498414,5569715,5585803
5510132,5167807,5517405,5556011
4969062,4829063,4868351,4874752
4811796,4787724,4792535,4873813
4761362,4784460,4803152,4816796
4808596,4831437,4851814,4844650
4812685,4837622,4771096,4858605
4750696,4789366,4563549,4633921
4240834,4859989,4751630,4854661
4599598,4602646,4649840,4632096
4387729,4410216,4443859,4381672
4015935,4005424,3999820,4023071
4028725,4024000,4049932,4014446
4035060,4033744,4004400,4020391
4019494,4015543,4009092,4012197
4037389,4036295,4032199,4031300
4005644,4025878,4017946,3980373
4028368,4028024,4020551,4005297
4034540,4030743,4027954,4021598
4043892,4040907,4036732,4041100
4042055,3887647,4037471,4025523
4002303,4032395,4026181,4015810
4206853,4166712,4172879,4166976
4173867,4198744,4195934,4193035
4256880,4153510,4120583,4023571
4011640,4123341,4079113,4069883
4081372,4033996,4152871,4080711
4086565,4099258,4091876,4086461
4127848,4075690,4082207,4013908
4015604,4097753,4077160,4144920
4126186,4081663,4062009,3996460
4052489,4062334,3993443,4070565
4073006,4089342,4015169,4124306
4054731,4132916,4073028,3993150
4241766,4243237,4308682,4185758
4206376,4289203,4230161,4149097
4209185,4214284,4286139,4148713
4290176,4211775,4224763,4156011
4231022,4247704,4291468,4157767
4233778,4308485,4238421,4165921
4210143,4225437,4287093,4146291
4511291,4920351,4726067,4726630
5137584,5142353,5144484,5108901
5075352,5072831,5068958,5077871
5151420,5105325,5115051,4994502
5110198,5106570,5101857,5119032
5104040,5111890,5104562,5097911
5095703,5095952,5097451,5089732
5167957,5173723,5051925,5052944
5169364,5009163,5174061,5029507
5102172,5173310,5103322,5044969
5083889,5094247,5156934,5034493
5190121,5122171,5129625,5053476
5104408,5180051,5184581,5063550
5159193,5089123,5094758,5179715
4982882,5228623,5172974,5080296
5110547,5090484,5189563,5064510
5110508,5106274,5100042,5166562
5099799,5101964,5097595,5086473
5106332,5153978,5084881,5042212
5113200,5114166,5109744,5117897
5107591,5021058,5103554,5177606
5055372,4865409,5069202,5046416
4359754,4243386,4257387,4247743
4213681,4218475,4223701,4206587
4242645,4248240,4239920,4228976
4202048,4223148,4191508,4218740
4254084,4137607,4277628,4235518
4643687,4618806,4928366,4601430
5078598,5087834,5079387,5081962
5107913,5109153,5098315,5105479
5117963,5118198,5113778,5119323
5078109,5000689,4964579,4927432
4920815,4944723,4930482,4924971
4903236,4912750,4898858,4906100
4950299,4928222,4945983,4927671
4961492,4961646,4960090,4961355
4883749,4898653,4894571,4881644
4912131,4920364,4927885,4940753
4815046,4918297,4933076,4977323
4882918,4906866,4878702,4878476
4943875,4941740,4880654,4935762
5131963,5115488,5084490,5137851
5113322,5173828,5025939,5104599
5339021,5056272,5113812,5053785
5240457,5026480,5255648,5017928
5276213,5069120,5270522,5054792
5263743,5058298,5265003,5040583
5242535,5032244,5235865,5036145
5255010,5052175,5262367,5034635
5213478,4982010,5215826,5017463
5248704,5007642,5141898,4914693
5174040,4935427,5192235,4992329
5264684,5060673,5289545,5066515
5245725,5044383,5361590,4935826
5330037,5014323,5235630,4945694
5133972,4949452,5131336,4970246
5452690,5165845,6518386,6051066
12551696,12531892,13724776,13740773
13569656,13617858,13628649,13630194
13720478,13598795,13596209,13689648
13575099,13577340,13618311,13595557
13706130,13677379,13671932,13775228
13840974,13885411,13325606,13185569
13575903,13604037,13559935,13592855
13576971,13581297,13593739,13612788
13599783,13618477,13595274,13597552
13803948,13572402,13663567,13513081
14046834,13429547,13837427,13992447
14032944,14220515,14111105,14160749
14140940,14199705,14258448,14214835
14048810,14170465,14104416,14136620
14048504,14143391,14110468,14226729
14046138,14106199,14179542,14101544
14125545,14146890,14184105,14184197
14482602,14273902,14326696,14065695
14126644,14093318,14155936,14106382
14098459,14071845,14155460,14148344
14381774,14025159,14160644,14043446
16158342,17115946,15895113,17628765
21272637,20227507,21296014,20555198
21092229,20182788,20796833,19560091
20700627,19648675,20689082,19666158
20505080,19559972,20508954,19551423
20600641,19600035,20635047,19607323
20424442,19504450,20543343,19478495
20964535,19540316,20612561,19890901
14899514,16025200,16038721,15497506
8364788,8174643,8300605,8050158
8308003,8263466,8287235,8153696
8529040,8060121,8647889,8901829
8586480,8991156,8900946,8282825
8872857,8465894,8716026,8417250
8604006,8266284,8602758,8232641
8281619,8360354,8332680,8140497
7956994,7915829,8163135,7764401
8507417,8005074,8392270,8098305
7776127,7543524,7848590,7445613
7218870,7046944,7320072,7260746
7283676,7349129,7463036,7386586
6259604,5763980,6439768,6186317
3868178,3822247,3835916,4090934
3947794,4079448,4083442,3844970
3808786,3794183,3779155,3824837
3921443,3929948,3915766,3929054
3941281,4009022,4025065,4262085
4262579,4186736,4244662,4028974
3927799,3944864,3935469,3934292
3950027,3933709,3942765,3953380
3980048,3991634,3973010,4146835
4619187,4660492,4219367,3982565
4555791,5243417,4014832,4012798
5243479,4606201,3968229,3973441
4052918,4593163,3961328,4144861
3935468,3944973,4042112,4244269
3939373,4063170,4143476,3938669
3932718,4143967,4040005,4046778
4148183,4056426,4045110,3944956
4074814,4061613,4165078,3966967
4150863,4051639,4047941,3953685
4035688,4040159,4142717,3941668
4138724,3954747,4102392,3954675
4151664,4003002,4036521,3984227
4088499,4031577,4187107,3992608
4062167,4167885,4038814,3953180
4050028,4156469,4047086,4053462
4163263,3968548,4066470,4056328
3946802,4154805,4033100,4023972
4158170,3977899,4065652,4070948
4082909,4074236,4076391,4072670
3951691,4018077,3940175,3884913
3831193,3835164,3799880,3811028
3833737,3842845,3812543,3834055
3820893,3826099,3838460,3838773
3820799,3829482,3702977,3856379
3854321,3825579,3864547,3868159
3828714,3840276,3843253,3820805
3853020,3852229,3851321,3854650
3832984,3822979,3827694,3835835
4001319,3948878,3952703,3919035
4055928,3999389,4047393,3959584
4039623,3964254,4072070,4133996
4149647,3950381,4055041,4062944
4063184,4053766,4055963,4063287
4041216,4070038,4052794,4049093
4043999,4045327,4140947,4054058
4061594,4058948,3962903,4070550
4046970,4085927,3997731,4004149
3961353,3961991,3971880,3962018
3960851,4350205,3965280,3967659
4047848,4057908,4054668,4063069
3996070,4004412,3993803,4005809
4035205,4033634,4035093,4050636
4044293,4049743,4065992,4070404
4041066,3947147,4041764,4154199
4033983,4133648,4035065,3936622
4161523,4076285,4061972,4048981
4071489,3968554,4061070,4142699
4119473,4084344,4137041,4059926
4022629,4049438,4048157,4035118
