0.519606,0.780722,0.686434,0.630047,0.561473,0.777001,0.327901
0.365146,0.134983,0.290877,0.303721,0.588956,0.588654,0.585876
0.360769,0.153044,0.258391,0.358063,0.588383,0.589607,0.586176
0.369692,0.168881,0.267837,0.291688,0.591734,0.589504,0.590251
0.357651,0.13405,0.231066,0.488791,0.588595,0.596343,0.586978
0.360004,0.141109,0.193228,0.324258,0.591457,0.589516,0.590129
0.346666,0.106782,0.164692,0.29804,0.589048,0.590387,0.590279
0.367658,0.151507,0.210166,0.32552,0.588304,0.592889,0.586906
0.411437,0.203871,0.271974,0.286424,0.592506,0.590181,0.587127
0.351026,0.18422,0.22109,0.377776,0.599879,0.603412,0.599868
0.437396,0.341138,2.17735,0.493489,0.607338,0.606224,0.608719
0.389679,0.179598,0.58428,0.313949,0.609556,0.607647,0.603733
0.365608,0.221505,0.249498,0.311941,0.6089,0.606728,0.605893
0.330986,0.188007,0.215972,0.377834,0.605936,0.604422,0.603629
0.34815,0.172985,0.223154,0.430207,0.613396,0.613459,0.611288
0.369349,0.215365,0.30881,0.386072,0.610311,0.604683,0.604111
0.361332,0.162397,0.179758,0.321106,0.606555,0.60429,0.606958
0.37407,0.172081,0.298644,0.389017,0.609414,0.605886,0.60468
0.373029,0.221882,0.249244,0.450662,0.587006,0.588887,0.586209
0.3661,0.189824,0.22784,0.348646,0.588994,0.590344,0.587162
0.406027,0.189387,0.220009,0.32726,0.589464,0.590761,0.585331
0.369978,0.117817,0.230517,0.311663,0.587313,0.588868,0.588157
0.470113,0.679484,0.833043,0.790014,0.590949,0.591517,0.588693
0.314376,0.114801,0.237391,0.148221,0.58738,0.58832,0.586107
0.366631,0.107182,0.251869,0.123518,0.589074,0.588415,0.586048
0.345863,0.139281,0.353521,0.173833,0.587653,0.591019,0.585496
0.376386,0.1742,0.270523,0.172604,0.588653,0.58936,0.586841
0.394086,0.0983699,0.231691,0.268403,0.586671,0.589846,0.586939
0.37939,0.124107,0.233001,0.259976,0.589518,0.587497,0.585447
0.409878,0.119953,0.20277,0.250352,0.589267,0.59045,0.587711
0.374648,0.166813,0.217004,0.16764,0.587282,0.588281,0.587243
0.370913,0.209703,0.220168,0.566499,0.589073,0.590682,0.585717
0.361046,0.124405,0.187408,0.154709,0.587332,0.588842,0.587902
0.368482,0.762785,1.39717,0.24578,0.587046,0.590051,0.584902
0.475677,0.192255,1.01018,0.162135,0.326269,0.224679,0.217395
0.376377,0.198537,0.210786,0.174391,0.175145,0.172888,0.174598
0.403639,0.1295,0.186799,0.244099,0.172091,0.175025,0.171911
0.375156,0.221299,0.216159,0.216606,0.175325,0.17267,0.174687
0.401561,0.173821,0.332254,0.229008,0.175092,0.175567,0.170961
0.3677,0.154226,0.209947,0.167547,0.173195,0.177088,0.180794
0.370606,0.159306,0.274091,0.170846,0.186938,0.179558,0.19075
0.362722,0.173213,0.387819,0.167389,0.198291,0.201188,0.201836
0.376517,0.207352,0.231294,0.212041,0.20413,0.202113,0.200804
0.373743,0.247628,0.193385,0.282779,0.200861,0.205291,0.203363
0.633397,0.171839,0.239615,0.243115,0.200923,0.202045,0.201065
0.668883,0.310122,1.21287,0.327357,0.203882,0.204928,0.200582
0.513135,0.573953,0.15122,0.104278,0.200384,0.200608,0.202893
0.375408,0.157258,0.145424,0.163512,0.204403,0.202081,0.200769
0.436034,0.595368,0.640485,0.114888,0.200934,0.205469,0.200654
0.380634,0.199717,0.184149,0.177478,0.203367,0.201228,0.200345
0.412652,0.255522,0.243924,0.174515,0.204147,0.204689,0.203597
0.543601,0.214879,0.632394,0.382259,0.201222,0.202424,0.204006
0.393936,0.223242,0.197651,0.136724,0.203696,0.204849,0.200382
0.382535,0.328794,0.628468,0.617124,0.201291,0.202407,0.203974
0.38596,0.179942,0.177355,0.209877,0.203012,0.204181,0.199831
0.412453,0.174145,0.219134,0.534954,0.200719,0.204812,0.203543
0.754977,0.233881,0.255815,0.231669,0.20333,0.201566,0.200137
0.56462,0.26148,1.13729,0.811073,0.203762,0.204536,0.203024
0.42773,0.233089,0.189947,0.501589,0.200599,0.201895,0.203378
0.367504,0.228755,0.299993,0.29913,0.202581,0.204017,0.199873
0.539814,0.592518,0.209502,0.411195,0.201109,0.204322,0.203859
0.374444,0.251251,0.266472,0.258338,0.203689,0.201079,0.200344
0.357603,0.180934,0.237686,0.415074,0.199474,0.203545,0.197491
0.540217,0.615859,0.231873,0.218552,0.203797,0.201542,0.203396
0.359588,0.189733,0.342919,0.202367,0.2032,0.204621,0.199619
0.527884,0.592792,0.204926,0.233205,0.201177,0.202039,0.2036
0.367239,0.237527,0.188785,0.312186,0.200512,0.204475,0.199974
0.388986,0.604062,0.646332,0.384682,0.203851,0.205079,0.203376
0.573148,0.252641,1.51915,0.666049,0.200508,0.201479,0.20253
0.488927,0.170431,1.07363,0.281326,0.204098,0.205236,0.200295
0.476125,0.228556,0.185585,0.613427,0.200946,0.202082,0.203749
0.378858,0.112005,0.254603,0.243323,0.203363,0.203371,0.199352
0.368443,0.156184,0.212664,0.588807,0.200749,0.204981,0.203381
0.375738,0.20693,0.158741,0.256318,0.203792,0.201388,0.200645
0.381323,0.331435,0.214475,0.415037,0.204602,0.205447,0.203857
0.808694,0.180337,0.274741,0.277823,0.200722,0.200883,0.202753
0.857483,0.15382,0.150717,0.244288,0.20344,0.203935,0.200287
0.531547,0.250642,0.201137,0.293339,0.200168,0.203639,0.202714
0.360293,0.143505,0.283777,0.122971,0.202741,0.20046,0.199537
0.371035,0.186679,0.239047,0.216911,0.203687,0.204835,0.203629
0.370426,0.25659,1.16685,0.837911,0.199794,0.200782,0.199432
1.76134,0.62218,0.197473,0.100193,0.20386,0.204994,0.204308
0.395279,0.193855,0.26534,0.183991,0.201004,0.201962,0.203116
0.383927,0.199002,0.220303,0.158392,0.204117,0.205276,0.201033
0.543075,0.562439,0.223864,0.231147,0.200391,0.205102,0.203058
0.384455,0.209822,0.336198,0.20506,0.20328,0.201641,0.200475
0.489948,0.566981,0.541059,0.235132,0.204016,0.205682,0.203421
0.374607,0.1976,0.222524,0.220605,0.200952,0.201784,0.200556
0.40027,0.161454,0.19301,0.269598,0.191,0.19777,0.19945
0.37069,0.250423,0.631109,0.556764,0.171901,0.173009,0.17459
0.374328,0.205604,0.18329,0.238627,0.174739,0.173691,0.171107
0.619089,0.158327,0.407738,0.600118,0.171461,0.175871,0.174519
0.340357,0.191423,0.297735,2.28391,0.171018,0.172008,0.170873
0.364392,0.138028,0.63138,0.242605,0.171611,0.176486,0.175012
0.374659,0.147601,0.270443,0.259959,0.171798,0.172129,0.17406
0.383329,0.744522,0.370535,0.1902,0.175209,0.176008,0.17128
0.34686,0.152057,0.643116,0.622172,0.173929,0.178687,0.177036
0.367849,0.176242,0.237331,0.307857,0.174609,0.172302,0.171463
0.407187,0.210856,0.19109,0.64494,0.171946,0.176021,0.174743
0.400392,0.250803,0.321334,0.140599,0.174723,0.17194,0.171505
