5143969,5193212,5198705,5191403,15744590
5264268,5237341,5070211,5263450,15720818
5195462,5219969,5215540,5132158,15738113
5212719,5200214,5148341,5195881,15738355
5204635,5160999,5216251,5200036,15746277
5202669,5244251,5273232,5324416,16215271
5394688,5475456,5470397,5454264,16470187
5391489,5464877,5467495,5447227,16512941
5484725,5424066,5698135,5426927,13623218
5923831,5902095,6056820,6169182,10886481
6238835,6189556,6253083,6117344,10961660
6227691,6210475,6124579,6250439,10915489
6231993,6180935,6250100,6134967,10981849
6310368,6023788,6074218,6319269,10957193
6293515,6207381,6194088,6133143,11023014
6211705,6187024,6159081,6167736,11010758
6201680,6247977,6285654,6215425,11077396
6249469,6223481,6219784,6394015,11367049
6511977,6534274,6550811,6450801,11528171
6549111,6511303,6443248,6571805,11567398
6533942,6523647,6501012,6492024,11595330
6607827,6431511,6506981,6447282,11520662
6475826,6522375,6481437,6495928,11603817
6520518,6512664,6432239,6483448,11604043
6520867,6504845,6480638,6458125,11627421
6310798,6376850,6719405,6546040,13562259
10748826,11339164,11245824,8771280,8581778
11830909,11258421,11171029,11171423,8603415
13920258,13879668,13767464,13444754,8696996
13924235,13876920,13786102,13823704,8397426
13959131,13933779,13821154,13790266,8370736
13949536,13898017,13845712,13775464,8426691
13845120,13593943,13466493,13301828,8041937
13259315,13202609,13154888,13162162,8020691
13301050,13256995,13221483,13143476,8000343
13329113,13260787,13187793,13127749,8009990
13310595,13253417,13111766,13171864,8009775
13235355,12571588,13251757,12565111,7935047
13284759,13253848,13190291,13185075,7988621
13265822,13266159,13155519,13194759,7990658
13259865,13255491,13222213,13188496,7975139
13294791,13238010,13181355,13214586,8058531
13937532,13862048,13811724,13791946,8310384
13929630,13835805,13786970,13765694,8301902
13940607,13873872,13789254,13744574,8292384
13784284,13643577,13405030,13257236,7930496
13285678,13219486,13184993,13135970,7976599
13325840,13244930,13192545,13154959,7932610
13294031,13198878,13134010,13118310,7997153
12782058,12640855,13172391,13074192,7964349
13312458,13200123,13193767,13171256,7967384
13301193,13226522,13178474,13114454,7941893
13321181,13272517,13193644,13148812,7872406
13228858,13162903,13140711,13102020,7907923
14210182,14142524,14084048,14067692,8315874
13933883,13845677,13783279,13777941,8276546
13930959,13835405,13791279,13726912,8294344
13831908,13431500,13400571,13104533,7916477
13262931,13200902,13178534,13184182,7926618
13300637,13221274,13204012,13184483,7941486
13292446,13226179,13139177,13162725,7940774
13193476,13173206,12656730,12597882,7907922
13333325,13249718,13290328,13128472,7949617
13054773,12620416,12923236,12478715,8027629
12820765,11052763,12746988,11020471,8428336
14454756,10057336,11704814,10025607,12669732
8881874,12407222,7460005,11579887,13579633
6912913,10380492,6905625,9616667,13490347
11830011,8185278,11596865,9010076,14538885
9032260,10801482,7261616,9817393,14077737
9279438,7892083,11309070,8551596,13401887
7117994,10586983,8860195,10728954,13589917
10252091,10300303,9547199,6867466,13577049
7712256,8287406,11398739,8128882,12565100
6373646,10164559,8451582,7952360,14233952
6393222,6118668,8073904,7809627,20229248
6468287,8833535,6433455,7824932,17688381
9005019,7612776,8503193,9975252,13344014
9303571,7279794,9130690,10372781,13190344
7955796,11552467,7217608,12038486,13592841
9274669,7929294,7992880,6805638,13664798
5999731,6325031,6167794,6139744,14202118
6077682,6079476,6112896,6218926,14129295
6064582,6228999,6231667,6025539,14149368
6081818,6237095,6123999,6143272,14208339
6029805,6195101,5793109,6131646,14168540
6121023,6811672,6134510,6364633,14167789
6149090,6097470,6016483,6204335,14087955
6096745,6145031,6113727,6223434,14202012
6196021,6119722,6122226,6030642,14235878
6093448,6130023,6111986,6215982,14192263
5806894,6214449,5867455,5717376,22990993
5907888,5434076,5935984,5577269,25011019
5929031,5521502,6061572,5533164,24959994
5782280,5442353,5784304,5429698,25075549
5753125,5337021,5635676,5227773,23804811
5514017,5185495,5555650,5174206,23898437
5642969,5227517,6064780,5224613,23774400
5619576,5883345,5590415,5294266,23842167
5711717,5309399,5529469,5292034,23812511
5620235,5297071,5541233,5292065,23809601
5519677,5213972,5516436,5227895,23857978
5551201,5212496,6161524,5200543,23646148
5916833,5758175,5804112,6098416,24993100
5825234,5470923,5814377,5478509,25030914
5886669,5459817,5845512,5427120,24947580
6835835,6115960,6130343,6236394,23505483
5768021,5420998,6251113,5603465,23210938
6373252,5591302,6421912,6172125,23363613
6288586,6046916,6287964,6083318,23573654
5718446,5401688,6016395,5539656,24027676
5948258,5560785,5683627,5705389,23903581
6196192,5653121,6315520,5523955,23666913
5614072,5725328,5612007,5266063,23743072
5940334,5533830,5794810,5651088,24197871
6641305,5668264,6601520,5553391,24921897
5935992,6334404,6116088,5792670,24421681
5957056,6369016,6365018,5704358,20935443
19062497,11961055,20086698,12520066,16593388
19404487,12369788,16400721,12383635,14594981
16306709,12315620,19102802,12357622,14589349
16346646,12245333,18385726,12276150,14596230
20461088,12863922,20546398,12684344,16408398
19314780,12422749,16453156,12461880,14565475
19968854,12602373,19906186,11584910,14601940
19801925,12512589,19822407,11381336,14540893
17085082,12278842,19229140,11751548,14617622
19417094,11825521,20014370,12627723,14602520
19836962,11264479,19855212,12578927,14664522
19798322,11330179,19870957,12561323,14671225
19562225,11022729,19288368,12131938,14801783
18827921,12155361,19317709,12207323,14849797
15940405,11852932,18591954,11922393,13996934
17915336,10317864,18745190,11415658,14118602
20289044,11850969,20209550,15700896,12985199
22578207,22716491,22576816,20874081,11340802
22501614,20927117,22492673,22502494,11326945
22497536,22518102,21250094,22359973,12751443
22606622,20970712,21948191,22413069,11349411
23446552,23700735,22079337,23931517,12084580
18905310,17730886,16788929,20348997,12038917
9001610,9308487,10355893,9545403,22755712
10174942,8507554,12003458,9976520,24017459
11419576,9946682,11822975,7895108,23801067
10585807,9656426,9167054,8731419,22484439
10245483,8978585,11755492,7642979,22814925
10445717,7992022,11589401,8354451,22367502
11448390,8865003,9494269,9592753,22672593
10998754,8603011,10780134,8800642,22680669
9747906,7788613,10308538,8605204,22326802
11965729,8189076,11117563,9645189,22497062
15178994,14538809,13167127,14197596,14590486
12866940,14975948,12753944,13921875,15142651
9829768,10081778,9894267,9823655,15790870
10061070,10066661,9888629,9992354,16163897
9765891,9820565,9826945,9777097,15718975
9704885,9676643,9457775,9435241,15076325
9100482,9514980,9469066,9409652,15037345
9284492,9489859,9305701,9388119,15084061
8586102,9197937,9160402,8491487,21304052
7284717,7331683,7241945,6501685,27263370
8054849,8247937,8251396,8190544,27944069
9821913,9869935,9872427,9908698,28195335
9817221,9855188,9859090,9974593,28056579
9882408,9843423,9854992,9906384,28140284
10432207,10486196,10324571,10363799,29529469
10348710,10327298,10321693,10350294,29493244
10392884,10409121,10334543,10323262,29558403
9604189,9943076,9702062,9442731,27935909
7915515,7680312,7595675,6900176,27089147
11020200,10808542,10684674,10610168,27633766
10635829,11040157,10927819,10976040,27870461
10913376,10978231,10689287,10374800,27574045
11025350,10910325,10752306,10960519,27820623
10775259,10444379,10800771,10316067,27360528
10712156,10772660,10542879,10850770,27612798
11734502,10376923,10404339,10838624,27097682
26235433,26106459,25838369,26884948,22518872
26558615,26464901,24709484,26321239,25970412
25930233,25584315,22955396,25032559,24857036
24780747,22321447,24237667,24577731,24909735
20639363,21806768,23491927,23973055,23895729
26525615,26248201,25214480,24180118,20260867
27967391,27828030,26441146,27830949,19035997
27992480,27061364,27057064,27162665,19101251
27992176,27895514,27073857,27212651,20684868
25550365,25461318,21463346,25388439,21545018
27191449,27830091,26996311,27896049,20694593
27514901,27790524,26414350,27754346,19067847
27664615,27086508,26980394,27822031,19051918
23126008,26111976,25261821,26048731,22499878
26487961,23904357,26023925,26805625,23208839
17767802,16484153,14424870,13757117,26643214
15096630,14906114,16569497,16704257,25585997
17154482,14654569,16247290,14198751,25393427
16916799,12742635,15661423,16658849,25167748
14813814,16456733,16687259,15960097,25798661
14179281,12007356,14311332,12417070,23508107
16068789,14555503,13898996,16390076,25555100
12698520,17098024,16241940,13142381,25915992
9786028,9847054,9759310,9817146,28342437
9797968,9833423,9764063,9788103,28335370
9786625,9843784,9781946,9768937,28310829
10320889,10457301,10220853,10240484,29663372
10148460,10105309,9935141,9849309,28299538
9636227,9371009,9462866,9509130,28575234
7014992,6687602,6684718,6888599,29291258
6828967,6819146,6737143,6819437,29382516
6793211,6837039,6721138,6802064,29341243
6810456,6876226,6738078,6772270,29341938
6777333,6824758,6698337,6789592,29347626
6790979,6875760,6743303,6809462,29381683
6860098,6849054,6695250,6789213,29365698
6805676,6804409,6733733,6840788,29399663
6800296,6845892,6739979,6824507,29434716
6795968,6834424,6786523,6976863,30185170
7613453,7781387,7345974,7429961,30472501
7542922,7852348,7495876,7612484,30238107
7742428,7407659,7723001,7715072,30513878
7725597,7660998,7452896,7566438,29115582
7410201,7297370,7313807,7228816,29008967
7406994,7081661,7281319,7194100,29079430
7396907,7390204,7014941,7424352,29020819
7344507,7120740,7221517,7285374,29107693
21846397,23250690,22217011,21551954,25187519
24602471,24576386,24148314,22212817,25050287
20950703,24389597,23718906,24209708,25165453
24367107,20786009,23852116,24309790,24281855
24390214,24293505,20456552,24314501,25181312
25271968,24960714,24204484,20883823,24131834
24318197,20857417,23872694,23791979,25140547
23155360,20430009,23865136,23327886,24664532
20834566,24192115,23734113,24250091,24568501
22558577,23823291,20000136,23891081,24248217
26168663,27665219,25980208,27591276,19204827
27269020,27810289,27069111,27147197,19160196
27893808,27070748,26967890,27806710,18985588
27993125,27312100,26430119,27816442,19129174
