1536,226,1547,235,549,435,559,435
1552,180,1523,210,552,439,561,439
1551,180,1574,181,557,445,568,442
1598,224,1604,195,535,444,548,432
1558,219,1567,179,527,422,548,393
1589,195,1585,242,533,468,552,448
1581,199,1586,202,553,469,554,467
1601,238,1627,193,553,443,561,447
1551,217,1611,189,524,457,542,452
1570,190,1514,226,535,432,540,440
1577,233,1561,205,519,415,525,407
1516,192,1525,180,520,422,522,428
1577,186,1527,236,505,451,517,446
1528,214,1501,207,517,429,522,429
1491,181,1479,208,524,414,531,419
1735,116,1670,111,576,357,586,351
1562,200,1527,192,534,391,537,395
1464,182,1484,173,525,410,533,411
1468,196,1438,167,522,410,527,413
1433,219,1489,174,519,425,530,415
1469,235,1508,184,518,424,516,431
1494,182,1432,221,519,413,535,411
1466,210,1474,209,531,406,538,411
1325,276,1299,289,459,490,476,486
1266,300,1262,289,462,481,467,488
1265,281,1263,296,456,480,464,481
1250,295,1250,288,465,487,473,475
1321,286,1308,285,473,467,477,477
1249,277,1246,283,470,463,482,460
1247,290,1275,283,464,470,470,477
1300,306,1320,288,468,476,481,476
1317,302,1304,289,471,473,476,480
1335,292,1318,288,476,471,483,468
1296,289,1292,292,486,451,501,449
1219,299,1258,271,480,464,492,456
1271,271,1249,294,482,471,483,470
1234,280,1242,286,482,467,492,468
1420,215,1437,210,520,432,521,433
1532,186,1493,199,588,376,578,385
1353,263,1339,236,498,443,523,439
1180,262,1165,260,552,456,538,456
1256,287,1295,276,517,467,537,464
1293,281,1312,393484,527,469,541,468
1236,243,1231,256,542,459,570,458
1234,266,1235,266,504,439,509,440
1262,275,1248,276,490,465,492,467
1322,307,1326,292,469,475,475,475
1326,270,1318,276,478,493,492,490
1255,286,1234,297,393696,0,485,470
1269,283,1281,265,493,455,495,451
1223,271,1212,279,505,443,507,449
1276,271,1283,281,482,476,488,478
1232,393513,1236,281,475,469,489,464
1293,297,1299,281,475,480,481,479
1223,409,1215,387,610,349,383,757
1414,313,1415,322,1456,152,1239,520
2051,393334,2040,111,2287,1,2267,1
1977,155,1975,146,2286,1,2276,0
1946,148,1948,148,2261,1,2255,6
1974,154,1973,145,2270,1,2252,10
1661,192,1670,217,1213,219,1210,226
1514,205,1582,187,1082,257,1260,205
1443,206,1459,226,1505,343,394838,0
1734,328,1672,365,1921,910,2349,708
1817,347,1556,476,2259,740,2024,842
1590,442,1769,369,2167,745,2010,851
1972,314,1653,402,2493,649,2412,702
1793,319,1667,388,1993,855,1954,843
1763,370,1560,412,1714,866,1422,1017
1521,393,1495,376,1579,893,1450,948
1546,367,1438,389,1532,907,1482,945
1497,403,1530,398,1540,954,1566,908
1553,413,1441,431,2097,802,1925,864
1501,408,1502,390,1662,908,1689,907
1507,420,1547,403,1591,915,1519,921
1471,383,1564,377,1385,1027,1694,851
1225,373,1225,367,1483,973,1336,959
1728,281,1532,372,2198,527,1954,590
1930,169,1895,184,2392,48,2339,70
1507,204,1499,208,963,178,929,186
1441,201,1417,206,886,204,894,190
1392,182,1353,202,917,188,889,204
1383,191,1383,183,902,201,883,211
1470,205,1444,205,900,198,883,198
1393,219,1428,201,877,204,880,196
1522,161,1487,171,906,192,928,184
1681,129,1670,118,1000,142,986,160
1489,180,1475,169,928,188,937,169
1394,205,1414,184,906,194,912,183
