3941127,3285374,3364814,3377254
3911698,3999566,3908734,4027305
3755840,3828983,3862577,4004161
3939946,4682751,4813784,4624561
3865612,4244205,4292843,4320990
3836287,3892296,3846245,4001786
3910053,3909486,3950920,4001238
3895439,3910776,3960088,3867880
3826610,4338638,4431794,4423364
4561234,6055865,5930262,6135815
4590263,6037042,6098998,6017284
4133482,4396698,4547240,4404615
3866439,3950358,3936376,3958696
4162992,5202567,5100167,5352499
4535705,6673588,6690902,6771905
4453920,5486165,5408712,5512460
4400491,5842991,5868998,5841002
5560491,9223702,8971690,9274281
5330648,8158832,8254678,8238650
4399797,5433990,5511737,5375461
4373521,5524451,5536675,5575048
5301531,8415984,8281641,8282717
5648484,9407953,9714817,9514509
4467332,5400891,5348162,5365210
4195917,5434086,5500571,5462951
4717560,6354730,6277977,6409370
4305526,5417278,5412213,5397754
4249778,5386338,5405471,5488697
4732782,5838347,6022697,6020524
4869793,5438338,5393989,5548067
4914860,6499440,6691255,6478298
4174040,3908165,3954970,3972862
3830755,3921028,4006818,4006051
3863184,3911157,3860827,4034139
4299312,5056986,5058116,5096567
3816285,4105821,4011348,4062497
3785823,3973027,4061398,4065085
3838454,3950921,3890822,3906668
4185868,3976045,4686357,3973977
4407281,5405492,5712638,5400468
4594999,6058333,6006215,6046596
4666899,5714918,6204820,5731487
4967045,4958362,7665046,5095245
4821319,5090470,7300947,5120065
4947550,5690712,7719742,5755862
5006406,6287651,7723943,5563513
5266990,8310206,8652404,7225418
5275696,8936940,9076310,9106957
5218965,8947543,8981127,9099916
5293937,8908072,8961489,9071215
5590745,9325651,9878407,9640058
6252073,10437008,11087232,11085819
5188824,8224486,8263183,8478155
4644960,5870377,5847681,5952579
4445432,5678721,5776538,5655568
5404491,9031493,8968720,9162465
5563089,9209531,9403191,9316498
5412616,9191625,9347861,9061081
6348170,10589903,11094596,10784217
6419841,10709527,10957276,10975478
6116956,10315884,10867550,10729473
5310053,8886157,9074126,8962822
