76872797,3201929,2841909,47712372,7386215,1423465,40372261,46475182,1490768,3116853,2271369,2594407,2044050,3632024,2879251
7443646,7026327,7166363,7074074,3439740,3481914,3488494,5485070,8141332,8081275,8108439,8289070,3779322,3832680,3850495
6906384,7255303,7027935,7417625,7286082,7426708,6837798,11785177,8085688,8136064,8028382,8009376,6467515,6906252,6292999
13494716,13781773,13776282,13503261,3194849,3288238,3214796,5228086,13858484,13793664,13784918,13648898,3171326,3194579,3234916
13765952,13794476,13658230,13774875,3347029,3266953,3295010,5075783,13483401,13587424,13610841,13396085,3088774,3173667,3095590
13535381,13639929,13737775,13693399,3220694,3248718,3230987,5116793,13777075,13784668,13442946,13228028,3114569,3137342,3136092
13597708,13436649,13052172,13068421,3139009,3002532,3093046,4751259,12273662,12216957,12061924,11818002,2686762,2813381,2651052
10953007,11540844,11435475,11653610,3030852,3522201,3489839,6535100,11596773,11995440,11620639,12174900,5701570,6034037,5687965
8308757,8310708,8273420,8083791,5800312,5417271,5272288,7108778,7962322,8046320,8070004,7749718,4287482,3937982,3747272
8988722,9044812,9618241,9477096,3226534,3421622,3314742,5515940,10016883,9900778,9918618,10027386,3622960,3512883,3606831
13528123,13453135,13328187,13314534,3175410,3274719,3347924,5223497,13782264,13790650,13846245,13863299,3248716,3308720,3124697
13359765,13619598,13773603,13875076,3160106,3297010,3283080,5137307,13852351,13813952,13674837,13715354,3365889,3278093,3258399
12633786,12245553,11944093,11583790,3717264,3632946,3651087,5579270,11158725,11922883,11747804,11840694,4132522,4092334,4072474
7662352,7539251,6277185,7648562,6878087,5663869,6656342,10068983,7339406,7457400,8285957,7473776,6950296,7691338,7033012
8227434,8488261,6993089,8556644,7984061,6405258,7807094,11244380,8678649,8722887,9585110,8811041,7298839,7676459,6996018
8374753,8173375,6720241,8282348,5925323,5296589,6052101,8514853,8382479,8286799,8937395,8195718,6040891,6551909,6174222
6985088,7055461,6315505,6996939,5878041,5503868,5664965,7835962,6867702,6811102,7117466,6857047,5842038,6140988,5873752
6355912,6384195,5755671,6287816,5338055,5096114,5386339,7403105,6494688,6457394,6764895,6539921,5600460,5925993,5746748
9406200,9360377,7357853,9516325,6027780,5183149,5799113,9156098,9251723,9326900,10146780,9561222,5976108,6724216,5966600
9334156,9654176,7552283,9893026,6142374,5252538,6193845,9310705,9947533,10279441,11108266,10073559,6190396,6972261,6389213
9451786,9623146,7555561,9587532,5947945,5106457,5752164,8520940,9114243,9216835,10036887,9230692,5680806,6266711,5705427
10096073,10389052,8337954,10584340,6496351,5781737,6776308,9185274,11444463,11799591,13008567,12153458,7675854,8676470,8299729
8053567,8023628,6463131,7428728,7667573,6205603,7903691,12420399,7577748,7723916,8388937,7569108,8344500,9336341,8293667
8497818,8771136,7098695,9030445,6368980,5426022,6360686,9578847,9134690,9125134,10259832,9269305,6547308,7206466,6483090
9815011,9778931,7573632,9775557,6104143,5220201,6142339,9122746,9738670,9757981,10705720,9692673,6016105,6671533,6020304
9507723,9487675,7306485,9244070,5851402,5043972,5669867,8439326,9005022,9016782,9924551,9077770,5464537,6132093,5491062
7315362,7328824,6080734,7466946,5381961,4862770,5318149,7628826,7162801,7287189,8012353,7385802,5312207,5767145,5309845
6052394,6123028,5496489,6145723,5151526,4858966,5135729,7126144,6138449,6142735,6505187,6287023,5139465,5370160,5169658
6000606,6069531,5436869,6079782,5109326,4809707,5083140,7273322,6109485,6093107,6366110,6139224,5114177,5386707,5122224
6797897,6902253,6275471,7016890,6026389,5484624,5840016,8270945,7094267,7089887,7370252,6950192,5755624,6075870,5759721
6790297,7245996,6140008,7185033,5998069,5504674,5909076,8825931,7571714,7649790,8086463,7440335,5953311,6422090,5751732
