8695790,8589288,8699938,9054596
9077922,9050926,9077670,9130584
13313170,13107946,13038826,12889787
12909493,12498035,12407347,12953952
17653905,17414291,17563475,17592871
22720158,22697054,22655690,22807642
13697215,13740588,13447779,13722150
11518327,11505150,11568370,11549996
14871452,14707611,15204408,14871349
11268644,11356747,11350228,11491923
15899602,16591460,15892833,16476533
15766498,15810693,15792742,15806590
9170096,9170641,9090104,9226360
9134176,9104612,9072569,9200969
9080674,9090496,9184991,9183497
9033011,8918253,8853469,8798404
8790250,8801942,8750737,8842236
9464341,9812738,9698261,9595543
8799649,8783887,8746034,8755247
8922175,8810146,8978073,8804824
13660933,13501023,13571838,13651704
10408403,10269962,10416740,10518891
8802611,8813864,8718932,8831452
9972822,9995036,9276406,10549477
27174382,27276602,27405237,27105773
19931939,20036617,20085005,20210710
12825203,12789898,13020911,12918358
17788620,12714707,16595136,12577208
20910367,16264749,21178096,17085728
20731961,17112834,20522224,16715287
13174925,11583244,12944286,11324278
21733783,22469991,21983019,22609214
25209389,25221222,25204016,25261938
25030228,25208837,25199572,25202182
21625721,18303201,21678882,18756922
20027262,15724082,20127706,15738634
