990,3,980,2,973,3,971,3,4,1,4,1,4,1,4,1,970,3,970,3,970,3,970,3,4,1,4,1,4,1
995,187,960,201,923,203,935,210,3,1,3,1,3,1,3,1,935,211,935,210,935,210,935,210,3,1,3,1,3,1
1090,3,1092,2,1036,2,1053,2,0,2,0,2,0,2,0,2,1054,3,1054,3,1055,2,1055,2,0,2,0,2,0,2
1078,62,1078,61,1095,61,1079,60,2,0,2,0,2,0,2,0,1079,61,1079,61,1079,61,1079,61,2,0,2,0,2,0
1053,8,1069,9,1052,9,1051,9,1,0,1,0,1,0,1,0,1051,9,1051,9,1051,9,1051,10,1,0,1,0,1,0
781,227,777,232,773,239,768,245,1,0,1,0,1,0,1,0,766,247,767,246,767,246,767,246,1,0,1,0,1,0
663,279,667,272,665,267,662,262,0,0,0,0,0,0,0,0,663,261,663,262,663,261,664,259,0,0,0,0,0,0
1059,4,1058,4,1021,3,1030,4,1,1,1,1,1,1,1,1,1031,4,1030,4,1031,3,1031,4,1,1,1,1,1,1
871,272,858,274,863,280,868,286,0,0,0,0,0,0,0,0,868,288,868,288,868,288,869,288,0,0,0,0,0,0
714,192,731,184,748,168,767,153,0,1,0,1,0,1,0,1,770,151,770,150,771,149,771,150,0,1,0,1,0,1
1071,2,1077,2,1082,2,1062,3,1,0,1,0,1,0,1,0,1061,3,1062,3,1061,3,1062,2,1,0,1,0,1,0
725,395,692,388,688,392,677,391,0,1,0,1,0,1,0,1,674,390,673,392,673,391,672,391,0,1,0,1,0,1
991,137,1008,131,1014,125,1008,105,0,0,0,0,0,0,0,0,1007,104,1007,104,1007,104,1007,103,0,0,0,0,0,0
1027,89,987,95,1016,115,1006,126,0,0,0,0,0,0,0,0,1007,126,1007,126,1007,126,1006,128,0,0,0,0,0,0
766,375,767,373,778,376,768,375,0,1,0,1,0,1,0,1,769,375,769,375,769,376,768,376,0,1,0,1,0,1
1100,30,1099,20,1103,16,1105,10,0,1,0,1,0,1,0,1,1106,9,1107,9,1107,9,1106,9,0,1,0,1,0,1
934,69,918,73,905,81,906,87,1,0,1,0,1,0,1,0,904,88,904,87,903,89,903,89,1,0,1,0,1,0
589,328,567,330,548,332,550,336,0,2,0,2,0,2,0,2,550,337,550,336,549,338,549,337,0,2,0,2,0,2
945,53,949,40,964,35,997,29,8,0,8,0,8,0,8,0,998,28,998,29,999,28,999,29,8,0,8,0,8,0
1081,32,1092,37,1097,44,1101,48,1,2,2,1,2,1,2,1,1102,49,1102,50,1101,51,1102,49,2,1,2,1,2,1
1150,335,1161,333,1156,332,1206,345,4,6,4,6,4,6,4,6,1206,345,1206,345,1207,344,1206,346,4,6,4,6,4,6
1182,82,1177,77,1170,72,1091,54,1,0,1,0,1,0,1,0,1090,53,1090,54,1090,53,1090,53,1,1,1,1,1,1
1085,1,1040,0,1021,0,1008,0,3,1,3,1,3,1,3,1,1006,1,1006,1,1007,0,1007,0,3,1,3,1,3,1
1096,138,1096,138,1096,139,1097,138,1,1,1,1,1,1,1,1,1099,139,1099,140,1099,140,1100,139,1,1,1,1,1,1
997,107,1022,108,1041,108,1042,107,1,0,1,0,1,0,1,0,1040,107,1040,107,1040,107,1041,106,1,0,1,0,1,0
1071,12,1097,12,1098,12,1123,13,2,1,2,1,2,1,2,1,1124,12,1123,14,1124,12,1123,14,2,1,2,1,2,1
1273,94,1230,96,1231,97,1181,88,1,0,1,0,1,0,1,0,1181,89,1182,89,1181,90,1181,89,1,0,1,0,1,0
1073,7,1070,6,1068,6,1055,6,2,0,2,0,2,0,2,0,1056,6,1056,6,1056,6,1057,6,2,0,2,0,2,0
1036,52,1043,61,1052,68,1066,75,0,1,0,1,0,1,0,1,1065,77,1065,77,1065,77,1065,77,0,1,0,1,0,1
962,122,961,117,957,110,950,101,4,1,4,1,4,1,4,1,950,99,949,99,948,100,948,99,4,1,4,1,4,1
1073,23,1073,29,1070,35,1049,41,3,0,3,0,3,0,3,0,1050,43,1050,44,1051,42,1051,43,3,0,3,0,3,0
800,414,800,413,802,414,809,414,2,2,2,2,2,2,2,2,810,414,811,413,811,413,811,412,2,1,2,1,2,1
1118,78,1126,73,1138,67,1146,60,1,0,1,0,1,0,1,0,1144,60,1143,60,1144,59,1143,60,1,0,1,0,1,0
699,516,698,516,700,516,700,515,0,1,0,1,0,1,0,1,702,515,703,514,703,515,702,516,0,1,0,1,0,1
1388,8,1408,8,1406,9,1406,9,3,0,3,0,3,0,3,0,1407,8,1406,8,1406,9,1406,8,3,0,3,0,3,0
