0.569357,0.334057,0.278353,0.304061
0.672792,0.694497,0.356347,0.472676
0.678491,0.698767,0.394286,0.154098
0.685588,0.701086,0.367631,0.345519
0.682187,0.707147,0.383319,0.287268
0.682977,0.703464,0.339868,0.263266
0.677865,0.702586,0.353934,0.208715
0.678018,0.699608,0.359918,0.245375
0.681767,0.702373,0.355646,0.218855
0.683546,0.704142,0.367759,0.211499
0.682779,0.703491,0.535309,0.245761
0.681845,0.704429,0.37104,0.195983
0.679592,0.702928,0.358513,0.239172
0.684949,0.702429,0.339081,0.248618
0.677666,0.707325,0.392412,0.207895
0.635685,0.646721,0.378638,0.292052
0.517671,0.529319,1.65583,0.295766
0.516236,0.536813,0.457562,0.174448
0.521917,0.535083,0.417423,0.175437
0.51697,0.533191,0.438291,0.194607
0.523992,0.530717,0.562468,0.1868
0.520332,0.537102,0.433712,0.21246
0.52096,0.528855,0.434914,0.199538
0.52076,0.537583,0.506487,1.1404
0.52107,0.532663,0.422413,0.598228
0.525738,0.529366,0.415436,0.219525
0.631941,0.638059,0.420474,0.184586
0.682931,0.703077,0.364839,0.462658
0.678886,0.705992,0.393573,0.25463
0.682763,0.703454,0.537135,0.416045
0.683479,0.704466,0.449761,0.167526
0.679208,0.705773,0.414208,0.451907
0.672274,0.69859,0.405256,0.129155
0.681597,0.702759,0.394956,0.180384
0.681739,0.703039,0.428023,0.407388
0.680967,0.702828,0.370684,0.172072
0.679015,0.702598,0.354104,0.256116
0.681,0.70357,0.308561,0.25753
0.679549,0.70149,0.403412,0.176032
0.681148,0.701941,0.389043,0.123729
0.681668,0.702414,0.392656,0.194912
0.680612,0.703364,0.426645,0.175537
0.681134,0.703167,0.375415,0.259393
0.677988,0.702537,0.45433,0.192059
0.679841,0.701798,0.375912,0.313355
0.68286,0.704359,0.358164,0.29827
0.681485,0.703435,0.485175,0.164452
0.682013,0.703829,0.373166,0.181382
0.845275,0.854671,0.407187,0.345728
0.907388,0.906906,0.331214,0.259197
0.90569,0.907747,0.425808,0.249206
0.907729,0.907455,0.346787,0.274766
0.90807,0.908105,0.343557,0.198869
0.905249,0.906877,0.44227,0.238636
0.907478,0.907251,0.350857,0.270138
0.906432,0.907995,0.42295,0.247832
0.908037,0.907691,0.348771,0.272721
0.902862,0.907894,0.340581,0.502461
0.657146,0.645205,0.398779,0.792553
0.564921,0.572128,0.435265,0.178069
0.564454,0.577649,0.432581,0.645349
0.569808,0.573558,0.433178,0.323296
0.561096,0.576332,0.426969,0.752132
0.570584,0.575739,0.427404,0.298152
0.557217,0.572849,0.413571,0.60336
0.569043,0.575831,0.417834,0.259419
0.565449,0.57268,0.426321,0.143674
0.563664,0.572282,0.439645,0.790175
0.565231,0.572319,0.448772,0.289214
0.564995,0.578147,0.482006,0.657671
0.565872,0.568924,0.452708,0.136205
0.565249,0.572448,0.40748,0.508133
0.563649,0.572957,0.479098,0.199527
0.564797,0.571629,0.439526,0.307529
0.567092,0.577236,0.475933,0.248622
0.565551,0.573644,0.424658,0.270968
0.563531,0.573097,0.619339,0.214493
0.565884,0.573726,0.431368,0.305359
0.565756,0.573343,0.434125,0.214096
0.564144,0.572424,0.608035,0.210197
0.56836,0.574197,0.45489,0.339661
0.565437,0.574317,0.59707,0.256405
0.558582,0.556228,0.506191,0.954243
0.439699,0.41511,0.482639,0.205224
0.443467,0.453443,0.421391,0.280092
0.44735,0.446563,0.434122,0.213544
0.447112,0.44775,0.463807,0.148788
0.448081,0.447762,0.417927,0.235985
0.431074,0.428361,0.483254,0.203711
0.427777,0.420266,0.444093,0.247164
0.437819,0.434566,0.416072,0.202933
0.424271,0.439146,0.424213,0.290041
0.429711,0.434694,0.431589,0.202706
0.428754,0.430138,0.545709,0.205044
0.425651,0.438605,0.442941,0.883977
0.424548,0.434294,0.471271,0.34393
0.425526,0.434339,0.423309,0.325181
0.42692,0.440128,0.45367,0.202527
0.431994,0.449083,0.487469,0.555496
0.424912,0.434063,0.418147,0.144816
0.428541,0.442383,0.45114,0.782872
0.426607,0.43523,0.426353,0.37186
0.42574,0.435112,0.482645,0.597633
0.427213,0.436849,0.448347,0.184526
0.42958,0.434024,0.407423,0.219918
0.434904,0.436006,0.524725,0.858014
0.431814,0.435217,0.433975,0.152282
0.437841,0.435885,0.477516,0.625552
0.431479,0.434287,0.410389,0.2642
0.43143,0.434816,0.439084,0.693006
0.427038,0.435414,0.394779,0.252163
0.440136,0.438829,0.385058,0.21574
0.453764,0.450521,0.450648,0.607447
0.446846,0.451522,0.41361,0.261555
0.44949,0.449705,0.449116,0.799074
0.449481,0.44979,0.433513,0.399184
0.443145,0.452483,0.414889,0.243494
0.443322,0.44971,0.488064,0.46869
0.44126,0.446357,0.443098,0.892918
