22715995,274971075
13972986,14456410
14467138,14530448
14719471,14642184
14802254,14823512
14600936,14642960
14619886,14718889
14683011,14510349
14292122,14399953
14561747,14511090
14287898,14328082
14308551,14370057
14261693,14284043
14334938,14335823
14326088,14341588
14366267,14149584
14360454,14356802
14297895,14328280
14397354,14378675
14277740,14319347
14386588,14365563
14323186,14334604
14294256,14335901
14297157,14306939
14312363,14313130
14313068,14294678
14575710,14603386
14573384,14588918
14420516,14668778
14589689,14602296
14598055,14593000
14586694,14606528
14541691,14379129
14324360,14337070
14332464,14336789
14275108,14322330
14320594,14325551
14306515,14329935
14283717,14317696
14285980,14317869
14204894,14407863
14275081,14282731
14307366,14301733
14438520,14345105
14271905,14345948
14396380,14386314
14316967,14349283
14285164,14328312
14324718,14327795
14288285,14335723
14332849,14333106
14329463,14336159
14332550,14362370
14802684,15047014
14326970,14307568
14283312,14323051
14319353,14320284
14323596,14312666
14366237,14406272
14324804,14312328
14306576,14309964
14338131,14362467
14267175,14334691
14325138,14344366
11465784,12099574
13027972,13271190
14299783,14316539
14300142,14320569
14364605,14357754
14300836,14334588
15390468,15375824
14520767,14533836
14479506,14500419
14403412,14370414
13912270,13752038
13650709,13658600
13650922,13688753
13618878,13636243
13524675,13653681
13656910,13717764
13618121,13636362
13642470,13705271
9387749,10089262
5873836,5954382
6036669,6062244
5965439,6005622
6005306,6042455
5988966,5996818
6233924,6273893
6024541,6064341
6083118,6192575
6041976,6077521
5942293,5994728
6092105,6146752
6114554,6214937
6089877,6226440
6022881,6082074
6121297,6149503
6171069,6228537
5952267,5990655
5935834,5973268
6060034,6105275
6000900,6028185
6175833,6143059
6039167,6070636
6054536,6123842
6203358,6238590
6244094,6295437
6081938,6120647
6136978,6160865
6059348,6048656
6074604,6137818
6009232,6054184
6084534,6120034
5996345,6035037
6127629,6136998
5992591,6024018
6158525,6171670
6098136,6049268
6293951,6318582
6119084,6161314
6128288,6152841
6298005,6332857
6176546,6212093
6019487,6328265
5886352,6282615
5868898,6291512
6095399,6046062
6259647,6180793
6113348,6129462
6141991,6048253
6132037,5986602
6183286,6038878
6158252,6156028
6017001,6048803
6226193,6268495
6593507,6447971
6198959,6418412
6246590,6282728
6082202,6026227
6124765,6175652
6206679,6236413
6077424,6110084
6225567,6272439
6203708,6358104
6052842,6010174
6066929,6241519
5873742,6079269
6220686,6394866
6110050,6141169
6173268,6207419
6227042,6263775
6426981,6532787
6094005,6178476
6086723,6203695
6212895,6104935
6243998,6277799
6157502,6207516
6180019,6200326
6794403,6908415
6178348,6305515
6339190,6378700
6164054,6216108
6188345,6191731
6423792,6182378
5970022,6271901
6103649,6506401
6079419,5929608
6227863,6124450
6275067,6145512
7448587,6837933
6251619,6516496
6160872,6104194
6544742,6553498
6069533,6113041
6291219,6321613
5993580,6025102
6289451,6225587
5919879,5911122
6252360,6269459
5910267,5957473
6546883,6489182
5936097,5961004
6270689,6266342
6155137,6280006
6434164,6463620
6061518,6091981
6429598,6087327
6339941,6363577
6175079,6540788
6736634,6137287
6808519,6811232
6627195,6663028
7164164,6622036
6188894,6782226
6300522,6330143
6154875,6193112
6103807,6138647
6201344,6259083
6348293,6274152
6352575,6407519
6317788,6361011
6269860,6311691
6084985,6122815
6310169,6327093
6132988,6241795
6293804,6324055
6145319,6175674
6349177,6377287
6388298,6427232
6283222,6320075
6136585,6171396
6212235,6136803
6131364,6162756
6339965,6371569
6036649,6128181
6346588,6395782
6125259,6169678
6253303,6286509
9548939,15934373
21784439,21766803
21809550,21812083
21780182,21762625
21795996,21818240
21742963,21824471
21754019,21695536
21737470,21670152
21294594,21681246
21609034,21420277
21685191,21668370
21663140,21651110
22446065,22348822
23541329,23431097
24180864,23968603
24707971,24589706
23707064,23646726
23693958,23574409
23736202,23652862
23836901,23719325
23670784,23640039
23728150,23409621
24478654,24315642
24056978,23902288
24108691,23959878
21955995,22018046
21620305,21591035
21673715,21650595
21601291,21624471
21622052,21597091
21525122,21594361
21662292,21609080
21515952,21548034
21225813,21529602
21499835,21279131
21548815,21644245
21632640,21593805
21680756,21671981
23670886,23633261
24723930,24544836
24722535,24654920
24592010,24452761
23692834,23586005
23727224,23553667
23917550,23686938
23716102,23704972
24093023,23979460
23653163,23718496
22585733,23026484
8776181,8850541
8840667,8861902
8902838,9052920
8944836,8925929
8942668,8993213
8956539,9028367
9004571,9060093
8956139,9015040
9037412,9053018
8927733,9011874
8842539,8977202
8890102,8915948
8795863,8873686
8841471,8874955
8773994,8833064
8813661,8895113
8822258,8870204
8702142,8817053
8775446,8842196
8784943,8833998
8818451,8873253
8853301,8882284
8952417,8861613
8996591,9025479
8933596,8978482
8829847,8958906
8967487,9015445
8940966,8980881
9026899,9071840
8935559,8950448
8926790,8965871
8872868,8954644
8986999,8951182
8879570,9117388
8963560,9022005
8986633,9039472
8963430,9033125
8963781,9024699
8861241,8851822
8966190,9021268
8942729,9015433
8910558,8975979
8953539,8991005
8924286,8979742
8969679,9427149
9412530,9285775
9883081,8894485
9396677,9447128
8791212,8775743
8780945,8809882
8776794,8875783
8762345,8885027
8844826,8886804
8808205,8862987
8914704,8840022
8859483,8885960
8907855,9035594
8782211,8522884
6983976,7020697
6965775,6912368
7034988,7017863
7760380,8103698
8910609,9002624
8887282,8936648
8883821,8881748
8853439,8914857
8813005,8925951
8885126,8941664
8903650,8974768
8900768,8939962
8886517,8924860
8874514,8880151
8892127,8944126
8896086,8955047
8859960,8926909
8863500,8917405
8905651,8974696
8859443,8893734
8813363,8927133
8899743,8938351
8894332,8950371
8901255,8958104
8833778,8885430
8890239,8955350
8846822,8855886
9567941,9666334
8850560,8897313
8877222,8924442
8889363,8946221
8428976,10243306
14844799,14784294
15066571,14992342
15192488,15038954
14954313,14872033
15050055,14919166
15029090,14877448
15008938,14855707
14899118,14920898
15147305,14974266
15034953,14895127
15060101,14907536
15021474,14878669
14988639,14856106
14889327,14775290
14934251,14786658
14881959,14745781
14924833,14754084
14959505,14808982
14937305,14775556
14681898,14765952
14559359,14519799
14100320,14114478
14116391,14122340
14101065,14116173
14099704,14093964
14129571,14117443
14059840,14129890
14137762,14146972
14165202,14160473
14191535,14181765
14194734,14184282
14200096,14180004
14263309,14222257
14224889,14128861
14189526,14177739
14133987,14131939
14139078,14147081
14151150,14137803
14138801,14137379
14138445,14135808
14089338,14150470
14152394,14123061
14755470,14614273
14957162,14818284
15285121,15135870
15098301,14952965
15189275,15019069
15045554,14908768
15021003,14888719
15136486,15004559
15095878,14963292
15189013,15065270
15070599,14946825
15114129,15026394
15223488,15098569
15086914,14975760
15054779,14921091
15220174,15038779
14906470,14764014
14699434,14694011
14140399,14105071
14145668,14159312
14102058,14186121
14189720,14095598
14141782,14156508
14121983,14135087
14085256,14106150
14164375,14081159
14145470,14100653
14137621,14115544
14164530,14166069
16875586,17806020
23502861,23439247
23481869,23419706
23558878,23505414
23592638,23535075
13851836,13168243
9313370,9391587
9286717,9375858
9451230,9508152
9316709,9436919
9317832,9405494
9494158,9552708
9342370,9421065
9214963,9292754
9221098,9299781
9226299,9295042
9250812,9275606
9220464,9241325
9395284,9422684
9258475,9353215
9227853,9301941
9249256,9328309
9240687,9315242
9218481,9289938
9397424,9471832
9278084,9351262
9234257,9285988
9294867,9330679
9198681,9271959
9239687,9317788
9309271,9371049
9222985,9302791
9182213,9270453
9259629,9369577
9216594,9263988
9239658,9339232
11845674,12545146
13016828,13097297
13104137,13185422
13172768,13247844
13163056,13249553
13137723,13209061
13065378,13148439
13179775,13238223
13233569,13208815
13186791,13166290
13036711,13069637
13133995,13200064
15138732,15173690
13372537,13426909
13221472,13330270
13125437,13199665
13068279,13145694
9512298,9472378
9233365,9322716
9179877,9288966
9280145,9360266
9290674,9393581
9206760,9280865
9283338,9354260
9235306,9376635
9176299,9249942
9248395,9335609
9222257,9337428
9194208,9270377
9298068,9393184
9195773,9248800
9185044,9245273
9161251,9222406
9237087,9285075
9212517,9273010
9371351,9129509
9256138,9308092
9145699,9275923
9192000,9266116
9242540,9317347
9351949,9421484
9174783,9282781
9204948,9294872
9201147,9265136
8956309,8916612
9454077,9523980
12512699,12477905
24864854,23122550
26412820,26165824
26493729,26150206
26258439,25731832
27015367,26600030
27002207,26646711
26965795,26643204
26941181,26643840
26478612,25913664
24189322,24059483
24084633,23895111
24099961,23865170
24050036,23897431
24106084,23912653
24054577,23828305
23635492,23533092
24104164,23896733
