4536144,4490751,4541943,4538150,6586643,8596098,8739823,8751249,4250479,4314615,4348313,4399889,6342010
4465905,4508584,4493493,4505106,6805283,10592870,10412456,8950859,4337374,4364566,4388467,4367289,6527394
4368788,4381347,4372739,4415504,7583591,10067614,10264217,8778169,4295555,4412387,4387657,4401908,6362739
4421237,4427373,4432637,4463378,6454085,8600909,8639165,8655202,4316697,4445709,4410232,4422577,6430353
4386317,4390756,4504457,4551593,6553368,8923128,8896971,8900549,4463316,4496283,4582386,4535052,6486472
4393733,4366616,4402114,4415024,6487362,8622812,8600776,8654771,4328837,4431058,4474380,4419296,6421626
4432326,4368700,4435991,4414922,6493133,8706568,8688381,8617561,4321329,4397331,4430323,4433829,6424047
4476019,4444151,4434800,4447658,6522848,8819368,8717760,8725495,4367429,4402817,4524728,4524660,6500001
4545919,4551458,4411583,4439803,6564925,8764755,8788942,8781744,4345317,4374235,4411096,4431924,6416238
4526001,4466663,4465980,4470994,6524678,8350708,8625630,8801628,4320737,4412514,4449420,4494556,6462336
4470703,4473285,4469978,4523275,6493522,8741283,8793232,8727242,4294530,4328496,4366163,4406682,6434384
4478825,4478116,4486721,4540592,6568959,8751012,8702194,8760651,4355856,4337739,4359192,4342099,6418953
4488381,4434122,4446479,4515655,6420418,8650665,8673230,8623164,4363689,4370211,4399849,4368065,6431657
4443104,4440362,4466881,4471892,6470141,8686857,8608323,8666927,4333756,4402298,4449353,4487816,6387317
4303804,4414308,4424350,4434633,6561244,8839321,9297683,10278806,4263116,4286898,4358499,4436796,6509043
3792450,4091019,3781266,3801173,7206369,12405121,12336755,12300789,3551598,3602211,3523040,3730795,7969305
3372153,3454458,3321465,3336225,7928846,16178933,13917222,16661282,3427346,3409119,3388200,3426784,8784117
3616638,3111250,3589026,3851055,11757929,19883275,20012009,20043679,3603545,3867745,3737519,3086535,12047876
3781972,3193753,3792624,3981464,11793198,19582278,19869270,19852469,3396805,4033575,3863277,3164206,11918675
3583883,3075620,3635338,3777392,11985647,20230915,20567887,20776434,3666319,4051059,3880552,3389163,13202088
4321780,3491303,3574098,4137345,9714722,12278992,11691971,12944026,3097594,3677260,3546693,3041490,8930742
3283923,2566058,3210234,3678358,7408117,9630217,9579934,9621832,2979519,3482254,2961685,2523179,7469375
3592741,2577760,3124431,3799805,11453504,16169247,17653788,13690764,2774899,3693828,2675755,2554724,11184965
3324009,3197369,3246309,3647296,12781551,22169379,22176623,22716351,3335941,3596589,3486046,3520013,14048514
4055467,4012575,3988264,4370637,10880417,15370437,16811218,16416056,3973930,4336720,4277821,4089863,10110437
6686761,5178288,5186683,7249601,5102438,10439092,10534168,13729138,5600809,6682172,6701303,6175135,5193060
5295755,5376091,5553882,7548181,4116713,6211109,6049692,6103820,6569933,5473452,7386184,7615129,4097706
13348570,10179941,7704317,10494912,4973588,5068765,4988947,6337302,5666173,6458254,8873303,7009291,3984297
7823780,9380886,10358042,9583617,3772651,6644854,8832384,4961112,8466438,8970481,9583655,9551551,3897637
7435667,7579757,7052273,7670396,4715469,6116857,6085368,8226952,7463384,7661970,7602179,7591925,4231121
6896405,7043421,5947604,5804593,5371086,9872727,6268043,8216730,7175448,7465031,7401740,5770805,4644077
7334269,8570215,8511534,7932833,4506318,7334537,9671571,8381484,7848261,7994364,7784884,7660150,3880061
6238576,6740744,5481716,5336268,3749559,5644730,5604415,7695693,6755105,5551442,6857558,6840977,3738090
6599332,4546772,8447843,8971397,4416860,6686954,8901680,8832562,8775504,8225376,6764148,7968911,4345860
9742846,8985280,11039251,6790424,4051100,5224586,5241837,5179194,6450057,13145868,7703963,6467599,4130303
9464141,10161734,11885405,11952958,4235329,5330939,5278461,5289992,11551082,10276765,12115357,12388339,5135084
11609340,11475077,9577719,10280512,4078626,5283303,5194615,5319444,10554884,10213333,12303917,12474780,4883148
14077559,14120729,13417997,12202588,4485296,5779784,5711557,5773061,14431354,14175936,12427207,12291680,4710358
13540392,13322656,13560418,13567081,6512127,8224496,8302563,6969478,13638638,13081907,13403471,13356190,6452767
14039250,14095980,12093913,12456912,6172063,5867766,5632928,5554596,12881477,12737446,10588677,11966198,4307045
9275915,7090741,7857556,7977084,4426454,6420949,4551518,8176212,7178831,8308613,9202521,7842430,4456020
7294816,7055583,6910558,7549122,4182054,6202519,4303928,6252940,6892797,7529185,7447298,7567607,5959112
9808532,7350338,8259839,7385158,4373328,5696532,5786276,8395898,6330612,7838885,7389230,7999576,4228326
13736738,8120392,14404886,7999154,7318917,5329637,6027596,5867065,6861677,7547665,6942558,7422507,4217952
11546639,7077287,12321224,7085025,3992900,5747084,5689352,5749948,6479346,7154523,5533125,6772618,5712028
12138054,7930609,10537506,6877632,3555077,5328977,5378558,5423739,6369700,6258321,6072589,5946620,3623924
11710537,13840741,12941788,9465106,4884686,5683466,5639102,6172585,11704686,8661445,12115890,10295260,4172784
12093174,7948433,11549839,9331321,3919231,6658697,6600725,6244831,8567001,9323578,7591938,8836919,4617919
11728871,7807355,13032642,7913720,7862510,8292811,8201690,10683926,7130168,7815396,7175533,7784448,8195705
4621117,3744272,4627895,5058009,8267918,15613073,19321397,15191490,3299753,4974154,3312659,4931743,8512225
4004262,3570305,3942973,3251795,8594019,16749932,13638588,13322325,2721188,3099559,2695185,3011103,8284517
3664622,4061111,3675522,3053098,7858594,12302762,12591787,11753296,2676784,3082861,2696100,3139256,8224504
3804074,3394972,3729601,3949914,8839520,15253941,15427133,16462417,2708068,3850332,2726332,3227042,9116984
4128991,3254481,3890359,4599912,8587562,11999320,13872295,12974676,3517045,4336439,4533575,3558168,10514630
4457442,3385839,3716786,5423019,7899233,9781409,9270078,10003520,3932395,3842096,3819784,3642120,7767088
5517484,3926463,5256938,3908310,7350510,9896725,9326465,9833543,5560132,5693046,3847477,3646866,7965083
5245376,3547877,3531542,3574470,6599104,8801241,9471193,8695532,3494352,4159109,4716863,3404323,6662915
3607443,3572509,5426155,3599991,7943990,10046027,9567659,10656244,3431676,4025395,5498187,4100331,8126521
5237434,3626849,3549738,3674146,7363616,10133504,10363030,10146249,3567660,4108476,3326377,5587130,7592482
5595763,3459855,3424473,3473455,6810295,9708481,8766344,9657084,3431085,3997388,3231216,3366648,7211573
4472379,3549136,3480552,3402468,7164039,8785816,9137960,8351135,3171015,4900924,4681638,3041952,7176695
3049977,3132946,3030385,3075748,6560854,9370999,8172286,7902135,3070307,4670895,2947247,3384552,6596792
3206459,3134288,3091446,3196136,6502424,9294559,8954345,8195914,4858238,3275464,2948190,4199185,6325616
3091384,3756074,3028650,3675384,7095624,8360851,8488393,8199476,4081188,2914156,2863935,2979588,6629997
3051038,3788902,3012987,4577661,7479888,10120127,9869481,9659536,2943239,3030492,3042663,3313187,7838826
5486013,5356891,5198668,5079012,7126530,8928889,8665980,8734919,4045666,4039491,4308205,4468588,6881029
6607902,4405993,6508604,4459723,6521110,8782450,8883114,8785883,4384009,4350131,4319971,4381820,6505730
6616931,4412285,6426060,4383984,6422072,8638898,8668431,8658094,4908092,4352577,4327698,4389440,6456440
6556191,4320282,6344228,4281642,6271986,8246638,8229294,7998543,4061640,4016206,3915147,3934314,5741288
5833154,3875363,5701917,3891944,5705513,7636422,7681289,7664256,3886678,3899561,3921232,3888845,5659194
5795678,3922335,5711373,3901147,5699619,7642763,8191377,7622953,3866861,3911039,3846356,3985929,5736020
5831785,3859424,5703538,3933455,5710286,7681170,7632152,7856311,3855818,3890664,3852592,3957757,5753270
5849250,3890049,5668772,3958636,5695225,7658459,7645802,7701003,3908671,3972534,3889251,3972557,5667633
5799454,3881448,5682513,3969963,5697488,7549178,7622464,7667503,3909562,3943695,3849366,3971533,5731053
5776234,3851949,5707369,3885955,5732942,7806353,5900711,7775953,3874611,3852477,3841132,3895573,5781315
2431047,3768757,1742721,3779597,1597479,988172,6668,4990530,4702927,3741020,4844641,3812929,2843751
3420507,3986354,3498766,3917732,8697317,13829196,13929873,14674537,2865454,3543600,4033784,3695379,9117151
5744052,4218796,5768685,4305671,14798879,24889039,24747712,25184505,4153864,4922483,4439944,4578807,14851927
9437129,5383708,11856065,5257373,9367613,14083625,13404313,13358929,6355591,7716305,6527968,5739699,7649790
13426018,8179432,13382531,8367948,8817560,10130486,10273943,10356259,6297331,8712585,6363887,8032521,9122516
13435407,7618358,15438310,8319363,8297390,10133469,12535118,10268063,7667333,8438461,7827892,7801262,8695313
14120443,11795283,15171237,11763084,6081701,8289869,7838358,7796825,10062489,15730845,10541267,11290915,6260775
14905781,11986685,15038475,11868508,6101572,10854320,8190279,7807276,15207562,13843121,15042256,11866290,6175227
11147724,10977285,14599824,13612291,5650059,7494403,7066211,6947642,10292289,11700873,13848257,10453365,5285210
9984932,10088015,12657171,12321436,5342514,6742952,6870961,7785619,12299524,10270776,13210105,10697132,5391473
12868193,11266871,12653130,11048103,5736049,6452526,6434907,6866321,10966112,13019200,11540105,11471871,6324548
11513955,6612467,11629663,6026332,6026247,10420760,6847569,7296968,6539084,13796793,7074999,7761469,6148982
11335535,6780496,12049642,7485864,7254591,7872461,8021514,7894238,6715460,13903739,6585186,7488479,5917047
12702208,6700598,11352162,7710949,5119253,7796598,7943862,7827480,6699602,13842356,5500137,6970214,5594010
11800409,6671008,13605259,5925547,5903207,8687810,10138306,8876680,6842977,13849811,6673173,6293452,5693421
13637363,6703386,11434663,7430805,7488731,8758742,11263884,8808515,6759154,13896934,5796116,7608850,6192082
15829038,7869277,13786488,8456995,6820960,10280042,12093046,12542863,7883721,14845226,7540094,8535112,8740294
13175904,7447110,15553384,8271216,5936277,9077994,11051145,9298974,7004224,13249096,7686243,8384181,6405920
12240337,9797089,14026967,10955725,7883270,9780487,9436469,9435721,9321167,9387923,10712071,10874268,7034409
10272743,11762611,10727804,13127473,6298822,9416108,11672554,9448457,11944861,10388726,9518640,12883146,6257331
15024468,12890257,12996046,11649494,7666175,7941728,6351552,6383314,11921652,14719642,12000228,13001824,4753879
11271380,6657075,10483310,7050069,11759974,13886828,16318278,17373321,6639904,11365066,10152251,6724947,7731203
4900851,4881674,3291633,3766990,13090179,21688659,24904726,22307745,3806626,5240769,3470954,3255726,13861801
4424022,3513896,4685991,4215816,13900394,22867598,23640316,22257728,3891158,4416282,5151966,3607712,14081899
3835586,4433618,3611914,3566742,12933707,22194286,21890375,21913247,4664037,3393114,3808343,4784513,12999067
4833837,3111540,4014037,3222042,13017772,22112749,23062622,22001336,3377793,3208401,4071832,4657093,13142749
4977682,4396642,3208386,3180005,14395515,23510289,24674387,21779334,3148961,3522176,4757686,3644236,14942552
3744624,4660966,3584114,3567234,15087726,26032143,26383768,27011287,4629970,4573675,3838072,4945218,15599675
4702153,3662826,4836936,4972662,17157247,28819017,29996528,27937605,3920960,5135662,5844325,4824190,16873339
7510834,6905833,7723463,5624127,15997492,21992275,22443898,11797992,5275574,8322470,6641999,8286687,7185268
5435043,7790032,5495622,7618891,12424354,20015130,16116532,10698461,5432241,7575677,5960520,8456487,6114981
5003503,4968737,4980109,5984904,12966691,19202102,16820908,7627030,4507009,4389670,5537819,4462652,5969088
5271819,4608176,4496637,6274829,12064481,14629886,17989338,8045940,4429625,5686497,4375829,4581234,5293427
5731167,4376998,6883407,5853707,9297206,13693593,11578892,8716459,5159051,5492867,5259749,4370376,6668268
7764425,3971901,5579980,3987754,9163252,15254507,12902670,7727428,3981115,8159703,5338383,4023261,5589057
7910856,3750349,6045453,3747261,13386427,19698537,19884368,9506002,3835675,7457084,5776191,3812786,6436488
8380015,4758030,6812310,4063453,13439450,18759675,18951522,9796457,3721412,7616319,6622393,5935361,6554068
11338488,10011905,11920990,9552506,12324896,9213013,8888957,7253156,12820183,10571976,11243981,12992292,4666797
14103590,12038999,13740030,14172671,7026803,9451199,7148311,5269044,13217866,13305396,14608329,13139142,3752758
15657153,13918005,15623125,15651830,7933850,7881283,9202125,5781846,16667578,14241563,15156984,16498188,4198207
14690378,14960288,15971382,16366518,7260362,17799646,9835461,7297968,14956913,16073748,15178704,15174946,4610633
13773847,15919299,13466345,13905747,6433761,8057522,8670551,7169453,15086647,15518186,15355196,14131024,4874754
15068116,15133355,15509357,14266541,8396731,8205501,8743210,5972912,13640075,16544061,14789542,15305722,6271200
11462127,7212621,10409973,6926054,6266759,9183149,9175618,7367387,6558937,13905392,11027192,10992058,7484213
13441848,6802296,12277537,6892379,6671488,10799469,8824753,8853848,6878724,12324185,12278018,14530645,7537640
11270463,6500397,10061999,6599015,6434563,8085339,8028109,8963633,6534156,11266811,11352453,13997459,5689731
13660191,6165308,9060130,6663325,5321723,7786179,7930787,8692794,6102490,13673170,9800026,12934280,5509434
9734638,8292661,10295282,9010406,5409192,8064728,8073706,8106292,8134406,10964257,9803794,8309449,5430212
9787455,9742690,8845572,7977435,7381367,8419758,8440989,8462755,10122046,11376023,10096877,9273357,5841311
11589552,9206224,11211828,8469884,5703669,8590477,10917658,10940875,10925913,11756509,8918932,11532455,5724507
9346540,10676034,9969368,7875826,5581018,8352369,8359187,10722921,9438622,11829771,9510201,9644911,5611069
11543539,10256587,8895756,8574050,5992275,9068461,9076770,9100761,9576238,9753520,11489674,11254428,6059660
10935159,10227489,11279269,8012535,7295178,11074274,11190494,17192871,10882507,12230251,11506807,8965699,7604622
3774366,3502157,5464284,3612862,15708842,25434266,24429262,26274514,5263665,4394357,3870733,3897210,15534647
4517079,3514181,3602537,4250574,14660277,23284275,24055451,23678253,3159746,4383646,3154251,4029257,14593083
5256140,5050229,5449050,3485421,12566402,19924873,21240777,15690109,3213755,3847362,3546162,4056202,11739405
6124547,7514524,5779722,4066630,12544594,16808366,16111921,7794918,4953903,4835288,4814096,5813264,5516999
4778947,4692478,4636274,7241598,8906994,12334364,10500781,8238192,6559992,4531062,4507577,4856488,6180209
4403717,4345907,4337318,4546415,9876329,15902868,13196095,9577014,4644219,4477106,4515471,4325501,6554270
5803514,5896892,7398364,5684206,12857405,18338748,17975983,10015897,8373755,8370623,8077454,5633968,7098810
4974248,5006292,4944660,4999450,11697064,16196811,13398575,8437254,5462740,5547866,4811033,4786262,5832070
4353305,3682855,6631880,3795595,15644723,20787151,19622029,17816268,4299534,5113054,4314375,4813204,9157475
5166187,3639931,4690105,3604890,15772086,23389332,22344535,21372618,3628056,7671076,7933502,5308714,13702035
4982265,3508190,4138985,3479088,13453846,28140631,20549244,23878190,4916128,4730504,4264495,4796270,14159918
5112492,4311313,4353142,4217528,13583161,23335822,22135472,10100760,5024054,4564126,5553636,5373588,7780278
