916,736,289,7,591,888,10,62,8,1,1,0,1,0,1,0,654,767,4,1,933,654,19,3,1,0,0,0,2,0
383,667,4,3,315,689,8,56,1,1,1,1,0,1,0,1,371,637,4,1,181,782,18,2,1,0,1,0,1,0
611,443,7,4,610,498,8,53,5,0,2,0,1,0,9,2,596,438,4,8,609,499,20,3,1,1,4,0,0,1
517,407,4,4,474,501,6,8,17,2,2,0,1,0,15,2,542,495,9,58,494,488,19,1,7,5,4,1,1,0
621,400,6,4,448,486,3,4,1,1,0,0,0,0,1,0,546,493,9,58,498,485,19,3,1,0,1,0,1,0
558,421,6,4,570,459,3,5,1,0,0,1,1,0,1,0,688,471,9,57,511,434,20,1,0,1,2,0,1,0
465,464,6,3,440,533,4,4,1,0,2,0,0,0,1,0,525,460,7,33,529,470,24,30,1,0,0,1,1,0
570,451,6,4,628,432,4,3,1,1,2,1,0,1,0,0,647,601,5,2,546,514,25,59,1,0,1,0,1,0
654,554,6,5,526,582,4,5,1,0,0,0,0,0,0,1,799,503,4,2,535,602,25,59,0,1,1,0,0,0
679,606,11,62,584,597,5,8,1,0,1,0,0,0,0,0,863,548,4,0,768,589,20,3,2,0,2,0,1,0
501,587,6,5,724,561,4,4,1,0,0,0,0,0,1,0,604,605,4,12,755,536,25,53,0,1,0,0,1,1
874,489,7,7,951,520,4,7,2,0,0,0,0,0,3,0,918,512,3,3,901,442,25,61,1,0,3,0,1,0
873,446,5,3,894,482,6,7,3,1,2,1,4,2,21,4,640,519,5,3,688,482,24,60,12,0,2,1,2,0
841,401,5,4,742,478,3,5,2,0,1,0,0,1,1,0,949,395,4,3,721,517,23,59,6,1,0,0,0,0
1078,463,6,6,1089,415,3,5,1,0,1,0,1,0,0,1,1046,456,4,3,974,494,23,60,1,0,1,0,0,0
970,557,6,5,912,564,4,5,1,1,0,1,0,0,2,0,1151,424,5,3,1005,498,25,60,2,1,2,0,0,0
595,646,7,5,549,543,4,4,1,0,0,0,0,1,1,0,635,479,4,1,502,572,23,58,1,0,1,0,0,0
563,556,6,16,481,517,3,5,1,1,1,0,1,0,3,1,506,481,6,3,431,598,24,45,2,1,4,1,1,0
508,540,11,61,558,511,4,4,2,0,4,2,0,1,0,1,545,521,6,3,594,511,20,3,1,1,9,1,0,0
510,521,10,63,557,534,7,7,1,0,4,0,1,0,1,0,528,564,4,3,521,480,20,2,1,0,12,1,1,0
555,466,10,60,591,516,3,3,3,0,2,0,0,0,1,0,489,512,4,3,527,515,19,4,1,0,2,0,0,1
568,503,9,59,561,519,4,7,2,0,1,0,0,0,4,1,511,468,5,2,481,590,21,1,1,0,4,0,1,0
453,547,7,33,446,558,7,7,3,0,14,2,8,5,11,3,483,522,7,27,465,519,20,2,3,0,2,1,1,0
648,499,9,59,530,526,5,3,0,0,3,0,2,1,4,0,548,503,6,3,471,529,19,4,0,1,1,0,1,0
509,546,9,62,490,529,4,5,1,1,1,1,1,0,0,0,531,473,4,3,489,554,21,2,0,0,1,0,0,1
620,567,10,60,515,525,4,5,1,0,0,0,1,1,1,1,563,492,4,3,532,552,21,2,1,0,0,1,1,0
556,519,10,63,627,560,5,5,2,0,1,0,3,0,2,0,660,569,4,5,492,539,21,2,1,0,2,0,0,1
489,508,7,35,465,599,6,30,2,0,0,1,1,0,2,0,500,532,5,2,523,468,21,2,0,0,3,1,1,0
681,568,5,2,687,497,10,66,0,1,1,0,1,0,3,0,470,471,5,3,458,498,20,2,1,0,3,0,2,0
595,542,6,2,499,564,10,63,1,0,0,0,0,0,1,0,561,466,4,2,531,534,20,1,0,0,1,1,1,0
600,500,8,5,554,572,7,48,0,1,0,0,0,0,1,0,547,534,6,26,509,507,20,2,2,0,1,0,1,0
527,516,6,3,582,427,4,3,0,0,0,0,0,0,1,0,507,447,9,59,502,564,19,3,2,0,0,0,0,0
628,484,5,3,539,517,6,8,5,3,1,1,6,2,1,1,548,562,5,3,543,570,26,60,12,1,15,2,2,0
498,538,7,15,579,550,4,4,1,0,0,0,0,0,0,0,486,549,5,4,533,509,24,47,0,1,1,0,0,1
530,564,11,63,514,582,5,4,1,0,0,0,0,0,1,0,607,461,5,3,624,521,21,2,1,0,1,1,0,0
535,513,11,63,596,484,4,3,1,0,1,0,0,1,0,0,587,526,5,3,590,600,20,1,1,0,2,0,1,0
577,547,9,60,590,509,4,3,1,1,2,0,0,0,0,0,500,534,5,3,489,602,19,3,2,0,2,0,1,1
529,504,10,62,584,517,4,4,2,0,1,0,0,0,0,0,471,542,4,3,596,434,19,4,0,0,2,0,0,1
578,502,9,64,586,514,6,5,3,0,2,1,1,0,1,0,584,526,5,5,666,452,19,3,13,1,2,0,1,0
543,509,7,18,681,490,6,27,1,0,0,0,1,0,0,0,570,477,6,25,506,446,21,4,3,0,1,0,2,0
460,475,6,3,543,520,3,5,1,0,0,0,0,1,0,0,549,496,9,58,542,489,19,2,1,0,0,0,1,1
650,518,6,4,595,434,6,8,5,0,1,0,12,0,17,3,642,463,9,60,602,430,19,3,2,1,4,0,1,0
480,468,5,3,656,450,4,3,2,0,3,0,1,1,2,0,583,490,4,9,536,453,25,52,0,0,0,1,2,0
534,471,7,3,555,485,5,5,0,1,1,1,2,0,0,0,506,523,7,4,652,445,25,58,1,0,1,0,0,1
501,551,7,2,626,499,5,4,1,0,3,0,1,0,1,0,655,514,4,3,537,480,25,59,1,0,0,1,1,0
639,438,7,5,586,436,4,6,1,1,1,1,1,0,0,0,572,513,3,4,539,473,25,57,1,0,1,0,0,0
550,534,10,62,595,515,5,6,0,0,1,0,0,0,0,0,545,488,4,3,497,525,20,2,1,0,0,1,2,0
583,517,9,62,625,465,5,4,0,1,1,0,0,0,0,0,636,471,5,3,501,495,19,2,1,0,1,0,1,0
579,486,6,4,597,533,6,22,1,0,1,0,0,1,0,0,659,493,5,6,619,537,24,44,2,0,1,0,1,0
552,469,6,2,573,493,5,6,1,1,2,0,1,0,1,0,500,529,4,3,478,555,25,61,1,0,1,0,2,0
661,468,6,3,538,517,7,33,1,0,1,0,0,0,0,0,527,516,4,2,695,472,22,32,0,0,0,0,0,0
602,514,6,1,575,531,10,62,7,3,5,1,13,0,1,0,523,528,7,5,610,447,19,2,13,1,3,0,4,3
678,436,6,8,612,442,8,59,0,0,0,0,1,0,0,0,552,453,4,5,612,462,19,2,2,0,0,0,1,0
662,371,5,4,527,396,3,4,1,1,1,0,1,0,1,0,589,427,9,58,595,356,20,2,1,0,0,0,1,0
799,419,6,4,753,359,4,3,1,0,0,0,0,1,0,0,731,374,8,58,845,329,20,3,1,0,0,1,0,1
856,340,6,3,910,433,4,4,2,2,0,1,1,0,1,0,716,408,6,25,827,382,23,39,1,0,1,0,1,0
915,452,7,5,1023,373,3,5,1,0,1,0,0,1,1,0,877,450,3,3,1018,398,24,55,0,1,0,1,0,0
1055,273,6,3,1023,332,5,6,2,1,1,1,11,1,2,1,932,307,5,3,991,310,23,59,1,0,1,0,0,0
1194,246,7,19,1137,264,4,9,1,0,2,0,5,0,1,0,1197,260,4,2,1237,234,25,46,0,1,4,0,0,0
1201,127,5,4,1270,262,8,62,2,0,1,0,2,0,0,0,1271,268,5,2,1169,211,19,2,0,0,1,1,1,0
1133,319,5,5,1213,342,5,22,1,0,1,0,2,0,1,0,1154,325,7,47,1245,270,21,2,1,0,1,0,0,0
1312,193,16,7,1408,154,4,8,3,2,1,1,4,0,1,1,1317,180,6,12,1243,163,21,4,5,1,8,3,15,2
1304,137,4,5,1388,178,4,6,2,0,1,0,1,1,0,0,1335,141,4,3,1348,159,20,3,0,0,1,0,1,0
1309,156,5,6,1349,156,4,4,0,1,0,0,2,0,0,0,1422,172,4,3,1421,172,20,2,0,0,1,0,0,0
1512,89,5,6,1683,87,4,7,0,0,0,1,1,1,1,0,1592,69,4,2,1602,75,21,2,1,0,1,0,1,1
1677,71,6,5,1765,94,4,6,1,0,1,0,1,0,0,0,1699,76,4,3,1668,69,20,5,0,0,0,1,1,0
1633,95,4,4,1762,103,4,10,6,0,0,1,0,1,3,0,1680,103,8,9,1613,97,21,15,1,0,1,0,1,0
1448,161,6,6,1386,150,4,5,2,1,1,0,0,0,1,0,1542,171,4,2,1438,152,20,2,1,0,0,0,0,0
1250,214,6,16,1313,240,4,8,1,0,0,0,1,0,0,1,1115,202,4,5,1197,214,22,5,0,1,0,0,0,0
1062,235,5,5,1223,268,3,5,1,1,1,0,0,1,0,0,1149,270,3,3,1071,233,21,5,1,0,0,0,0,1
1410,222,6,5,1341,190,3,5,1,0,1,0,1,0,1,0,1271,188,4,4,1242,188,21,3,0,1,1,0,0,0
1433,196,5,5,1436,194,6,9,2,1,12,2,4,0,5,3,1303,170,4,4,1231,163,22,4,9,2,6,4,1,0
1261,172,5,6,1411,200,4,3,2,1,4,0,0,1,1,0,1309,179,5,2,1324,172,20,3,1,0,1,0,1,0
1279,177,5,6,1306,172,3,5,2,0,1,0,1,0,0,1,1279,181,4,2,1334,178,21,3,1,0,1,0,0,0
1266,187,6,4,1265,174,4,6,3,0,1,0,1,0,0,0,1360,195,5,3,1271,185,20,2,1,0,0,0,0,0
1211,274,5,5,1235,258,4,4,1,0,1,0,0,1,0,1,1120,241,5,3,1222,258,20,4,0,0,0,0,0,0
1402,184,6,5,1414,193,4,6,2,0,0,1,0,0,0,0,1252,158,4,4,1309,171,20,3,1,0,1,0,0,1
1512,208,6,7,1270,142,6,8,2,0,1,0,1,0,12,2,1172,144,4,4,1373,183,20,4,2,1,0,0,1,1
1461,138,5,5,1453,134,5,9,1,0,0,0,0,0,2,0,1446,125,5,6,1448,128,21,4,0,0,0,1,1,0
1491,132,6,6,1458,119,4,7,0,1,0,0,0,0,0,0,1467,108,4,3,1438,130,21,5,1,0,0,0,0,1
1388,118,6,6,1481,141,4,10,0,0,1,0,0,0,1,0,1607,153,4,4,1470,135,22,4,1,0,0,0,0,0
1475,107,16,8,1472,113,6,6,1,1,1,0,8,1,3,2,1584,132,7,8,1567,138,20,5,5,2,3,1,2,0
1366,145,5,4,1397,156,3,5,2,0,0,1,1,0,1,0,1376,148,4,4,1357,144,20,3,1,0,0,0,0,1
1316,167,5,8,1335,178,4,5,1,0,2,0,0,0,0,0,1261,168,5,6,1243,168,20,4,2,0,0,1,0,0
1233,171,6,6,1343,185,3,5,1,0,1,0,1,0,0,0,1372,181,5,4,1259,194,20,4,1,0,0,0,0,0
1419,192,6,7,1331,179,3,6,1,1,1,0,0,0,0,0,1195,147,4,5,1286,161,21,4,0,1,0,0,0,0
1191,212,7,11,1266,194,4,4,0,1,1,0,0,1,0,0,1200,197,4,3,1190,192,20,3,0,0,1,0,0,0
1315,168,6,8,1350,187,5,8,3,0,2,0,1,0,0,1,1259,174,4,5,1306,171,22,6,1,0,0,1,0,0
1376,203,7,8,1383,187,4,4,0,1,1,0,0,1,1,0,1355,190,4,4,1348,202,20,3,0,1,0,0,0,0
1375,200,6,6,1358,181,4,9,1,0,1,0,1,0,0,0,1248,168,4,7,1231,170,21,4,0,0,0,0,0,1
1231,155,5,7,1167,152,6,9,4,3,13,1,1,2,2,0,1301,168,5,4,1305,171,25,10,3,0,2,0,6,0
1206,189,5,3,1306,203,4,5,2,0,1,1,2,0,0,0,1217,191,5,4,1117,165,21,7,0,1,1,0,2,0
1374,194,10,7,1368,221,3,5,0,0,1,0,0,0,0,0,1220,197,4,2,1185,172,21,8,1,0,0,0,0,0
1281,171,5,6,1333,188,4,6,3,1,0,1,2,0,1,1,1249,176,6,4,1278,168,21,4,0,0,2,1,1,0
1387,185,5,4,1381,185,4,4,1,0,2,0,1,0,2,0,1318,190,5,4,1402,192,20,7,0,0,0,0,0,1
1494,172,6,5,1520,164,5,7,0,1,1,1,1,1,0,0,1474,128,5,3,1470,159,21,7,0,1,1,0,0,0
1454,125,5,6,1462,112,5,6,3,1,4,0,1,1,2,0,1457,134,5,3,1452,131,22,11,1,0,1,0,1,0
1341,125,5,5,1480,130,3,9,8,1,2,0,1,1,2,0,1587,145,4,4,1414,109,22,5,0,0,0,0,0,0
1495,139,5,5,1456,121,4,3,2,0,1,0,1,0,0,0,1483,139,4,2,1421,118,20,3,0,1,0,0,0,0
1502,152,6,6,1441,123,3,6,1,1,2,0,0,0,1,0,1469,119,3,4,1495,127,21,4,1,0,0,0,1,0
1586,112,4,5,1603,122,6,9,2,0,8,2,6,3,1,1,1528,115,5,2,1553,101,21,3,9,2,3,0,3,1
1460,128,6,5,1457,118,4,4,2,0,1,1,0,0,0,0,1480,122,4,3,1472,117,21,3,1,0,1,0,1,0
1327,111,5,6,1329,129,9,7,1,0,1,0,1,0,1,0,1478,153,3,2,1415,136,21,3,1,0,0,1,1,0
1376,142,6,4,1421,158,4,6,0,0,0,0,1,1,0,0,1361,174,4,3,1374,155,21,3,0,1,0,0,1,0
1524,161,5,5,1471,163,4,6,0,0,1,0,1,0,0,0,1422,149,3,4,1428,152,20,3,1,0,1,0,0,0
1374,164,5,6,1498,169,4,6,0,1,1,1,3,0,1,0,1444,175,4,3,1399,158,23,5,1,0,2,0,1,0
1587,134,6,8,1541,131,4,7,1,0,1,0,2,0,0,0,1501,120,5,3,1481,119,22,5,1,0,1,0,0,0
1549,131,5,6,1497,131,3,5,0,0,1,1,1,0,1,0,1529,139,4,3,1552,133,22,5,0,0,0,0,0,0
1501,145,5,5,1437,114,4,5,1,0,1,0,3,0,0,0,1415,146,4,4,1389,140,22,3,0,0,1,0,1,0
185313,0,185157,122446,377487,0,37677,79605,379335,5772,292810,0,264902,0,136367,0,296403,0,344093,0,354867,0,164937,108477,231302,0,36873,277862,5001,337591
6061,637,6061,637,5946,623,5947,623,85,908,85,909,85,910,86,910,5721,591,5721,591,5600,573,5601,573,84,869,84,869,84,870
5974,386,5972,387,5971,387,5970,387,22,319,22,319,22,318,22,318,5959,387,5958,387,5999,390,5999,390,28,321,28,321,28,321
5789,417,5760,415,5760,414,5757,415,11,5,10,4,10,4,9,5,5748,413,5747,412,5747,413,5746,413,9,4,9,4,9,4
5666,604,5668,603,5668,604,5668,604,5,1,5,1,5,1,5,1,5650,607,5650,607,5651,606,5651,607,5,1,5,1,5,1
4497,924,4498,924,4498,925,4499,924,4,1,4,1,4,1,4,1,4502,927,4503,926,4503,926,4503,926,4,1,4,1,4,1
3952,925,3952,924,3869,900,3869,900,11,2,11,2,11,2,11,2,3805,881,3806,880,3695,860,3695,861,10,2,10,2,10,2
5305,1070,5305,1069,5187,1050,5186,1049,28,7,28,7,28,6,28,6,5047,1024,5046,1025,4924,1004,4924,1003,21,5,21,5,21,5
4712,968,4712,969,4713,969,4713,969,3,2,3,2,3,2,3,2,4714,968,4714,969,4714,969,4714,969,3,2,3,2,3,2
4131,828,4131,829,4132,828,4132,830,6,2,6,2,6,2,6,2,4135,828,4135,828,4134,829,4134,829,6,2,6,2,6,2
3628,823,3629,822,3600,816,3599,816,5,3,5,3,5,2,5,2,3530,803,3528,805,3527,804,3527,804,5,2,5,2,5,2
4536,628,4537,629,4464,612,4464,611,35,10,35,10,35,10,35,10,4379,599,4379,599,4348,596,4348,596,35,10,35,10,35,9
5309,600,5310,600,5311,600,5312,599,4,3,4,3,4,3,4,3,5314,600,5314,600,5315,599,5314,600,4,3,4,3,4,3
5447,626,5449,627,5450,627,5449,627,2,2,2,2,2,2,2,2,5391,620,5390,620,5390,619,5389,620,2,2,2,3,2,3
