3807486,3289521,3278743,1203422
2955148,3142373,3273873,1416689
3198550,3183023,3679135,1657565
4695426,3356346,2920042,1585527
4453393,3076709,5374537,1574344
3820587,2789396,4258373,1592185
4070996,3145537,2817477,1544271
5296398,4238315,4119634,1860945
4335337,5397538,4263355,2012790
4294404,5144140,3223810,2221872
4830713,5063624,3208587,2915892
3563473,4393247,4632575,2358023
3856010,3478192,3718738,2076798
3943967,3066911,2908951,2108360
3855554,3076765,3580037,2238700
2828682,3740804,4050688,2172564
4642178,3683073,3557739,2816000
3336785,2522931,3989438,3132596
3154080,2928641,4028279,3293760
5346166,4371966,3292501,2449080
4215948,5221773,5197757,2556452
5259143,5252623,4077554,2970181
3281933,4972736,5620798,3298645
4580541,4901973,3327877,2523848
3725263,4486119,4787683,2676755
5012717,4840330,4546169,3692102
4121289,4283286,4017350,3432331
4607568,3996204,4298973,3047347
4313791,4522515,4978479,3140515
3120751,3392999,4137363,1975176
3391840,3766654,3392381,1795539
3034732,2535840,3706882,2477184
3526941,3393186,3153719,2615873
3068517,3406664,3073019,2903396
4273846,4167625,2979312,1484960
2729464,2969697,2968736,1786853
3357125,3027006,3003595,1495326
3174992,2953091,2749222,1707102
2693650,3108387,3451419,1659166
2842522,3546114,3693333,1503150
2935854,3641357,2950998,2627254
3383525,3470883,3407341,1985637
2904337,3359026,2692637,1802691
3080800,3147525,3194481,1599486
3350934,3436972,3223931,1798740
2541553,2273241,2939670,1588551
2277351,2489354,2761057,1989107
2711553,2712027,2682068,2506630
3351272,3370403,2962476,1631561
3067040,2121861,2872082,1121036
3064272,3176501,2442450,2183915
2436981,3828790,3574557,2420702
3150293,4021568,4884241,1809993
2222408,2654005,3823275,1382226
3052913,2580885,3350223,1602764
3383011,3198604,2990238,1896461
3329405,2670558,2261597,1338111
3547609,3366054,3222282,1890349
2695484,2874065,3180118,1620447
2786953,2838917,2771011,1673785
2830941,2414072,2274527,2490159
2782373,2551194,2838081,2329779
2643527,3036066,2531289,1717725
3180273,3001989,2672880,1584174
3413160,3763988,3321957,2120567
3682739,4068727,2300677,1904354
2651972,3253603,2527123,1832059
3999414,3425263,2871642,1704171
3686571,2721625,3713139,923770
3582588,3145653,2580039,1758568
2798617,2197341,2514864,1736351
3020765,2911979,2892285,1273880
2662429,2948786,2824226,1795634
2635488,2307653,2515664,1189290
2575261,3137705,2397807,1086073
3261298,2946582,2160664,1360614
2816013,2606834,2605335,1317657
2608867,2513246,2680506,2011922
2752536,2773325,2492070,1605555
2915258,2651317,2804053,1747924
3259833,2919210,3233217,1849676
3081917,3338855,3142116,2427831
4083957,3344494,2624721,1839664
2708204,3138262,3148900,1893956
3120763,3090377,3046646,2096512
3030837,3846522,3307473,1136656
2557446,3220360,4070110,1610570
2855260,2750388,2548239,1271090
2777795,2943891,2716197,1261418
2954578,2671294,2978532,1492272
2878097,3059608,3217011,1434535
2865937,2716677,2722312,1675843
2813177,3198432,2404993,1452240
2215431,2827143,2982269,1675184
2383133,2225747,3049206,1261438
2693007,2681241,3080306,1266202
3005941,3517013,2834116,1735235
2982020,2516885,2877350,1864973
3175297,3115695,3630392,2153954
3620937,2892774,3656547,1608408
4072061,3779730,3255548,1873359
3697719,4219920,2877049,1841098
3248097,3818506,3504030,1852836
3334144,3590152,3483639,2023651
3697100,4218853,3823089,2129375
3685277,4009829,3140501,2290543
4524369,3454759,3414208,2425970
4071776,3729753,3504915,1996196
4070636,3484556,3333250,2534876
3485059,3849127,3355341,1856679
3732075,3989806,4949229,2576699
3931902,4519822,3453478,2590296
3853886,3652015,5052179,2108607
3814309,3974878,3358544,2663395
4310650,4600203,4259363,2236116
4355241,3910817,4161298,1919518
3993882,4678486,3187471,2897369
3844121,3947099,4513691,2728683
4145044,4171301,4244945,2562193
4079123,4179465,4934610,3369974
4420649,4566430,4306959,2160947
4496811,5420628,3953384,2284534
3575753,3649404,4387149,2396243
4182364,4203100,4686418,2108999
5042464,4724026,4072755,3022884
5810928,6114918,5812893,3655105
5901011,5922892,5494638,3532558
4505282,5842239,5550190,2446986
5159676,4454043,3509552,3101239
4902294,4279989,5247764,2154544
4670998,4204833,4743373,2851467
3826551,4668054,4391958,2815078
4932234,5416625,4369533,2448315
4568760,5192588,5650924,2454515
5274875,5853948,5992241,3020801
4530939,4358383,5677137,2618394
