8778690,8838325,8368208,8793114,6110308,6262646,6292707
8745367,8664526,8727668,8708391,6037550,6201620,6172607
8757562,8728143,8695947,8635979,6100697,6156007,6247365
8710208,8645976,8528406,8427453,5863486,5865224,5839245
8162205,8112811,8150806,8153757,5666322,5762368,5796191
8153212,8170106,8130509,8180195,5705845,5729750,5821214
8269655,8128813,8206827,8127972,5673342,5790777,5773391
11667519,10772110,10988984,9883474,6275252,5683458,6017597
11866899,11752874,11634937,11639207,6112500,5632934,5970864
8829937,9372355,10114396,8899236,5427004,5417874,5724252
8193494,8064854,8141142,8079002,5306177,5345948,5668590
8097633,8128778,8096658,8134142,5661833,5619701,5762397
8192456,7848029,7998504,8288580,5852105,6005961,6068002
8758310,8697842,8684319,8704655,6063162,6223298,6257171
8689813,8526139,8497832,8257296,5772172,5789571,5807554
8209832,8180948,8179298,8188216,5686405,5737669,5798711
8178714,8198530,8190800,8168701,5695332,5755739,5803463
8211489,8170268,8176201,8186900,5685487,5743071,5793404
8198913,8162304,8178824,8170434,5668824,5760523,5802524
8719876,8712798,8725587,8771305,6048650,6112504,6187217
8832629,8607590,8502911,8266527,5790762,5791511,5830071
8192685,8171451,8130572,8156282,5756612,5734792,5800071
7958900,8171960,8189722,8132368,5730362,5748871,5835706
8202771,8117459,8179220,8087700,5692396,5760577,5861445
8147306,8112300,7875934,7902140,5722514,5733350,5787441
8921117,8736922,8706380,8681892,6073291,6148281,6252198
10095154,10335806,11941618,10985843,6400270,6111815,6433120
11765592,12311937,12041086,10792010,5817471,5645334,5785189
11771744,11767196,11668398,11648317,5838879,5633094,5913904
11840914,11781220,11593031,11654910,5818954,5643890,5893776
11864974,11763546,11651757,11654066,5803530,5696891,5903149
11850515,11772280,11628771,11707533,5867423,5707082,5938152
11872723,11666778,11707131,11492130,5866137,5724859,5929839
11883992,11803916,11714930,11711804,5858283,5694761,5963003
11903172,11808621,11692890,11649171,5904315,5746832,5963767
16371922,17264309,17490450,14110852,7624921,5422141,5624346
18743790,18656608,19700465,19744797,7976691,5984883,5187885
20669855,20661101,20690244,20639967,6819336,6982570,5994696
19103304,18548274,17563515,19328307,7466788,6946126,6762499
10565500,10661643,10864809,10258906,8612315,8976055,9223849
6415439,6411242,7091367,6390506,16715955,18141315,18654757
6480117,6530752,7831493,6545738,18672746,18705295,19387710
6199805,6264813,6237316,6262435,18820633,17509547,20080571
6284777,6259839,6235831,6204114,17538353,17931613,16302672
6598040,6580449,8326455,6467878,20343653,17684420,16402990
6304125,6243721,7303231,7270633,17278706,15951513,14701152
7561540,6724801,7757481,7758741,12258794,12609260,15194633
9196428,8238605,7513869,6722590,15020027,13399158,16826570
6624635,6818213,7813169,7821990,17437044,17620153,20207235
8081047,8219757,7069804,8376836,19341084,19181008,18682098
7444070,7926778,7867525,7003574,19382103,17947017,17715687
7358122,6442390,6292819,7191501,16933367,17630409,18135902
6014596,6714945,6019074,6314642,16912634,16777334,17481195
5936680,9145418,6450931,7304513,15370647,13024841,13042366
6089863,6134976,7084428,6662301,10941325,10370084,10404089
6272797,6344175,9994291,6305122,12182005,12732257,12178194
8543858,8563789,6266253,6342212,10436964,11108108,10510468
6496280,8621255,8646738,6467074,10482286,11124196,10236166
8684859,7828963,6447102,7606144,10856954,11239286,11216329
6177513,6941997,6101431,6807678,11264246,10849872,11239762
5888627,6062760,5810811,5743922,11370749,11412451,11389978
5949972,6019291,5908454,6021526,11529043,11462036,11457173
6064293,5995994,5919064,6009148,11332317,11424308,11399890
6485385,6299899,6165372,6047258,11534349,11577352,11397031
6021114,6014567,5903405,6019615,11378695,11389309,11396727
5969019,6009818,5903756,5985738,11372104,11440934,11395877
6055745,6128474,6094807,5952641,11353308,11417044,11354824
5958573,6003089,5933794,6010330,11366306,11459617,11389914
6044201,6095565,5927975,5952640,11284823,11424884,11372793
6382758,6382355,6270682,6686207,11584529,11476409,11322983
6015532,6033357,5983576,5965099,11280759,11403327,11376453
6049772,6113294,6005252,5945427,11319775,11446513,11359414
6163387,5752929,6000828,6046633,11190721,11300082,11256756
6052134,6134143,5997805,5951836,11357590,11410722,11425897
5981920,6118332,5998782,5951277,11339120,11465661,11423103
6350230,6486101,6460541,6303470,12148334,12209390,12152176
6369868,6565706,6348704,6371208,12152604,12192442,12240842
6516160,6599952,6434724,6475285,12596205,12319650,12142836
13581385,12015417,12477078,12578765,9499742,9271178,11058106
18055238,11404798,15331039,9356762,8836843,11534500,10699960
18864731,11608959,14759244,9451645,9290730,15010603,11090006
17995151,11044099,11846103,8054203,11000202,8436202,8661411
13893759,10858313,16840752,8140051,11222626,8781217,11308221
17289450,10904317,15901862,9289192,7697525,10707385,7760067
10406078,16277813,16918639,15702338,6708112,6844800,6732219
19000526,16007469,15140643,14740359,6772576,6910374,6793907
16372027,17769352,21131165,15699000,6929000,8184891,6981842
19612379,19327880,16647111,18885784,7245144,7820150,6976519
17916532,17931272,14785888,21105132,8454533,7362883,7333113
14765267,20694187,20636434,15914025,8444509,8773718,10342913
18975568,15501891,20036058,15251053,8210012,9015537,10841920
20839516,16992730,12859180,16315527,7707384,7855005,10102251
16425198,20986856,19272479,15930956,9060999,7825360,8343959
21046583,22406658,19692581,19080881,9246035,7518048,7328192
17613078,21332052,20102006,17051160,6665300,7096759,6834245
21197453,21020578,17001923,21121213,7199285,7343149,8748869
17357600,20886741,18793980,20886259,7229026,9678833,7824649
14663925,14158463,13564053,13732610,6463743,7007853,7382594
12511034,12499334,12663246,12755037,6416892,6178860,5784487
14102594,14623709,13602594,13647773,6031020,5658669,5650947
13935572,13678337,13603286,13655458,5670734,6040273,6162305
13076369,7698864,9108441,10572824,14020553,16262433,14837730
9312938,7390656,11227935,9602850,21712052,23564121,22021573
9153348,7373990,10604029,9577886,25258490,24482492,24736574
10798871,7409804,9230431,9685583,22238788,24576386,22989473
10445159,7287244,8906630,7984794,20924987,21755849,22358438
8870901,9530942,8693839,7052730,20458437,20000071,19183490
11788933,11920640,12831961,11289634,12340876,12589625,12157888
11320374,11513831,12074629,10248172,11837031,11462971,11876121
11237000,9703134,11089419,9616482,11765180,11368076,11275168
11473863,11532010,10203620,10245846,19794089,17283023,17563236
12824883,12739926,12868470,12779387,19283038,19845733,23632342
13950633,13183790,12815161,12979405,20545344,24446652,22256865
11049054,12093412,11424136,10320789,19940237,19231704,18763565
10450202,11943229,12636621,10411388,20559258,23451117,21875774
9441867,9559771,9502857,9528663,26256522,26303255,26377508
9488531,9532002,9498451,9537472,26253355,26335575,26265529
9502148,9536312,9481250,9532982,26351520,26341889,26272261
8482109,8792407,8564779,8751615,27119722,27172911,27161120
7082920,6058147,7085580,7092111,26304875,26449690,26618546
7174687,6184409,6960274,7094424,26272152,26588018,26638212
7088564,6263439,7065094,7130009,26304201,26491660,26632873
7121503,6698706,7099788,7107391,25461751,25700434,26501876
14736543,12024814,14034860,18816296,16945277,17074664,19694505
17674207,11253463,18380499,15329461,11417839,9877374,8882140
22285851,21912574,22189110,24391891,13919803,9368371,8814217
25385698,26341620,24750054,22868850,13115099,10626731,11278980
28073358,28787089,25996635,26724582,10297925,9623695,11803713
26415586,28258036,30504335,30446051,9756804,11927047,9413010
22417758,25655054,26354328,27126036,9187054,9359221,9160322
24693988,23184017,24166016,24463233,9090879,10435175,8805502
21343184,23222859,25066259,19890338,8584858,8647358,8566565
27180952,24882936,24231537,24184366,8490461,8394634,8398924
24064523,20771605,23964324,23643584,16754565,17106600,17867756
18331735,22407404,20843514,18330026,13060089,15120897,13087893
24135204,24048592,20528230,24051618,14685264,16470612,14118762
26411717,25574772,26684311,26711410,10003006,9630932,10019866
13917819,14597517,13782235,13881739,7480648,7901824,7540375
15064900,12956499,14927922,13286516,18042569,16917923,20871699
10588635,11649335,11378107,12514043,19728826,20119256,20870330
10299011,12558860,10982421,10348013,20594764,19860558,21386269
12443430,10775182,12407243,12717433,18184744,18107340,20055248
12987843,10912086,13139816,13400912,15113788,18223267,16128078
7156875,7033596,11220516,7072003,23306636,24786986,23141897
6730731,6760302,6543417,6718343,24179725,24300552,23912939
6589476,6592050,6645478,6588957,25454321,24687180,27192333
6716282,6684105,6663540,6680410,23553871,24985863,24182647
6636057,6626553,6619884,6632645,25940872,25656384,25030834
10163941,6911429,6963942,6903549,25550306,25130229,26711439
6699349,6631823,6619505,6830073,23783722,25066878,25854120
6715388,6680651,6707054,7898042,27589477,27863476,28034289
7048247,7065861,6998757,7038551,30056207,30062637,30061591
8526195,8145267,8679567,8352946,28864051,28883821,28791792
8507544,8723471,8703950,8459281,29479730,29433641,29330622
6964806,7026903,7002398,7036874,29987213,30024522,30012797
6997833,6861143,6767675,6831855,28677815,28021029,28101940
6564242,6602525,6456510,6658133,27897691,28162062,28027109
14912585,13355821,13941642,11244076,20237473,20552036,23576824
23690954,27645488,27392027,23872531,11654647,11679071,10866729
26442980,25257920,25091784,21157100,8599431,8620229,9383517
26204588,27589960,26562291,25254935,9565427,11833020,14066385
21619939,27887857,25295630,22579509,8436699,8462087,8459618
25131079,24235996,22207903,19671778,9654109,9612969,9321616
11856726,11965457,17987862,19907473,17311567,13926041,13919626
19631380,14340952,12051937,14912812,15762616,13425845,13440330
13010578,15658612,9652964,9451975,12476545,12522783,12434405
16289598,11294083,15697236,20069008,14565307,17588728,16527505
18999504,22900792,18460135,18942485,15801527,15069879,16180670
25167010,24020638,24073996,26138993,13486631,9187088,9140393
24786079,23592260,26676297,20703216,7998634,7476475,9600400
27282840,26582288,27691234,26829443,9775022,8760482,11154738
27702708,27710915,27749493,27773660,8243679,8254495,8295111
